MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; %linkOK; %linkNO; %DistOK; %DistNO
21; 32; 0; 0; 1; 1; 1; 0; 1; 0
32; 20; 0; 0; 1; 1; 1; 0; 1; 0
46; 14; 0; 0; 1; 1; 1; 0; 1; 0
54; 2; 0; 0; 1; 1; 1; 0; 1; 0
68; 21; 0; 0; 1; 1; 1; 0; 1; 0
69; 18; 0; 0; 1; 1; 1; 0; 1; 0
70; 2; 0; 0; 1; 1; 1; 0; 1; 0
71; 10; 0; 0; 1; 1; 1; 0; 1; 0
74; 13; 0; 0; 1; 1; 1; 0; 1; 0
77; 2; 0; 1; 1; 0; 0; 0; 0,500369451615935; 0,499630548384065
106; 2; 0; 0; 1; 1; 1; 0; 1; 0
113; 20; 0; 0; 1; 1; 1; 0; 1; 0
128; 40; 0; 0; 1; 1; 1; 0; 1; 0
138; 24; 0; 0; 1; 1; 1; 0; 1; 0
153; 2; 0; 0; 1; 1; 1; 0; 1; 0
158; 13; 0; 0; 1; 1; 1; 0; 1; 0
164; 10; 0; 0; 1; 1; 1; 0; 1; 0
172; 10; 0; 0; 1; 1; 1; 0; 1; 0
176; 210; 0; 0; 1; 1; 1; 0; 1; 0
191; 19; 0; 0; 1; 1; 1; 0; 1; 0
196; 3; 0; 0; 1; 1; 1; 0; 1; 0
213; 10; 0; 0; 1; 1; 1; 0; 1; 0
231; 2; 0; 0; 1; 1; 1; 0; 1; 0
235; 18; 0; 0; 1; 1; 1; 0; 1; 0
238; 18; 0; 0; 1; 1; 1; 0; 1; 0
244; 36; 0; 0; 1; 1; 1; 0; 1; 0
257; 3; 2; 1; 1; 0; 0; 0; 0,499559359348612; 0,500440640651388
268; 2; 0; 0; 1; 1; 1; 0; 1; 0
273; 2; 0; 0; 1; 1; 1; 0; 1; 0
277; 190; 0; 0; 1; 1; 1; 0; 1; 0
302; 18; 0; 0; 1; 1; 1; 0; 1; 0
304; 10; 0; 0; 1; 1; 1; 0; 1; 0
321; 3; 2; 1; 1; 0; 0; 0; 0,125174011812684; 0,874825988187316
332; 42; 0; 0; 1; 1; 1; 0; 1; 0
340; 10; 0; 0; 1; 1; 1; 0; 1; 0
351; 21; 0; 0; 1; 1; 1; 0; 1; 0
352; 13; 0; 0; 1; 1; 1; 0; 1; 0
358; 2; 0; 0; 1; 1; 1; 0; 1; 0
362; 3; 0; 0; 1; 1; 1; 0; 1; 0
363; 10; 0; 0; 1; 1; 1; 0; 1; 0
365; 22; 2; 2; 1; 1; 0; 0; 0,14219740768678; 0,85780259231322
372; 40; 0; 0; 1; 1; 1; 0; 1; 0
377; 2; 0; 0; 1; 1; 1; 0; 1; 0
379; 3; 1; 0; 1; 0; 1; 0; 1; 0
380; 3; 0; 0; 0,333333333333333; 0,333333333333333; 1; 0; 1; 0
386; 38; 0; 0; 1; 1; 1; 0; 1; 0
396; 2; 0; 0; 1; 1; 1; 0; 1; 0
400; 2; 0; 0; 1; 1; 1; 0; 1; 0
402; 26; 5; 3; 1; 0; 0; 0; 0,334762845685201; 0,665237154314799
408; 10; 0; 0; 1; 1; 1; 0; 1; 0
428; 2; 0; 1; 1; 0; 0; 0; 0,334527279994034; 0,665472720005966
429; 17; 0; 0; 1; 1; 1; 0; 1; 0
443; 2; 0; 0; 1; 1; 1; 0; 1; 0
445; 18; 0; 0; 1; 1; 1; 0; 1; 0
454; 10; 0; 0; 1; 1; 1; 0; 1; 0
463; 20; 0; 0; 1; 1; 1; 0; 1; 0
468; 4; 0; 0; 1; 1; 1; 0; 1; 0
477; 100; 0; 0; 1; 1; 1; 0; 1; 0
482; 18; 0; 0; 1; 1; 1; 0; 1; 0
498; 20; 0; 0; 1; 1; 1; 0; 1; 0
509; 2; 0; 0; 1; 1; 1; 0; 1; 0
528; 10; 0; 0; 1; 1; 1; 0; 1; 0
543; 2; 0; 0; 1; 1; 1; 0; 1; 0
546; 20; 0; 0; 1; 1; 1; 0; 1; 0
556; 19; 0; 0; 1; 1; 1; 0; 1; 0
558; 21; 0; 0; 1; 1; 1; 0; 1; 0
570; 10; 0; 0; 1; 1; 1; 0; 1; 0
586; 10; 0; 0; 1; 1; 1; 0; 1; 0
591; 5; 0; 0; 1; 1; 1; 0; 1; 0
610; 10; 0; 0; 1; 1; 1; 0; 1; 0
612; 2; 0; 0; 1; 1; 1; 0; 1; 0
615; 2; 0; 0; 1; 1; 1; 0; 1; 0
616; 2; 0; 0; 1; 1; 1; 0; 1; 0
620; 20; 0; 0; 1; 1; 1; 0; 1; 0
621; 2; 0; 0; 1; 1; 1; 0; 1; 0
630; 20; 0; 0; 1; 1; 1; 0; 1; 0
647; 17; 0; 0; 1; 1; 1; 0; 1; 0
652; 20; 2; 4; 1; 0; 0; 0; 0,3340232507444; 0,6659767492556
665; 2; 0; 0; 1; 1; 1; 0; 1; 0
666; 2; 0; 0; 1; 1; 1; 0; 1; 0
673; 13; 1; 0; 1; 0; 1; 0; 1; 0
679; 2; 0; 0; 1; 1; 1; 0; 1; 0
684; 13; 0; 0; 1; 1; 1; 0; 1; 0
689; 2; 0; 0; 1; 1; 1; 0; 1; 0
692; 10; 0; 0; 1; 1; 1; 0; 1; 0
703; 2; 0; 0; 1; 1; 1; 0; 1; 0
718; 10; 0; 0; 1; 1; 1; 0; 1; 0
730; 14; 0; 0; 1; 1; 1; 0; 1; 0
734; 2; 0; 0; 1; 1; 1; 0; 1; 0
739; 2; 0; 0; 1; 1; 1; 0; 1; 0
743; 3; 1; 1; 1; 1; 0; 0; 0,428193131701094; 0,571806868298906
766; 32; 0; 0; 1; 1; 1; 0; 1; 0
778; 19; 0; 0; 1; 1; 1; 0; 1; 0
787; 2; 0; 0; 1; 1; 1; 0; 1; 0
794; 3; 0; 0; 1; 1; 1; 0; 1; 0
814; 10; 0; 0; 1; 1; 1; 0; 1; 0
817; 2; 0; 0; 1; 1; 1; 0; 1; 0
826; 3; 1; 2; 1; 0; 0; 0; 0,143805721779382; 0,856194278220618
827; 26; 0; 0; 1; 1; 1; 0; 1; 0
830; 36; 0; 0; 1; 1; 1; 0; 1; 0
836; 2; 0; 0; 1; 1; 1; 0; 1; 0
844; 20; 0; 0; 1; 1; 1; 0; 1; 0
848; 10; 0; 0; 1; 1; 1; 0; 1; 0
863; 2; 0; 0; 1; 1; 1; 0; 1; 0
874; 13; 0; 0; 1; 1; 1; 0; 1; 0
875; 21; 0; 0; 1; 1; 1; 0; 1; 0
876; 2; 0; 0; 1; 1; 1; 0; 1; 0
881; 20; 0; 0; 1; 1; 1; 0; 1; 0
886; 20; 0; 0; 1; 1; 1; 0; 1; 0
893; 2; 0; 0; 1; 1; 1; 0; 1; 0
914; 10; 0; 0; 1; 1; 1; 0; 1; 0
920; 17; 0; 0; 1; 1; 1; 0; 1; 0
923; 20; 0; 0; 1; 1; 1; 0; 1; 0
928; 18; 0; 0; 1; 1; 1; 0; 1; 0
935; 3; 2; 0; 1; 0; 1; 0; 1; 0
956; 2; 0; 0; 1; 1; 1; 0; 1; 0
960; 20; 0; 0; 1; 1; 1; 0; 1; 0
966; 10; 0; 0; 1; 1; 1; 0; 1; 0
969; 10; 0; 0; 1; 1; 1; 0; 1; 0
987; 20; 0; 0; 1; 1; 1; 0; 1; 0
991; 21; 0; 0; 1; 1; 1; 0; 1; 0
1001; 20; 0; 0; 1; 1; 1; 0; 1; 0
1007; 100; 0; 0; 1; 1; 1; 0; 1; 0
1015; 22; 0; 0; 1; 1; 1; 0; 1; 0
1037; 2; 0; 0; 1; 1; 1; 0; 1; 0
1051; 10; 0; 0; 1; 1; 1; 0; 1; 0
1060; 3; 0; 0; 1; 1; 1; 0; 1; 0
1070; 3; 1; 2; 1; 0; 0; 0; 0,251473781903541; 0,748526218096459
1072; 16; 0; 0; 1; 1; 1; 0; 1; 0
1075; 21; 0; 0; 1; 1; 1; 0; 1; 0
1088; 2; 0; 0; 1; 1; 1; 0; 1; 0
1090; 34; 0; 1; 1; 0; 0; 0; 0,375732470158157; 0,624267529841843
1092; 10; 0; 0; 1; 1; 1; 0; 1; 0
1093; 4; 0; 0; 1; 1; 1; 0; 1; 0
1097; 18; 0; 0; 1; 1; 1; 0; 1; 0
1098; 40; 0; 0; 1; 1; 1; 0; 1; 0
1102; 19; 2; 0; 1; 0; 1; 0; 1; 0
1110; 18; 0; 0; 1; 1; 1; 0; 1; 0
1111; 10; 0; 0; 1; 1; 1; 0; 1; 0
1113; 10; 0; 0; 1; 1; 1; 0; 1; 0
1126; 2; 0; 0; 1; 1; 1; 0; 1; 0
1127; 4; 2; 2; 1; 1; 0; 0; 0,500358806350003; 0,499641193649997
1138; 2; 0; 1; 1; 0; 0; 1; 0; 1
1144; 10; 1; 2; 1; 0; 0; 0; 0,142183494865268; 0,857816505134732
1155; 10; 0; 0; 1; 1; 1; 0; 1; 0
1158; 10; 0; 0; 1; 1; 1; 0; 1; 0
1169; 12; 0; 0; 1; 1; 1; 0; 1; 0
1177; 3; 2; 1; 1; 0; 0; 0; 0,500358806350003; 0,499641193649997
1185; 2; 0; 0; 1; 1; 1; 0; 1; 0
1187; 20; 0; 0; 1; 1; 1; 0; 1; 0
1224; 13; 0; 0; 1; 1; 1; 0; 1; 0
1228; 3; 0; 0; 1; 1; 1; 0; 1; 0
1236; 340; 0; 0; 1; 1; 1; 0; 1; 0
1256; 2; 1; 0; 1; 0; 1; 0; 1; 0
1267; 3; 0; 0; 1; 1; 1; 0; 1; 0
1271; 2; 0; 0; 1; 1; 1; 0; 1; 0
1273; 21; 0; 0; 1; 1; 1; 0; 1; 0
1306; 18; 0; 0; 1; 1; 1; 0; 1; 0
1308; 10; 0; 0; 1; 1; 1; 0; 1; 0
1315; 10; 0; 0; 1; 1; 1; 0; 1; 0
1316; 14; 0; 0; 1; 1; 1; 0; 1; 0
