
Scenario Summaries

Total of vehicles entered: 5461
Total of vehicles detected: 5461

SECTIONS
Total inferences: 1412
FPR:  1121
FPR2: 1121
ER:   1277,83156599485
CR:   293,663341236506
FPR RATIO:   0,793909348441926
FPR2 RATIO:   0,793909348441926

TRIPS
Total inferences: 1342
FPR:  1098
FPR2: 1163
ER:   1208,62690863384
CR:   265,313716451563
FPR RATIO:   0,818181818181818
FPR2 RATIO:   0,866616989567809

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
24	1044	1067	195	169,614445414953	84	85,6144454149532	21	20,5123883540746	42	43,0024284853585	21	22,0996285755201
25	1044	1100	275	167,307974414697	108	103,307974414697	21	22,7172374968043	70	65,9874493598511	17	14,6032875580418
26	1044	1201	228	149,769372983174	98	94,769372983174	37	35,4640341831611	40	35,9535747522709	21	23,3517640477418
27	1067	913	183	140,051839968768	66	61,051839968768	19	14,0734951982856	25	26,3116269162204	22	20,666717854262
28	1067	946	356	230,623397565997	169	158,623397565997	45	38,5400613781824	93	91,5554016773726	31	28,5279345104422
29	1067	1044	179	119,179760157012	84	84,1797601570115	25	24,3495174922584	37	37,1811183900246	22	22,6491242747285
30	1067	1142	283	198,038792237417	115	129,038792237417	17	26,5395151745976	71	76,3249046207796	27	26,1743724420397
31	1075	943	243	145,67981496426	68	72,6798149642598	19	22,4856864921721	41	37,1091946112536	8	13,084933860834
32	1075	1067	355	236,966800039676	151	158,966800039677	30	37,2010628051811	88	88,1605397041615	33	33,6051975303343
33	1075	1100	108	69,8581698082447	6	10,8581698082447	1	1,80511833568468	5	8,46855598551825	0	0,584495487041719
34	1100	1075	130	88,1294453256794	48	51,1294453256794	6	8,5366661950195	34	33,7760290454426	8	8,81675008521732
35	1100	1176	172	143,110163064322	92	101,110163064322	30	30,5839504527869	45	52,4565401187317	17	18,0696724928036
36	1114	1044	273	189,596525385979	98	113,596525385979	26	29,3875173100968	48	55,0858221565127	24	29,1231859193693
37	1114	1142	145	90,4690171154944	32	34,4690171154943	4	6,89311522382562	24	23,3484649904285	4	4,22743690124024
38	1142	529	258	169,745217236508	108	117,745217236508	27	30,4190915445131	53	56,4603186685445	28	30,8658070234504
39	1142	549	180	146,778759795813	73	79,7787597958132	4	10,2723857084535	46	43,6931311575352	23	25,8132429298245
40	1142	1114	118	80,9745511796987	45	49,9745511796986	12	11,7864597411869	18	21,4035682959158	15	16,784523142596
41	1176	1067	348	197,913869049453	149	132,913869049453	42	31,2425943168965	70	70,3302414579434	37	31,341033274613
42	1176	1100	150	106,068134556456	24	26,0681345564561	3	4,84964815013772	15	14,8013885807741	6	6,41709782554426
43	1176	1201	205	118,752819971911	63	71,7528199719114	24	24,5365065477343	29	33,3626488245234	10	13,8536645996537
44	1189	1075	299	195,375339486502	95	109,375339486502	25	33,9552014380183	51	50,9622612554908	19	24,4578767929927
45	1189	1176	313	182,624660513498	104	89,6246605134982	32	23,0447985619817	50	50,0377387445092	22	16,5421232070073
46	1201	1044	136	98,1363734793533	27	30,1363734793532	7	8,44298299643426	15	14,548769871048	5	7,14462061187101
47	1201	1142	288	179,385819475732	104	106,385819475732	24	22,5575577344612	51	50,7674537057463	29	33,0608080355245
Thanks for chose TyggerSoftware Inc. 2017
