
Scenario Summaries

Total of vehicles entered: 5097
Total of vehicles detected: 5097

SECTIONS
Total inferences: 1260
FPR:  959
FPR2: 959
ER:   1140,16477509558
CR:   278,40198788435
FPR RATIO:   0,761111111111111
FPR2 RATIO:   0,761111111111111

TRIPS
Total inferences: 1209
FPR:  956
FPR2: 1024
ER:   1089,2511823511
CR:   256,624879433104
FPR RATIO:   0,790736145574855
FPR2 RATIO:   0,846980976013234

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
0	509	519	384	135,117984495056	101	85,1179844950562	38	23,1104388060948	50	51,5294763720793	13	10,4780693168821
1	509	539	280	164,882015504944	81	96,8820155049436	18	33,8895611939052	47	44,4705236279207	16	18,5219306831179
2	519	529	199	101,3198119598	21	18,3198119598003	6	4,72849929889687	13	11,0003889482152	2	2,5909237126883
3	519	549	344	193,468747687506	130	126,468747687506	37	26,5608124610643	77	85,1254090548309	16	14,7825261716107
4	519	906	247	70,0014877527116	53	47,0014877527116	21	16,9353690558487	22	19,2695318939274	10	10,7965868029355
5	529	519	128	87,6720629049616	35	38,6720629049616	13	12,114242009715	15	17,8658535248942	7	8,69196737035245
6	529	539	66	29,3039628947581	17	16,3039628947581	2	3,03387368298169	12	9,86654616457242	3	3,40354304720396
7	539	529	101	53,6904705725065	2	3,69047057250649	1	2,51335330771997	1	1,05473826028723	0	0,122379004499288
8	539	549	281	155,303946725679	105	107,303946725679	27	35,3744334441308	54	49,0985391250418	24	22,8309741565069
9	539	1114	222	132,191561101516	74	85,1915611015158	17	24,0356481250361	42	43,1837924071641	15	17,9721205693157
10	549	913	316	158,290165639157	120	119,290165639157	34	25,4117781032267	62	71,067099822797	24	22,8112877131336
11	549	946	133	93,113880356797	57	55,113880356797	8	9,35245509356191	30	27,5044015495625	19	18,2570237136726
12	549	1044	344	186,914386878472	151	148,914386878472	39	48,4386833049241	90	73,1156605320593	22	27,3600430414891
13	549	1142	160	117,2305304312	54	55,2305304312	15	14,4439145668667	30	30,3518594990166	9	10,4347563653167
14	906	913	240	103,245936227425	76	71,245936227425	25	22,5234965679005	35	30,7912803428195	16	17,9311593167051
15	906	946	155	63,2806869451674	20	20,2806869451674	4	3,68043310646982	13	12,5257277083728	3	4,07452613032478
16	913	943	85	31,4320693803998	18	23,4320693803998	5	5,00000097898429	5	11,0271385359288	8	7,40492986548666
17	913	1067	129	103,40380848241	44	57,4038084824102	11	13,9130584871107	27	36,3010699189878	6	7,18968007631177
18	913	1100	330	176,747602251	130	118,747602251	42	26,7560476668492	58	61,1846574598153	30	30,806897124336
19	943	913	117	91,3376089474058	18	30,3376089474057	1	3,09579459920881	14	21,81204120311	3	5,42977314508691
20	943	946	272	144,308872461753	72	76,3088724617525	16	20,5887784389512	34	33,9193305539826	22	21,8007634688187
21	946	906	199	147,525135419881	97	98,5251354198807	28	30,2685606185216	41	39,0474761572649	28	29,2090986440943
22	946	529	252	104,661544822515	50	64,6615448225154	8	11,3784426231516	32	38,9656761729475	10	14,3174260264163
23	946	549	197	126,587104551097	93	84,5871045510966	19	18,9534020530607	51	40,7859334801423	23	24,8477690178936
24	1044	1067	190	161,982591900875	86	91,9825919008751	19	18,5058727414274	42	45,3961083876457	25	28,0806107718021
25	1044	1100	286	151,328623313556	94	105,328623313556	18	33,2373580425569	64	57,2376272248815	12	14,8536380461173
26	1044	1201	214	129,777527599285	92	89,7775275992856	37	38,6128731087067	33	28,8071977487771	22	22,3574567418017
27	1067	913	183	133,709769299822	69	69,7097692998224	18	15,6380378626081	31	34,8424445460055	20	19,2292868912088
28	1067	946	329	177,070345029776	127	132,070345029776	31	30,978738655751	69	69,8496259984368	27	31,2419803755882
29	1067	1044	162	121,023237864956	79	84,0232378649558	25	28,2874419384076	34	36,1346329000993	20	19,6011630264489
30	1067	1142	278	142,331558444163	99	94,3315584441626	21	20,7802877353349	57	53,3794648999659	21	20,1718058088618
31	1075	943	224	129,214412028758	57	68,2144120287584	12	17,6845720591757	37	39,7042332211638	8	10,8256067484189
32	1075	1067	335	173,94189433818	137	132,94189433818	32	36,9496826590925	72	63,2255861962755	33	32,7666254828126
33	1075	1100	104	64,9364623817961	1	8,93646238179606	0	3,77452150693954	1	4,21602759063811	0	0,945913284218424
34	1100	1075	130	63,4987286805731	44	41,4987286805731	7	7,49982853343607	31	27,5245983101623	6	6,47430183697474
35	1100	1176	156	120,766237557067	72	80,7662375570665	22	23,9583246755251	34	39,1468555546068	16	17,6610573269347
36	1114	1044	275	156,409976273457	101	107,409976273457	22	26,4184090395835	46	48,7581118591917	33	32,2334553746818
37	1114	1142	139	81,2910474483634	29	37,2910474483634	4	6,96985179389139	21	21,9965032411588	4	8,32469241331324
38	1142	529	249	110,304198444897	95	84,3041984448975	29	27,5278204629282	47	40,7115963080167	19	16,0647816739526
39	1142	549	172	121,189164341345	63	69,1891643413448	5	8,75818311032362	38	35,0291397434204	20	25,4018414876008
40	1142	1114	107	54,5094626203044	29	32,5094626203044	8	7,35261270843876	9	12,5708226931863	12	12,5860272186794
41	1176	1067	332	167,806615917251	128	118,806615917251	37	30,3158923044711	63	62,2834038415985	28	26,2073197711812
42	1176	1100	145	83,2522782912875	31	29,2522782912875	6	4,69022599261552	19	18,0331415894342	6	6,52891070923778
43	1176	1201	183	75,1133032803664	42	44,1133032803664	16	15,0432586866668	21	22,2090614256591	5	6,86098316804054
44	1189	1075	279	162,594040068162	80	97,5940400681619	20	32,9089476917717	42	44,621248697915	18	20,0638436784752
45	1189	1176	278	127,405959931838	81	63,405959931838	28	16,0910523082283	36	32,378751302085	17	14,9361563215248
46	1201	1044	139	95,7411417968312	25	30,7411417968312	7	7,21156960977589	13	16,432528069954	5	7,09704411710125
47	1201	1142	256	115,149689082821	84	78,1496890828208	21	20,4445621855976	39	34,5837311044822	24	23,121395792741
Thanks for chose TyggerSoftware Inc. 2017
