MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; velocidad
21; 2; 0; 0; 0,99998664265946; 0,99998664265946; 18,6524590883961
21; 16; 0; 0; 0,938842710683004; 0,938842710683004; 7,89104795891986
32; 20; 0; 0; 0,935012380417484; 0,935012380417484; 11,06485871692
35; 2; 0; 0; 0,999741958539278; 0,999741958539278; 8,08261264722958
40; 10; 0; 0; 0,999997818995632; 0,999997818995632; 12,4271173700152
46; 14; 0; 0; 0,997980901799325; 0,997980901799325; 13,1122555466833
54; 2; 0; 0; 1; 1; 17,8579651420215
68; 21; 0; 0; 0,984107468635455; 0,984107468635455; 9,83621879917119
69; 18; 0; 0; 0,999005971384669; 0,999005971384669; 17,3567712913399
74; 13; 0; 0; 0,999998630750007; 0,999998630750007; 19,9613498634013
77; 2; 0; 0; 1; 1; 3,78201088960019
78; 16; 0; 0; 0,816777609416505; 0,816777609416505; 6,65323651438341
89; 18; 0; 0; 0,999996848091103; 0,999996848091103; 11,9846500584565
92; 20; 0; 0; 0,914360421721641; 0,914360421721641; 6,99069187577033
92; 10; 0; 0; 0,992282204148872; 0,992282204148872; 8,93007757049678
106; 2; 0; 0; 1; 1; 14,136083146105
108; 20; 0; 0; 0,85297568155301; 0,85297568155301; 7,98693549391325
113; 20; 0; 0; 0,806412154525283; 0,806412154525283; 9,90013674671792
138; 24; 0; 0; 0,974553056760545; 0,974553056760545; 9,3148634341411
148; 19; 0; 0; 0,99469734082052; 0,99469734082052; 16,1128850570299
158; 13; 0; 0; 0,999147665323773; 0,999147665323773; 12,0929501493199
164; 10; 0; 0; 0,85139009539972; 0,85139009539972; 7,9261119364287
170; 2; 0; 0; 1; 1; 15,9542597898611
172; 10; 0; 0; 0,9224639344534; 0,9224639344534; 8,67884750756961
172; 10; 0; 0; 0,999999999937986; 0,999999999937986; 15,2514622268369
176; 13; 0; 0; 0,999998713129328; 0,999998713129328; 18,8523859821013
180; 18; 0; 0; 0,999966776101173; 0,999966776101173; 19,2794448499719
191; 19; 0; 0; 0,999745135840606; 0,999745135840606; 16,4825398344232
197; 20; 0; 0; 0,684975067512744; 0,684975067512744; 6,03301305863038
199; 18; 0; 0; 0,999996592640146; 0,999996592640146; 11,9846500584565
203; 2; 0; 0; 0,999997167391067; 0,999997167391067; 17,3703954948481
207; 20; 0; 0; 0,985011275895006; 0,985011275895006; 13,9771371143482
223; 2; 0; 0; 0,999997225439175; 0,999997225439175; 17,3703954948481
230; 20; 0; 0; 0,81498513869703; 0,81498513869703; 6,04600378445001
231; 2; 0; 0; 0,999741564451143; 0,999741564451143; 16,157206557067
235; 18; 0; 0; 0,989527367436777; 0,989527367436777; 15,0425351191612
242; 2; 0; 0; 1; 1; 15,9542597898611
244; 2; 0; 0; 1; 1; 21,2063336061505
244; 18; 0; 0; 1; 1; 17,6615895598307
263; 10; 0; 0; 0,919445940892997; 0,919445940892997; 6,05969549426567
273; 2; 0; 0; 1; 1; 18,8481108614733
321; 20; 0; 0; 0,710091820959586; 0,710091820959586; 9,1017386219826
324; 22; 0; 0; 0,997082085961168; 0,997082085961168; 11,6711050936897
329; 10; 0; 0; 0,969111458439968; 0,969111458439968; 10,7624800135723
332; 2; 0; 0; 1; 1; 18,8481108614733
332; 2; 0; 0; 1; 1; 14,9201089239514
333; 21; 0; 0; 0,973239573786167; 0,973239573786167; 8,22665572294318
336; 2; 0; 0; 1; 1; 22,617733033768
341; 21; 0; 0; 0,881261591397372; 0,881261591397372; 7,06941947961194
350; 21; 0; 0; 0,917684055462035; 0,917684055462035; 8,48330337553433
351; 21; 0; 0; 0,917538550354484; 0,917538550354484; 8,48330337553433
352; 13; 0; 0; 0,999952860410751; 0,999952860410751; 15,424679439901
358; 2; 0; 0; 1; 1; 15,9858309899479
363; 15; 0; 0; 0,997487737208387; 0,997487737208387; 15,4017448246964
365; 12; 0; 0; 0,99817813171938; 0,99817813171938; 12,9015957246977
368; 10; 0; 0; 0,959085954495845; 0,959085954495845; 11,7504124075597
372; 20; 0; 0; 0,958745710015953; 0,958745710015953; 12,7790967902612
377; 2; 0; 0; 0,999997225439175; 0,999997225439175; 17,3703954948481
379; 2; 0; 0; 1; 1; 15,9542597898611
379; 18; 0; 0; 0,781156637484412; 0,781156637484412; 8,20501915590611
380; 3; 1; 0; 0,885374080462773; 0,0166307490091416; 4,73821628764506
386; 19; 0; 0; 0,262665490222924; 0,262665490222924; 7,00507942962987
400; 2; 0; 0; 1; 1; 17,2048118041493
402; 2; 0; 0; 1; 1; 21,1838404652817
402; 10; 0; 0; 0,999135193911611; 0,999135193911611; 13,4731192257973
412; 2; 0; 0; 1; 1; 15,9858309899479
416; 18; 0; 0; 0,892840553698089; 0,892840553698089; 9,20971537907829
428; 2; 0; 0; 1; 1; 3,75049413218685
434; 20; 0; 0; 0,9675986565157; 0,9675986565157; 12,4241218794206
443; 2; 0; 0; 0,999991450707262; 0,999991450707262; 16,1296529595018
443; 16; 0; 0; 0,954806349187448; 0,954806349187448; 8,27597712764765
445; 2; 0; 0; 0,998755752534147; 0,998755752534147; 14,0049567649821
473; 2; 0; 0; 0,999960516934468; 0,999960516934468; 12,9432790153156
482; 2; 0; 0; 1; 1; 15,256501366415
482; 2; 0; 0; 0,999998332315924; 0,999998332315924; 16,0250121142002
484; 20; 0; 0; 0,999626205043148; 0,999626205043148; 13,5139492513321
528; 10; 0; 0; 0,887727224338446; 0,887727224338446; 7,62413497951286
543; 2; 0; 0; 1; 1; 17,8579651420215
546; 20; 0; 0; 0,832458728774888; 0,832458728774888; 7,09949821681177
556; 19; 0; 0; 0,968641034081073; 0,968641034081073; 11,9235394546891
558; 21; 0; 0; 0,861305316699791; 0,861305316699791; 6,52561798118025
570; 18; 0; 0; 0,998869871886489; 0,998869871886489; 16,7139279101791
574; 2; 0; 0; 1; 1; 18,6356303997358
583; 20; 0; 0; 0,916224002696688; 0,916224002696688; 6,88314276998924
610; 10; 0; 0; 0,999919662803369; 0,999919662803369; 16,1088899186674
615; 16; 0; 0; 0,972171819121587; 0,972171819121587; 8,27597712764765
616; 2; 0; 0; 0,999997390218972; 0,999997390218972; 18,8179284527521
620; 20; 0; 0; 0,997012926754434; 0,997012926754434; 16,1230798446549
621; 2; 0; 0; 0,999997390218972; 0,999997390218972; 18,8179284527521
630; 20; 0; 0; 0,754221636614152; 0,754221636614152; 9,25094745185117
647; 10; 0; 0; 0,907482356129201; 0,907482356129201; 12,511509470888
652; 10; 1; 0; 0,680121879715641; 0,134452568968533; 8,21391252605284
665; 2; 0; 0; 1; 1; 15,9542597898611
666; 2; 0; 0; 0,999983224475389; 0,999983224475389; 11,5738975883148
673; 20; 0; 0; 0,979327586876604; 0,979327586876604; 13,5535875048225
673; 2; 0; 0; 0,999362765892624; 0,999362765892624; 7,80390186629063
679; 2; 0; 0; 1; 1; 13,9876021162045
