
Scenario Summaries

Total of vehicles entered: 6154
Total of vehicles detected: 6154

SECTIONS
Total inferences: 2027
FPR:  1908
FPR2: 1908
ER:   1872,84491502942
CR:   477,229363460759
FPR RATIO:   0,941292550567341
FPR2 RATIO:   0,941292550567341

TRIPS
Total inferences: 1849
FPR:  1719
FPR2: 1754
ER:   1695,55688833936
CR:   389,741455252551
FPR RATIO:   0,929691725256896
FPR2 RATIO:   0,94862087614927

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
0	509	519	505	446,000681077172	203	200,000681077172	61	60,592104204831	116	113,440240293479	26	25,9683365788622
1	509	539	317	303,999318922827	139	141,999318922828	36	36,407895795169	78	80,559759706521	25	25,0316634211378
2	519	534	614	591,981000857358	222	207,98100085736	54	54,931856292281	138	126,194410826545	30	26,8547337385336
3	519	906	373	351,19182602696	177	192,191826026959	44	42,28588166804	103	116,606915073029	30	33,2990292858899
4	529	519	152	154,172145807146	65	69,1721458071459	17	16,62563375549	33	37,3610856060946	15	15,1854264455613
5	529	539	109	99,64972887942	60	52,6497288794198	10	9,11740371819	44	37,6492081245679	6	5,8831170366618
6	534	529	583	568,469290820504	195	197,469290820505	46	46,508568733287	121	122,521779588188	28	28,4389424990296
7	534	922	225	219,39589391803	73	67,3958939180294	11	11,7394338754257	47	41,2150436330991	15	14,4414164095046
8	534	1054	430	463,638261243084	199	239,638261243086	68	78,0662651840412	104	128,840261406298	27	32,7317346527458
9	539	544	428	427,446138342402	139	149,446138342401	32	33,9212043796506	83	90,6046315252696	24	24,9203024374812
10	539	1124	411	377,202909459845	217	202,202909459846	61	58,6040951337083	118	106,604336305819	38	36,9944780203184
11	544	529	473	458,352583866061	202	196,352583866061	54	52,234468740393	117	113,488514142475	31	30,6296009831934
12	544	922	379	401,101450200333	154	185,101450200333	25	28,9864031885722	89	110,666717441789	40	45,4483295699713
13	544	1054	186	186,167285294595	53	54,1672852945947	15	14,7427091543293	28	29,9873852066874	10	9,43719093357801
14	906	939	456	441,241621525388	197	221,241621525387	53	54,5730055136691	117	134,940852763197	27	31,7277632485215
15	906	976	431	397,886339909356	177	190,886339909355	39	40,0513701180523	101	107,141794054296	37	43,6931757370076
16	913	943	166	156,214273346661	107	99,214273346661	17	15,6705848598274	61	59,8797992475662	29	23,6638892392675
17	913	922	7	17,0145402087243	4	14,0145402087243	0	0,40148688980694	2	10,8463243184587	2	2,76672900045868
18	913	1054	148	144,790684088531	69	72,790684088531	14	10,5719081421512	45	52,2441416078287	10	9,97463433855114
19	913	1100	446	425,830111605895	186	180,830111605895	39	38,3269913494118	117	113,286823726349	30	29,2162965301351
20	922	913	598	600,535291542307	239	249,535291542308	43	44,1491946324761	143	155,493508660475	53	49,8925882493579
21	922	906	208	224,470135958528	100	121,470135958528	27	31,3308951019883	53	62,2517155124266	20	27,8875253441137
22	922	534	201	210,761656830509	94	105,761656830509	26	28,6936820396423	52	59,6540144523778	16	17,4139603384888
23	939	913	484	449,314317707503	208	198,314317707502	48	41,8217766087213	129	127,763580239727	31	28,7289608590545
24	939	906	38	36,4659994492558	5	6,46599944925581	1	1,00759886169305	3	4,22401623203716	1	1,23438435552559
25	939	534	447	472,76078829375	163	202,760788293751	48	56,6887294608308	88	111,728659348663	27	34,3433994842577
26	943	939	467	448,29948392512	153	160,299483925122	41	41,945099417576	79	84,7754030572298	33	33,5789814503163
27	943	976	399	355,113660090644	194	180,113660090644	41	38,9486298819477	108	101,858205945704	45	39,3068242629924
28	1044	1088	661	675,73083249802	351	377,730832498019	96	100,493489705829	188	206,280707454227	67	70,9566353379635
29	1044	1201	246	245,054781398979	127	127,054781398979	52	51,9741298803168	56	54,5691539928385	19	20,5114975258241
30	1054	1044	610	616,807730143413	270	286,807730143414	87	88,794831317179	139	150,874316684485	44	47,1385821417511
31	1054	544	210	220,007318459317	100	113,007318459317	18	17,8255378181802	73	83,4767986047873	9	11,7049820363493
32	1054	1124	256	258,135212618358	76	100,135212618358	23	27,4561508367888	36	53,6115473119903	17	19,0675144695789
33	1075	943	294	278,198870669105	134	135,198870669105	37	37,2231444396962	72	72,7538097553681	25	25,2219164740411
34	1075	922	141	146,728956631669	19	30,728956631669	5	6,97055845354532	13	20,926982856592	1	2,83141532153162
35	1075	1054	269	252,042729466671	91	90,0427294666717	21	20,6865012076211	54	52,6900962345371	16	16,6661320245137
36	1075	1100	100	83,0373401303387	4	2,03734013033869	0	0,440630072243902	4	1,31711463231788	0	0,279595425776907
37	1088	922	452	423,52624337259	220	216,52624337259	63	64,0758893667566	115	110,74417037534	42	41,7061836304942
38	1088	1054	140	144,311301128208	52	61,3113011282076	12	12,0091362840053	29	36,2007781459115	11	13,1013866982908
39	1088	1100	559	568,638704411267	254	273,638704411269	59	62,3435086652137	149	162,625636594666	46	48,6695591513892
40	1100	1107	473	474,078704933918	186	195,078704933919	43	44,3998808466902	107	112,795503394829	36	37,8833206923999
41	1100	1176	198	198,427451213584	90	93,4274512135845	17	18,7112492401792	61	62,4340715585039	12	12,2821304149013
42	1107	1075	500	501,007896897782	232	242,007896897784	66	68,3208341731066	123	128,688003478815	43	44,9990592458633
43	1114	1133	496	476,809835138704	256	261,809835138704	79	79,7648304627153	124	128,464806859177	53	53,5801978168124
44	1124	1114	396	387,809835138704	199	204,809835138704	55	55,7648304627153	91	95,4648068591766	53	53,5801978168124
45	1133	1044	579	565,977883753584	286	295,977883753584	83	85,6727882689666	147	151,975544762581	56	58,3295507220366
46	1133	544	363	361,16786255927	162	165,16786255927	44	44,2168388854637	74	77,0611866608948	44	43,8898370129123
47	1133	1124	191	183,4717130605	45	41,4717130604999	15	13,7045844922182	19	17,2489232413667	11	10,5182053269151
48	1176	1088	539	509,745416414046	191	189,745416414047	48	47,9350446101463	107	105,28987766169	36	36,5204941422104
49	1176	1201	264	226,752842835671	62	65,7528428356719	26	26,8552513036166	24	27,2516938128278	12	11,6458977192275
50	1189	1107	376	350,929191963865	138	138,929191963866	48	48,9209533264163	68	67,892500083986	22	22,1157385534634
51	1189	1176	362	320,070808036135	101	100,070808036134	37	36,0790466735837	45	45,107499916014	19	18,8842614465366
52	1201	1133	461	457,807624234651	177	180,807624234651	49	49,8293811839334	86	88,8208478056661	42	42,1573952450516
Thanks for chose TyggerSoftware Inc. 2017
