MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; %linkOK; %linkNO; %DistOK; %DistNO
21; 32; 0; 0; 0,938830170241203; 0,938830170241203; 1; 0; 1; 0
32; 20; 0; 0; 0,935012380417484; 0,935012380417484; 1; 0; 1; 0
35; 2; 0; 0; 0,999741958539278; 0,999741958539278; 1; 0; 1; 0
40; 10; 0; 0; 0,999997818995632; 0,999997818995632; 1; 0; 1; 0
46; 14; 0; 0; 0,997980901799325; 0,997980901799325; 1; 0; 1; 0
54; 2; 0; 0; 1; 1; 1; 0; 1; 0
68; 21; 0; 0; 0,984107468635455; 0,984107468635455; 1; 0; 1; 0
69; 18; 0; 0; 0,999005971384669; 0,999005971384669; 1; 0; 1; 0
74; 13; 0; 0; 0,999998630750007; 0,999998630750007; 1; 0; 1; 0
77; 2; 0; 1; 1; 0; 0; 0; 0,500369451615935; 0,499630548384065
78; 16; 0; 0; 0,816777609416505; 0,816777609416505; 1; 0; 1; 0
89; 18; 0; 0; 0,999996848091103; 0,999996848091103; 1; 0; 1; 0
92; 200; 0; 0; 0,907303574652441; 0,907303574652441; 1; 0; 1; 0
106; 2; 0; 0; 1; 1; 1; 0; 1; 0
108; 20; 0; 0; 0,85297568155301; 0,85297568155301; 1; 0; 1; 0
113; 20; 0; 0; 0,806412154525283; 0,806412154525283; 1; 0; 1; 0
138; 24; 0; 0; 0,974553056760545; 0,974553056760545; 1; 0; 1; 0
148; 19; 0; 0; 0,99469734082052; 0,99469734082052; 1; 0; 1; 0
158; 13; 0; 0; 0,999147665323773; 0,999147665323773; 1; 0; 1; 0
164; 10; 0; 0; 0,85139009539972; 0,85139009539972; 1; 0; 1; 0
170; 2; 0; 0; 1; 1; 1; 0; 1; 0
172; 100; 0; 0; 0,922463934396194; 0,922463934396194; 1; 0; 1; 0
176; 13; 0; 0; 0,999998713129328; 0,999998713129328; 1; 0; 1; 0
180; 18; 0; 0; 0,999966776101173; 0,999966776101173; 1; 0; 1; 0
191; 19; 0; 0; 0,999745135840606; 0,999745135840606; 1; 0; 1; 0
197; 20; 0; 0; 0,684975067512744; 0,684975067512744; 1; 0; 1; 0
199; 18; 0; 0; 0,999996592640146; 0,999996592640146; 1; 0; 1; 0
203; 2; 0; 0; 0,999997167391067; 0,999997167391067; 1; 0; 1; 0
207; 20; 0; 0; 0,985011275895006; 0,985011275895006; 1; 0; 1; 0
223; 2; 0; 0; 0,999997225439175; 0,999997225439175; 1; 0; 1; 0
230; 20; 0; 0; 0,81498513869703; 0,81498513869703; 1; 0; 1; 0
231; 2; 0; 0; 0,999741564451143; 0,999741564451143; 1; 0; 1; 0
235; 18; 0; 0; 0,989527367436777; 0,989527367436777; 1; 0; 1; 0
242; 2; 0; 0; 1; 1; 1; 0; 1; 0
244; 36; 0; 0; 1; 1; 1; 0; 1; 0
263; 10; 0; 0; 0,919445940892997; 0,919445940892997; 1; 0; 1; 0
273; 2; 0; 0; 1; 1; 1; 0; 1; 0
321; 20; 0; 0; 0,710091820959586; 0,710091820959586; 1; 0; 1; 0
324; 22; 0; 0; 0,997082085961168; 0,997082085961168; 1; 0; 1; 0
329; 10; 0; 0; 0,969111458439968; 0,969111458439968; 1; 0; 1; 0
332; 4; 0; 0; 1; 1; 1; 0; 1; 0
333; 21; 0; 0; 0,973239573786167; 0,973239573786167; 1; 0; 1; 0
336; 2; 0; 0; 1; 1; 1; 0; 1; 0
341; 21; 0; 0; 0,881261591397372; 0,881261591397372; 1; 0; 1; 0
350; 21; 0; 0; 0,917684055462035; 0,917684055462035; 1; 0; 1; 0
351; 21; 0; 0; 0,917538550354484; 0,917538550354484; 1; 0; 1; 0
352; 13; 0; 0; 0,999952860410751; 0,999952860410751; 1; 0; 1; 0
358; 2; 0; 0; 1; 1; 1; 0; 1; 0
363; 15; 0; 0; 0,997487737208387; 0,997487737208387; 1; 0; 1; 0
365; 12; 0; 0; 0,99817813171938; 0,99817813171938; 1; 0; 1; 0
368; 10; 0; 0; 0,959085954495845; 0,959085954495845; 1; 0; 1; 0
372; 20; 0; 0; 0,958745710015953; 0,958745710015953; 1; 0; 1; 0
377; 2; 0; 0; 0,999997225439175; 0,999997225439175; 1; 0; 1; 0
379; 36; 0; 0; 0,781156637484412; 0,781156637484412; 1; 0; 1; 0
380; 3; 1; 0; 0,885374080462773; 0,0166307490091416; 1; 0; 1; 0
386; 19; 0; 0; 0,262665490222924; 0,262665490222924; 1; 0; 1; 0
400; 2; 0; 0; 1; 1; 1; 0; 1; 0
402; 20; 0; 0; 0,999135193911611; 0,999135193911611; 1; 0; 1; 0
412; 2; 0; 0; 1; 1; 1; 0; 1; 0
416; 18; 0; 0; 0,892840553698089; 0,892840553698089; 1; 0; 1; 0
428; 2; 0; 1; 1; 0; 0; 0; 0,334527279994034; 0,665472720005966
434; 20; 0; 0; 0,9675986565157; 0,9675986565157; 1; 0; 1; 0
443; 32; 0; 0; 0,95479818626846; 0,95479818626846; 1; 0; 1; 0
445; 2; 0; 0; 0,998755752534147; 0,998755752534147; 1; 0; 1; 0
473; 2; 0; 0; 0,999960516934468; 0,999960516934468; 1; 0; 1; 0
482; 4; 0; 0; 0,999998332315924; 0,999998332315924; 1; 0; 1; 0
484; 20; 0; 0; 0,999626205043148; 0,999626205043148; 1; 0; 1; 0
528; 10; 0; 0; 0,887727224338446; 0,887727224338446; 1; 0; 1; 0
543; 2; 0; 0; 1; 1; 1; 0; 1; 0
546; 20; 0; 0; 0,832458728774888; 0,832458728774888; 1; 0; 1; 0
556; 19; 0; 0; 0,968641034081073; 0,968641034081073; 1; 0; 1; 0
558; 21; 0; 0; 0,861305316699791; 0,861305316699791; 1; 0; 1; 0
570; 18; 0; 0; 0,998869871886489; 0,998869871886489; 1; 0; 1; 0
574; 2; 0; 0; 1; 1; 1; 0; 1; 0
583; 20; 0; 0; 0,916224002696688; 0,916224002696688; 1; 0; 1; 0
610; 10; 0; 0; 0,999919662803369; 0,999919662803369; 1; 0; 1; 0
615; 16; 0; 0; 0,972171819121587; 0,972171819121587; 1; 0; 1; 0
616; 2; 0; 0; 0,999997390218972; 0,999997390218972; 1; 0; 1; 0
620; 20; 0; 0; 0,997012926754434; 0,997012926754434; 1; 0; 1; 0
621; 2; 0; 0; 0,999997390218972; 0,999997390218972; 1; 0; 1; 0
630; 20; 0; 0; 0,754221636614152; 0,754221636614152; 1; 0; 1; 0
647; 10; 0; 0; 0,907482356129201; 0,907482356129201; 1; 0; 1; 0
652; 10; 1; 2; 0,680121879715641; 0,178969477071455; 0; 0; 0,3340232507444; 0,6659767492556
665; 2; 0; 0; 1; 1; 1; 0; 1; 0
666; 2; 0; 0; 0,999983224475389; 0,999983224475389; 1; 0; 1; 0
673; 40; 0; 0; 0,978703525935953; 0,978703525935953; 1; 0; 1; 0
679; 2; 0; 0; 1; 1; 1; 0; 1; 0
684; 10; 0; 0; 0,99853488410921; 0,99853488410921; 1; 0; 1; 0
689; 2; 0; 0; 0,994553545994806; 0,994553545994806; 1; 0; 1; 0
718; 10; 0; 0; 0,985615996879632; 0,985615996879632; 1; 0; 1; 0
730; 10; 0; 0; 0,944792693699442; 0,944792693699442; 1; 0; 1; 0
739; 2; 0; 0; 0,99998118608207; 0,99998118608207; 1; 0; 1; 0
787; 2; 0; 0; 1; 1; 1; 0; 1; 0
817; 2; 0; 0; 1; 1; 1; 0; 1; 0
825; 18; 0; 0; 0,999968738612788; 0,999968738612788; 1; 0; 1; 0
826; 3; 1; 2; 0,619422022736769; 0,332183834149739; 0; 0; 0,143805721779382; 0,856194278220618
