
Scenario Summaries

Total of vehicles entered: 5702
Total of vehicles detected: 5702

SECTIONS
Total inferences: 2567
FPR:  2247
FPR2: 2247
ER:   2479,74637820555
CR:   653,115507904553
FPR RATIO:   0,87534086482275
FPR2 RATIO:   0,87534086482275

TRIPS
Total inferences: 2245
FPR:  1968
FPR2: 2038
ER:   2157,74681602422
CR:   500,078301869142
FPR RATIO:   0,876614699331849
FPR2 RATIO:   0,907795100222717

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
0	509	519	392	231,291178759846	173	165,291178759846	51	51,3111015512578	100	92,892174318911	22	21,0879028896776
1	509	539	247	197,708821240153	122	129,708821240153	29	28,6888984487422	70	77,107825681089	23	23,9120971103224
2	519	534	538	420,325304476873	278	271,325304476872	70	68,2546392445505	165	153,753917796571	43	49,3167474357504
3	519	906	295	173,542288332961	137	140,542288332961	40	43,7642285808042	75	78,1835906936982	22	18,5944690584587
4	529	519	130	106,576414049987	69	73,5764140499873	20	21,7077662740969	33	35,0453341713588	16	16,8233136045316
5	529	539	87	49,2656276987004	56	39,2656276987004	9	11,4243471545561	35	18,2114937479431	12	9,62978679620126
6	534	529	456	321,614174464978	197	184,614174464979	38	39,228795109666	119	107,000816366403	40	38,3845629889095
7	534	922	197	170,442409735258	121	127,442409735258	32	29,4991509483051	65	68,2747363099852	24	29,6685224769682
8	534	1054	366	308,83040084179	242	252,83040084179	71	63,7978217963945	139	148,229683838116	32	40,8028952072791
9	539	544	377	311,833143142612	169	178,833143142611	40	40,7650920230743	98	105,232768028741	31	32,835283090796
10	539	1124	340	231,141305796242	163	144,141305796242	43	45,348153580224	86	67,0865514002908	34	31,7066008157276
11	544	529	370	266,227867283709	157	157,227867283709	45	47,903318318987	80	76,2560115528987	32	33,0685374118233
12	544	922	298	250,725484435078	182	180,725484435078	37	36,4140719156562	97	98,5532639659627	48	45,7581485534597
13	544	1054	172	159,388436577803	91	96,3884365778031	15	16,2021294880522	58	60,2161121322117	18	19,9701949575392
14	906	939	388	253,75108775678	185	190,75108775678	56	58,1506285878153	93	94,6663735779106	36	37,9340855910548
15	906	976	352	219,485096861921	111	137,485096861921	26	32,6295493345977	65	74,5918316970264	20	30,2637158302974
16	913	943	126	82,3040112823842	96	70,3040112823843	26	20,4703112153016	42	32,1991556879237	28	17,6345443791589
17	913	922	7	11,1337443637458	4	10,1337443637458	0	2,57929181238021	2	4,71265635819069	2	2,84179619317487
18	913	1054	125	96,5924322337018	90	79,5924322337018	22	23,2083682538813	51	40,8620182753909	17	15,5220457044296
19	913	1100	351	309,818492152623	235	248,818492152622	76	79,6828110526487	115	119,380716714654	44	49,7549643853197
20	922	913	511	417,723589201778	336	320,723589201778	96	90,9206847661802	162	159,873848658852	78	69,9290557767458
21	922	906	183	180,400811440165	115	137,400811440165	34	39,0718479260725	56	65,4459845106995	25	32,8829790033929
22	922	534	173	143,887703516616	106	103,887703516616	23	21,7722373875566	61	61,0788573108113	22	21,0366088182482
23	939	913	421	325,125090830676	218	217,125090830676	53	60,0200975680317	121	110,280698377307	44	46,8242948853372
24	939	906	37	35,2930848455762	10	16,2930848455762	2	1,94410141553632	7	6,62863007053929	1	7,72035335950057
25	939	534	373	301,673977048538	206	219,673977048538	60	57,4988912222584	113	125,672461407122	33	36,5026244191581
26	943	939	399	315,34106496801	182	195,34106496801	46	48,3124616180112	98	99,9154162770578	38	47,1131870729411
27	943	976	317	216,514903138078	165	138,514903138078	43	36,3704506654023	82	70,4081683029737	40	31,7362841697025
28	1044	1088	558	500,160897368769	406	410,160897368769	113	111,531854673752	217	216,834617505708	76	81,7944251893074
29	1044	1201	198	154,207716116571	115	111,207716116571	39	36,3702311756479	50	47,8331679753939	26	27,0043169655293
30	1054	1044	513	421,275410687098	342	335,275410687098	98	93,2341805792407	181	175,789797708906	63	66,2514323989502
31	1054	544	165	132,415566757975	102	101,415566757975	23	27,0466790554439	57	51,4413005229745	22	22,9275871795569
32	1054	1124	207	136,747888681116	83	103,747888681116	19	18,4563155774903	49	62,4279785713605	15	22,8635945322656
33	1075	943	237	208,551956823704	135	147,551956823704	34	34,2126010681118	80	80,1244288921077	21	33,2149268634848
34	1075	922	125	102,991120629641	40	42,9911206296411	5	4,00824844789555	28	29,6594829482651	7	9,32338923348048
35	1075	1054	230	151,981480941542	114	109,981480941542	28	29,2350707724492	61	57,6066329213608	25	23,1397772477324
36	1075	1100	88	62,4834687508123	6	5,48346875081232	1	1,00010345360672	5	4,48161832281899	0	0,00174697438660026
37	1088	922	408	296,719344994835	261	251,719344994835	80	80,2640069555722	121	118,198550897959	60	53,2567871413038
38	1088	1054	127	108,646115531352	61	72,646115531352	12	16,2937849013977	33	35,7446296361619	16	20,6077009937924
39	1088	1100	431	378,968697966773	281	282,968697966773	64	58,6164311022436	171	168,320714661689	46	56,0315522028399
40	1100	1107	369	333,443984070636	217	227,443984070636	57	56,1032916767901	123	120,652159547684	37	50,6885328461623
41	1100	1176	165	143,826674799571	102	106,826674799571	35	36,1960539317089	50	54,5308901514784	17	16,0997307163839
42	1107	1075	401	346,0080271457	256	267,0080271457	65	65,4560237420632	142	139,872163084553	49	61,6798403190843
43	1114	1133	433	319,089147494885	230	230,089147494885	61	60,0010812583407	114	114,517836294086	55	55,5702299424581
44	1124	1114	304	231,089147494885	186	186,089147494885	50	50,0010812583406	94	92,5178362940861	42	43,5702299424581
45	1133	1044	475	393,093202798242	284	291,093202798242	83	83,6679052701597	142	141,877987772196	59	65,5473097558864
46	1133	544	296	229,093078396004	156	151,093078396004	33	31,7077486441773	79	77,3513190993574	44	42,0340106524693
47	1133	1124	173	133,199953017526	64	62,199953017526	17	15,1966121006263	34	35,0033063224349	13	12,0000345944648
48	1176	1088	497	373,173261124191	258	258,173261124191	71	72,6423682854611	135	131,429277690101	52	54,1016151486287
49	1176	1201	197	118,089370600316	71	75,0893706003161	27	26,2009535809747	34	38,8816089245083	10	10,0068080948332
50	1189	1107	304	222,564043075064	144	144,564043075064	43	43,3527320652731	73	73,2200035368688	28	27,991307472922
51	1189	1176	294	212,435956924936	138	137,435956924936	41	40,6472679347269	73	72,7799964631312	24	24,008692527078
52	1201	1133	376	301,297086716887	200	200,297086716887	58	56,5711847566226	91	91,7147768999022	51	52,0111250603625
Thanks for chose TyggerSoftware Inc. 2017
