MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; %linkOK; %linkNO; %DistOK; %DistNO
21; 32; 0; 0; 1; 1; 1; 0; 1; 0
32; 20; 0; 0; 1; 1; 1; 0; 1; 0
35; 2; 0; 0; 1; 1; 1; 0; 1; 0
40; 10; 0; 0; 1; 1; 1; 0; 1; 0
46; 14; 7; 0; 1; 0; 1; 0; 1; 0
54; 2; 0; 0; 1; 1; 1; 0; 1; 0
68; 21; 0; 0; 1; 1; 1; 0; 1; 0
69; 18; 0; 0; 1; 1; 1; 0; 1; 0
74; 13; 0; 0; 1; 1; 1; 0; 1; 0
77; 2; 0; 1; 1; 0; 0; 0; 0,500369451615935; 0,499630548384065
78; 16; 0; 0; 1; 1; 1; 0; 1; 0
89; 18; 0; 0; 0,999998789100862; 0,999998789100862; 1; 0; 1; 0
92; 200; 0; 0; 0,965424901028414; 0,965424901028414; 1; 0; 1; 0
106; 2; 0; 0; 1; 1; 1; 0; 1; 0
108; 20; 0; 0; 1; 1; 1; 0; 1; 0
113; 20; 0; 0; 1; 1; 1; 0; 1; 0
138; 24; 0; 0; 1; 1; 1; 0; 1; 0
148; 19; 0; 0; 1; 1; 1; 0; 1; 0
158; 13; 0; 0; 1; 1; 1; 0; 1; 0
164; 10; 0; 0; 1; 1; 1; 0; 1; 0
170; 2; 0; 0; 1; 1; 1; 0; 1; 0
172; 100; 0; 0; 0,9224639344534; 0,9224639344534; 1; 0; 1; 0
176; 13; 0; 0; 1; 1; 1; 0; 1; 0
180; 18; 0; 0; 0,999966776101173; 0,999966776101173; 1; 0; 1; 0
191; 19; 0; 0; 1; 1; 1; 0; 1; 0
197; 20; 0; 0; 1; 1; 1; 0; 1; 0
199; 18; 0; 0; 0,999998690961607; 0,999998690961607; 1; 0; 1; 0
203; 2; 0; 0; 0,999997552119169; 0,999997552119169; 1; 0; 1; 0
207; 20; 0; 0; 1; 1; 1; 0; 1; 0
223; 2; 0; 0; 0,999997602283137; 0,999997602283137; 1; 0; 1; 0
230; 20; 0; 0; 0,950237373562432; 0,950237373562432; 1; 0; 1; 0
231; 2; 0; 0; 1; 1; 1; 0; 1; 0
235; 18; 0; 0; 1; 1; 1; 0; 1; 0
242; 2; 0; 0; 1; 1; 1; 0; 1; 0
244; 36; 0; 0; 1; 1; 1; 0; 1; 0
263; 10; 0; 0; 0,920962396572695; 0,920962396572695; 1; 0; 1; 0
273; 2; 0; 0; 1; 1; 1; 0; 1; 0
321; 20; 0; 0; 1; 1; 1; 0; 1; 0
324; 22; 0; 0; 1; 1; 1; 0; 1; 0
329; 10; 0; 0; 0,996133801571585; 0,996133801571585; 1; 0; 1; 0
332; 4; 0; 0; 1; 1; 1; 0; 1; 0
333; 21; 0; 0; 1; 1; 1; 0; 1; 0
336; 2; 0; 0; 1; 1; 1; 0; 1; 0
341; 21; 0; 0; 0,980598244623929; 0,980598244623929; 1; 0; 1; 0
350; 21; 0; 0; 0,983203221222322; 0,983203221222322; 1; 0; 1; 0
351; 21; 0; 0; 0,983665498517667; 0,983665498517667; 1; 0; 1; 0
352; 13; 0; 0; 1; 1; 1; 0; 1; 0
358; 2; 0; 0; 1; 1; 1; 0; 1; 0
363; 15; 0; 0; 1; 1; 1; 0; 1; 0
365; 12; 0; 0; 1; 1; 1; 0; 1; 0
368; 10; 0; 0; 1; 1; 1; 0; 1; 0
372; 20; 0; 0; 1; 1; 1; 0; 1; 0
377; 2; 0; 0; 0,999997602283137; 0,999997602283137; 1; 0; 1; 0
379; 36; 0; 0; 1; 1; 1; 0; 1; 0
380; 3; 0; 0; 1; 1; 1; 0; 1; 0
386; 19; 0; 0; 1; 1; 1; 0; 1; 0
400; 2; 0; 0; 1; 1; 1; 0; 1; 0
402; 20; 0; 0; 1; 1; 1; 0; 1; 0
412; 2; 0; 0; 1; 1; 1; 0; 1; 0
416; 18; 0; 0; 1; 1; 1; 0; 1; 0
428; 2; 0; 1; 1; 0; 0; 0; 0,334527279994034; 0,665472720005966
434; 20; 0; 0; 1; 1; 1; 0; 1; 0
443; 32; 0; 0; 0,999992611875991; 0,999992611875991; 1; 0; 1; 0
445; 2; 0; 0; 1; 1; 1; 0; 1; 0
473; 2; 0; 0; 1; 1; 1; 0; 1; 0
482; 4; 0; 0; 1; 1; 1; 0; 1; 0
484; 20; 0; 0; 1; 1; 1; 0; 1; 0
528; 10; 0; 0; 0,887727224338446; 0,887727224338446; 1; 0; 1; 0
543; 2; 0; 0; 1; 1; 1; 0; 1; 0
546; 20; 0; 0; 1; 1; 1; 0; 1; 0
556; 19; 0; 0; 1; 1; 1; 0; 1; 0
558; 21; 0; 0; 0,977210124879011; 0,977210124879011; 1; 0; 1; 0
570; 18; 0; 0; 1; 1; 1; 0; 1; 0
574; 2; 0; 0; 1; 1; 1; 0; 1; 0
583; 20; 0; 0; 0,974333082057488; 0,974333082057488; 1; 0; 1; 0
610; 10; 0; 0; 0,999921098179136; 0,999921098179136; 1; 0; 1; 0
615; 16; 0; 0; 1; 1; 1; 0; 1; 0
616; 2; 0; 0; 0,999997744682408; 0,999997744682408; 1; 0; 1; 0
620; 20; 0; 0; 1; 1; 1; 0; 1; 0
621; 2; 0; 0; 0,999997744682408; 0,999997744682408; 1; 0; 1; 0
630; 20; 0; 0; 1; 1; 1; 0; 1; 0
647; 10; 0; 0; 1; 1; 1; 0; 1; 0
652; 10; 1; 2; 0,542479406576312; 0; 0; 0; 0,3340232507444; 0,6659767492556
665; 2; 0; 0; 1; 1; 1; 0; 1; 0
666; 2; 0; 0; 1; 1; 1; 0; 1; 0
673; 40; 0; 0; 1; 1; 1; 0; 1; 0
679; 2; 0; 0; 1; 1; 1; 0; 1; 0
684; 10; 0; 0; 1; 1; 1; 0; 1; 0
689; 2; 0; 0; 1; 1; 1; 0; 1; 0
718; 10; 0; 0; 0,985615996879632; 0,985615996879632; 1; 0; 1; 0
730; 10; 0; 0; 1; 1; 1; 0; 1; 0
739; 2; 0; 0; 0,999983741374077; 0,999983741374077; 1; 0; 1; 0
787; 2; 0; 0; 1; 1; 1; 0; 1; 0
817; 2; 0; 0; 1; 1; 1; 0; 1; 0
825; 18; 0; 0; 0,999987989815809; 0,999987989815809; 1; 0; 1; 0
826; 3; 1; 2; 0,945001535603173; 0; 0; 0; 0,143805721779382; 0,856194278220618
827; 10; 0; 0; 1; 1; 1; 0; 1; 0
828; 21; 0; 0; 1; 1; 1; 0; 1; 0
836; 2; 0; 0; 1; 1; 1; 0; 1; 0
846; 10; 0; 0; 1; 1; 1; 0; 1; 0
863; 2; 0; 0; 1; 1; 1; 0; 1; 0
874; 13; 0; 0; 1; 1; 1; 0; 1; 0
875; 21; 0; 0; 1; 1; 1; 0; 1; 0
876; 2; 0; 0; 0,999997744682408; 0,999997744682408; 1; 0; 1; 0
881; 20; 0; 0; 1; 1; 1; 0; 1; 0
886; 2; 0; 0; 1; 1; 1; 0; 1; 0
893; 2; 0; 0; 1; 1; 1; 0; 1; 0
894; 14; 7; 0; 1; 0; 1; 0; 1; 0
919; 2; 0; 0; 1; 1; 1; 0; 1; 0
928; 18; 0; 0; 0,99999526942645; 0,99999526942645; 1; 0; 1; 0
935; 10; 0; 0; 0,860947555480256; 0,860947555480256; 1; 0; 1; 0
956; 4; 0; 0; 1; 1; 1; 0; 1; 0
960; 20; 0; 0; 0,999604234120992; 0,999604234120992; 1; 0; 1; 0
969; 140; 70; 0; 1; 0; 1; 0; 1; 0
975; 16; 0; 0; 1; 1; 1; 0; 1; 0
985; 10; 0; 0; 1; 1; 1; 0; 1; 0
991; 21; 0; 0; 1; 1; 1; 0; 1; 0
1015; 13; 0; 0; 1; 1; 1; 0; 1; 0
1051; 2; 0; 0; 1; 1; 1; 0; 1; 0
1054; 2; 0; 0; 1; 1; 1; 0; 1; 0
1060; 3; 0; 0; 1; 1; 1; 0; 1; 0
1061; 20; 0; 0; 0,970946165923115; 0,970946165923115; 1; 0; 1; 0
1063; 20; 0; 0; 0,973658235349132; 0,973658235349132; 1; 0; 1; 0
1070; 3; 1; 2; 0,962841512562687; 0; 0; 0; 0,251473781903541; 0,748526218096459
1072; 16; 0; 0; 1; 1; 1; 0; 1; 0
1075; 21; 0; 0; 0,982789656486962; 0,982789656486962; 1; 0; 1; 0
1093; 13; 0; 0; 1; 1; 1; 0; 1; 0
1097; 2; 0; 0; 1; 1; 1; 0; 1; 0
1098; 20; 0; 0; 1; 1; 1; 0; 1; 0
1102; 26; 0; 0; 1; 1; 1; 0; 1; 0
1115; 3; 0; 0; 1; 1; 1; 0; 1; 0
1126; 2; 0; 0; 1; 1; 1; 0; 1; 0
1144; 10; 0; 2; 1; 0; 0; 0; 0,142183494865268; 0,857816505134732
1145; 20; 0; 0; 0,979289805794634; 0,979289805794634; 1; 0; 1; 0
1158; 10; 0; 0; 1; 1; 1; 0; 1; 0
1185; 2; 0; 0; 0,999997744682408; 0,999997744682408; 1; 0; 1; 0
1187; 2; 0; 0; 1; 1; 1; 0; 1; 0
1193; 10; 0; 0; 1; 1; 1; 0; 1; 0
1209; 2; 0; 0; 1; 1; 1; 0; 1; 0
1224; 13; 0; 0; 1; 1; 1; 0; 1; 0
1227; 21; 0; 0; 0,980280988073362; 0,980280988073362; 1; 0; 1; 0
1236; 20; 0; 0; 1; 1; 1; 0; 1; 0
1249; 20; 0; 0; 0,971203482503016; 0,971203482503016; 1; 0; 1; 0
1267; 10; 0; 0; 0,995461901389585; 0,995461901389585; 1; 0; 1; 0
1271; 2; 0; 0; 1; 1; 1; 0; 1; 0
1273; 21; 0; 0; 1; 1; 1; 0; 1; 0
1294; 14; 7; 0; 1; 0; 1; 0; 1; 0
1306; 18; 0; 0; 0,999956951633441; 0,999956951633441; 1; 0; 1; 0
1315; 15; 0; 0; 1; 1; 1; 0; 1; 0
