MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; velocidad
21; 2; 0; 0; 1; 1; 18,6524590883961
21; 16; 0; 0; 1; 1; 7,89104795891986
32; 20; 0; 0; 1; 1; 11,06485871692
35; 2; 0; 0; 1; 1; 8,08261264722958
40; 10; 0; 0; 1; 1; 12,4271173700152
46; 14; 7; 0; 1; 0; 13,1122555466833
54; 2; 0; 0; 1; 1; 17,8579651420215
68; 21; 0; 0; 1; 1; 9,83621879917119
69; 18; 0; 0; 1; 1; 17,3567712913399
74; 13; 0; 0; 1; 1; 19,9613498634013
77; 2; 0; 0; 1; 1; 3,78201088960019
78; 16; 0; 0; 1; 1; 6,65323651438341
89; 18; 0; 0; 0,999998789100862; 0,999998789100862; 11,9846500584565
92; 20; 0; 0; 0,973885995013093; 0,973885995013093; 6,99069187577033
92; 10; 0; 0; 0,991312028278458; 0,991312028278458; 8,93007757049678
106; 2; 0; 0; 1; 1; 14,136083146105
108; 20; 0; 0; 1; 1; 7,98693549391325
113; 20; 0; 0; 1; 1; 9,90013674671792
138; 24; 0; 0; 1; 1; 9,3148634341411
148; 19; 0; 0; 1; 1; 16,1128850570299
158; 13; 0; 0; 1; 1; 12,0929501493199
164; 10; 0; 0; 1; 1; 7,9261119364287
170; 2; 0; 0; 1; 1; 15,9542597898611
172; 10; 0; 0; 0,9224639344534; 0,9224639344534; 8,67884750756961
172; 10; 0; 0; 1; 1; 15,2514622268369
176; 13; 0; 0; 1; 1; 18,8523859821013
180; 18; 0; 0; 0,999966776101173; 0,999966776101173; 19,2794448499719
191; 19; 0; 0; 1; 1; 16,4825398344232
197; 20; 0; 0; 1; 1; 6,03301305863038
199; 18; 0; 0; 0,999998690961607; 0,999998690961607; 11,9846500584565
203; 2; 0; 0; 0,999997552119169; 0,999997552119169; 17,3703954948481
207; 20; 0; 0; 1; 1; 13,9771371143482
223; 2; 0; 0; 0,999997602283137; 0,999997602283137; 17,3703954948481
230; 20; 0; 0; 0,950237373562432; 0,950237373562432; 6,04600378445001
231; 2; 0; 0; 1; 1; 16,157206557067
235; 18; 0; 0; 1; 1; 15,0425351191612
242; 2; 0; 0; 1; 1; 15,9542597898611
244; 2; 0; 0; 1; 1; 21,2063336061505
244; 18; 0; 0; 1; 1; 17,6615895598307
263; 10; 0; 0; 0,920962396572695; 0,920962396572695; 6,05969549426567
273; 2; 0; 0; 1; 1; 18,8481108614733
321; 20; 0; 0; 1; 1; 9,1017386219826
324; 22; 0; 0; 1; 1; 11,6711050936897
329; 10; 0; 0; 0,996133801571585; 0,996133801571585; 10,7624800135723
332; 2; 0; 0; 1; 1; 18,8481108614733
332; 2; 0; 0; 1; 1; 14,9201089239514
333; 21; 0; 0; 1; 1; 8,22665572294318
336; 2; 0; 0; 1; 1; 22,617733033768
341; 21; 0; 0; 0,980598244623929; 0,980598244623929; 7,06941947961194
350; 21; 0; 0; 0,983203221222322; 0,983203221222322; 8,48330337553433
351; 21; 0; 0; 0,983665498517667; 0,983665498517667; 8,48330337553433
352; 13; 0; 0; 1; 1; 15,424679439901
358; 2; 0; 0; 1; 1; 15,9858309899479
363; 15; 0; 0; 1; 1; 15,4017448246964
365; 12; 0; 0; 1; 1; 12,9015957246977
368; 10; 0; 0; 1; 1; 11,7504124075597
372; 20; 0; 0; 1; 1; 12,7790967902612
377; 2; 0; 0; 0,999997602283137; 0,999997602283137; 17,3703954948481
379; 2; 0; 0; 1; 1; 15,9542597898611
379; 18; 0; 0; 1; 1; 8,20501915590611
380; 3; 0; 0; 1; 1; 4,73821628764506
386; 19; 0; 0; 1; 1; 7,00507942962987
400; 2; 0; 0; 1; 1; 17,2048118041493
402; 2; 0; 0; 1; 1; 21,1838404652817
402; 10; 0; 0; 1; 1; 13,4731192257973
412; 2; 0; 0; 1; 1; 15,9858309899479
416; 18; 0; 0; 1; 1; 9,20971537907829
428; 2; 0; 0; 1; 1; 3,75049413218685
434; 20; 0; 0; 1; 1; 12,4241218794206
443; 2; 0; 0; 0,999992611875991; 0,999992611875991; 16,1296529595018
443; 16; 0; 0; 1; 1; 8,27597712764765
445; 2; 0; 0; 1; 1; 14,0049567649821
473; 2; 0; 0; 1; 1; 12,9432790153156
482; 2; 0; 0; 1; 1; 15,256501366415
482; 2; 0; 0; 1; 1; 16,0250121142002
484; 20; 0; 0; 1; 1; 13,5139492513321
