MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; %linkOK; %linkNO; %DistOK; %DistNO
4; 18; 0; 0; 0,999997225824575; 0,999997225824575; 1; 0; 1; 0
21; 2; 0; 0; 1; 1; 1; 0; 1; 0
32; 20; 0; 0; 1; 1; 1; 0; 1; 0
37; 2; 0; 0; 1; 1; 1; 0; 1; 0
40; 24; 0; 0; 0,999983562989466; 0,999983562989466; 1; 0; 1; 0
47; 10; 0; 0; 1; 1; 1; 0; 1; 0
54; 2; 0; 0; 1; 1; 1; 0; 1; 0
64; 3; 0; 0; 1; 1; 1; 0; 1; 0
68; 21; 0; 0; 1; 1; 1; 0; 1; 0
70; 2; 1; 1; 0,996380341245414; 0,996380341245414; 0; 0; 0,500369451615935; 0,499630548384065
71; 10; 0; 0; 1; 1; 1; 0; 1; 0
74; 21; 0; 0; 1; 1; 1; 0; 1; 0
77; 2; 0; 1; 0,947795699073548; 0,0522043009264516; 0; 0; 0,500369451615935; 0,499630548384065
106; 2; 0; 0; 1; 1; 1; 0; 1; 0
109; 20; 0; 0; 1; 1; 1; 0; 1; 0
113; 40; 0; 0; 0,999999069415264; 0,999999069415264; 1; 0; 1; 0
128; 20; 0; 0; 0,999992930873329; 0,999992930873329; 1; 0; 1; 0
158; 22; 2; 2; 0,997484490936841; 0,997484490936841; 0; 1; 0; 1
176; 130; 0; 0; 1; 1; 1; 0; 1; 0
191; 19; 0; 0; 1; 1; 1; 0; 1; 0
198; 3; 0; 0; 1; 1; 1; 0; 1; 0
231; 2; 0; 0; 1; 1; 1; 0; 1; 0
235; 18; 0; 0; 1; 1; 1; 0; 1; 0
244; 2; 0; 0; 1; 1; 1; 0; 1; 0
273; 21; 0; 0; 1; 1; 1; 0; 1; 0
277; 19; 0; 0; 1; 1; 1; 0; 1; 0
281; 10; 0; 0; 0,998550455024702; 0,998550455024702; 1; 0; 1; 0
302; 18; 0; 0; 1; 1; 1; 0; 1; 0
304; 10; 7; 0; 0,149438819575583; 0,103409840777053; 1; 0; 1; 0
321; 40; 0; 0; 1; 1; 1; 0; 1; 0
332; 2; 0; 0; 1; 1; 1; 0; 1; 0
340; 2; 1; 1; 0,999887965045691; 0,999887965045691; 0; 0; 0,334786093832472; 0,665213906167529
341; 21; 0; 0; 1; 1; 1; 0; 1; 0
352; 21; 0; 0; 1; 1; 1; 0; 1; 0
358; 18; 0; 0; 1; 1; 1; 0; 1; 0
362; 3; 2; 0; 0,387816473850521; 0,224367052298957; 1; 0; 1; 0
363; 150; 0; 0; 1; 1; 1; 0; 1; 0
365; 13; 0; 0; 1; 1; 1; 0; 1; 0
371; 2; 0; 0; 1; 1; 1; 0; 1; 0
377; 6; 0; 0; 1; 1; 1; 0; 1; 0
379; 3; 0; 0; 0,931337019385398; 0,931337019385398; 1; 0; 1; 0
380; 3; 0; 0; 0,502864611063801; 0,502864611063801; 1; 0; 1; 0
386; 38; 0; 0; 0,99991313319707; 0,99991313319707; 1; 0; 1; 0
402; 4; 0; 2; 0,99693251205109; 0,00306748794890988; 0; 0; 0,555751978789724; 0,444248021210276
412; 2; 0; 0; 1; 1; 1; 0; 1; 0
416; 306; 0; 0; 0,999646987118983; 0,999646987118983; 1; 0; 1; 0
447; 10; 0; 0; 1; 1; 1; 0; 1; 0
454; 21; 0; 0; 1; 1; 1; 0; 1; 0
468; 10; 0; 0; 1; 1; 1; 0; 1; 0
473; 2; 1; 0; 0,997248629799317; 0,00275137020068333; 1; 0; 1; 0
477; 200; 0; 0; 0,999853826759154; 0,999853826759154; 1; 0; 1; 0
495; 17; 0; 0; 0,999899490900972; 0,999899490900972; 1; 0; 1; 0
498; 3; 0; 0; 1; 1; 1; 0; 1; 0
503; 2; 1; 1; 0,86044985375431; 0,86044985375431; 0; 0; 0,167778740196937; 0,832221259803063
528; 10; 0; 0; 0,999999990284156; 0,999999990284156; 1; 0; 1; 0
537; 10; 0; 0; 1; 1; 1; 0; 1; 0
543; 2; 0; 0; 1; 1; 1; 0; 1; 0
546; 20; 0; 0; 0,99983605906373; 0,99983605906373; 1; 0; 1; 0
555; 10; 0; 0; 0,998844059310439; 0,998844059310439; 1; 0; 1; 0
556; 19; 0; 0; 1; 1; 1; 0; 1; 0
570; 18; 0; 0; 1; 1; 1; 0; 1; 0
591; 2; 1; 1; 0,727918435734721; 0,727918435734721; 0; 1; 0; 1
615; 4; 0; 0; 1; 1; 1; 0; 1; 0
616; 2; 0; 0; 1; 1; 1; 0; 1; 0
620; 340; 0; 0; 1; 1; 1; 0; 1; 0
621; 2; 0; 0; 1; 1; 1; 0; 1; 0
630; 40; 0; 0; 1; 1; 1; 0; 1; 0
647; 10; 0; 0; 1; 1; 1; 0; 1; 0
652; 26; 5; 3; 0,55186510564668; 0,00393608605739692; 0; 0; 0,3340232507444; 0,6659767492556
671; 17; 0; 0; 1; 1; 1; 0; 1; 0
673; 13; 2; 0; 0,662485807517121; 0,0811482118705415; 1; 0; 1; 0
679; 2; 1; 0; 0,721615209965226; 0,278384790034774; 1; 0; 1; 0
689; 2; 0; 0; 1; 1; 1; 0; 1; 0
692; 10; 0; 0; 1; 1; 1; 0; 1; 0
718; 10; 0; 0; 1; 1; 1; 0; 1; 0
730; 14; 0; 0; 1; 1; 1; 0; 1; 0
731; 2; 0; 0; 0,990249659656094; 0,990249659656094; 1; 0; 1; 0
734; 10; 0; 0; 0,999996832157036; 0,999996832157036; 1; 0; 1; 0
743; 3; 1; 1; 0,664711863618282; 0,664711863618282; 0; 0; 0,428193131701094; 0,571806868298906
766; 20; 0; 0; 0,999993339281213; 0,999993339281213; 1; 0; 1; 0
778; 19; 0; 0; 1; 1; 1; 0; 1; 0
780; 2; 0; 0; 1; 1; 1; 0; 1; 0
786; 10; 0; 0; 1; 1; 1; 0; 1; 0
787; 2; 0; 0; 1; 1; 1; 0; 1; 0
794; 14; 0; 0; 1; 1; 1; 0; 1; 0
795; 20; 0; 0; 1; 1; 1; 0; 1; 0
817; 2; 0; 0; 1; 1; 1; 0; 1; 0
821; 20; 0; 0; 1; 1; 1; 0; 1; 0
825; 18; 0; 0; 1; 1; 1; 0; 1; 0
827; 26; 0; 0; 1; 1; 1; 0; 1; 0
828; 21; 20; 0; 0,057218599779664; 0,0228608334012316; 1; 0; 1; 0
829; 20; 0; 0; 1; 1; 1; 0; 1; 0
830; 36; 0; 0; 0,999751877926378; 0,999751877926378; 1; 0; 1; 0
848; 10; 0; 0; 1; 1; 1; 0; 1; 0
863; 2; 0; 0; 1; 1; 1; 0; 1; 0
874; 21; 0; 0; 1; 1; 1; 0; 1; 0
876; 2; 0; 0; 1; 1; 1; 0; 1; 0
881; 340; 0; 0; 1; 1; 1; 0; 1; 0
882; 10; 0; 0; 1; 1; 1; 0; 1; 0
886; 2; 0; 0; 1; 1; 1; 0; 1; 0
893; 2; 1; 0; 0,585172092642215; 0,414827907357785; 1; 0; 1; 0
894; 10; 0; 0; 1; 1; 1; 0; 1; 0
914; 10; 0; 0; 0,999939761239284; 0,999939761239284; 1; 0; 1; 0
923; 2; 1; 1; 0,973871604819791; 0,973871604819791; 0; 0; 0,444451119043062; 0,555548880956938
956; 4; 0; 0; 1; 1; 1; 0; 1; 0
960; 3; 0; 0; 1; 1; 1; 0; 1; 0
966; 10; 0; 0; 1; 1; 1; 0; 1; 0
975; 16; 0; 0; 1; 1; 1; 0; 1; 0
987; 14; 0; 0; 0,999992844270262; 0,999992844270262; 1; 0; 1; 0
991; 21; 0; 0; 1; 1; 1; 0; 1; 0
1001; 20; 0; 0; 1; 1; 1; 0; 1; 0
1007; 150; 0; 0; 1; 1; 1; 0; 1; 0
1015; 13; 11; 0; 0,0771395326336567; 0,0743256083961193; 1; 0; 1; 0
1018; 20; 0; 0; 0,999995890619038; 0,999995890619038; 1; 0; 1; 0
1037; 2; 0; 0; 1; 1; 1; 0; 1; 0
1051; 10; 0; 0; 0,999886632997166; 0,999886632997166; 1; 0; 1; 0
1060; 3; 0; 0; 1; 1; 1; 0; 1; 0
1088; 2; 0; 0; 1; 1; 1; 0; 1; 0
1090; 10; 0; 1; 0,570456308949202; 0,40834837140251; 0; 0; 0,285877867126466; 0,714122132873534
1091; 2; 1; 0; 0,585904077654572; 0,414095922345428; 1; 0; 1; 0
1092; 10; 0; 0; 1; 1; 1; 0; 1; 0
1093; 2; 0; 0; 0,951118820761752; 0,951118820761752; 1; 0; 1; 0
1098; 40; 0; 0; 1; 1; 1; 0; 1; 0
1102; 2; 0; 0; 1; 1; 1; 0; 1; 0
1110; 18; 0; 0; 1; 1; 1; 0; 1; 0
1111; 10; 0; 0; 0,999911193348348; 0,999911193348348; 1; 0; 1; 0
1126; 18; 16; 0; 0,057643472003721; 0,0200609759367423; 1; 0; 1; 0
1127; 3; 2; 1; 0,647808079087647; 0,350112989932346; 0; 0; 0,500358806350003; 0,499641193649997
1138; 2; 0; 1; 0,525778183303013; 0,474221816696987; 0; 1; 0; 1
1144; 10; 1; 2; 1; 0; 0; 0; 0,142183494865268; 0,857816505134732
1155; 2; 1; 1; 0,977409665603609; 0,977409665603609; 0; 0; 0,375515686643582; 0,624484313356419
1158; 10; 0; 0; 1; 1; 1; 0; 1; 0
1185; 2; 0; 0; 1; 1; 1; 0; 1; 0
1224; 21; 0; 0; 1; 1; 1; 0; 1; 0
1228; 30; 0; 0; 0,998095648153491; 0,998095648153491; 1; 0; 1; 0
1236; 20; 0; 0; 1; 1; 1; 0; 1; 0
1250; 10; 0; 0; 1; 1; 1; 0; 1; 0
1256; 3; 2; 1; 0,580253235416572; 0,386830599257399; 0; 0; 0,500290371048507; 0,499709628951493
1267; 10; 0; 0; 1; 1; 1; 0; 1; 0
1271; 2; 0; 0; 1; 1; 1; 0; 1; 0
1273; 21; 0; 0; 1; 1; 1; 0; 1; 0
1315; 100; 0; 0; 1; 1; 1; 0; 1; 0
1316; 14; 0; 0; 1; 1; 1; 0; 1; 0
1329; 2; 1; 0; 0,679706665604892; 0,320293334395108; 1; 0; 1; 0
1331; 20; 0; 0; 1; 1; 1; 0; 1; 0
1342; 3; 1; 1; 0,767314721874529; 0,767314721874529; 0; 0; 0,499871699868275; 0,500128300131725
1347; 14; 0; 0; 1; 1; 1; 0; 1; 0
1354; 18; 0; 0; 1; 1; 1; 0; 1; 0
1355; 2; 0; 0; 1; 1; 1; 0; 1; 0
1364; 2; 0; 1; 0,633277059332723; 0,366722940667277; 0; 0; 0,200879422189546; 0,799120577810454
1368; 2; 0; 0; 1; 1; 1; 0; 1; 0
1370; 20; 0; 0; 1; 1; 1; 0; 1; 0
1376; 10; 0; 0; 1; 1; 1; 0; 1; 0
1380; 20; 0; 0; 0,999864078790388; 0,999864078790388; 1; 0; 1; 0
1382; 2; 1; 1; 0,927083356495417; 0,927083356495417; 0; 0; 0,332651268006151; 0,667348731993848
1384; 4; 0; 0; 1; 1; 1; 0; 1; 0
1392; 10; 0; 0; 1; 1; 1; 0; 1; 0
1401; 3; 0; 0; 1; 1; 1; 0; 1; 0
1414; 20; 0; 0; 1; 1; 1; 0; 1; 0
1431; 20; 0; 0; 1; 1; 1; 0; 1; 0
1432; 20; 18; 0; 0,051072314773762; 0,0296260192985214; 1; 0; 1; 0
1438; 17; 0; 0; 0,997940127951923; 0,997940127951923; 1; 0; 1; 0
1471; 3; 2; 0; 0,644286579446039; 0,00163045836613502; 1; 0; 1; 0
1474; 21; 0; 0; 1; 1; 1; 0; 1; 0
1477; 10; 0; 0; 0,999843294573294; 0,999843294573294; 1; 0; 1; 0
1478; 20; 0; 0; 1; 1; 1; 0; 1; 0
1480; 19; 0; 0; 1; 1; 1; 0; 1; 0
1489; 20; 0; 0; 1; 1; 1; 0; 1; 0
1495; 2; 0; 0; 1; 1; 1; 0; 1; 0
1499; 2; 0; 0; 1; 1; 1; 0; 1; 0
1504; 20; 2; 4; 0,987882139885704; 0,00457609689685132; 0; 0; 0,334762845685201; 0,665237154314799
1527; 22; 0; 0; 1; 1; 1; 0; 1; 0
1552; 2; 0; 0; 1; 1; 1; 0; 1; 0
1553; 17; 0; 0; 0,999997383158823; 0,999997383158823; 1; 0; 1; 0
1567; 2; 0; 0; 1; 1; 1; 0; 1; 0
1573; 3; 2; 1; 0,622366579049186; 0,376186715479636; 0; 0; 0,427455470223897; 0,572544529776103
1576; 20; 1; 0; 0,824484840299844; 0,169794674569819; 1; 0; 1; 0
1581; 20; 0; 0; 0,999018928363019; 0,999018928363019; 1; 0; 1; 0
1587; 10; 0; 0; 1; 1; 1; 0; 1; 0
1588; 100; 0; 0; 0,999999999761775; 0,999999999761775; 1; 0; 1; 0
1597; 20; 0; 0; 1; 1; 1; 0; 1; 0
1607; 140; 0; 0; 0,999822430490432; 0,999822430490432; 1; 0; 1; 0
1610; 2; 0; 0; 1; 1; 1; 0; 1; 0
1624; 18; 0; 0; 1; 1; 1; 0; 1; 0
1633; 10; 1; 2; 0,920738075048224; 0,0443865589104034; 0; 1; 0; 1
1634; 2; 1; 0; 0,585172092642215; 0,414827907357785; 1; 0; 1; 0
1649; 20; 0; 0; 1; 1; 1; 0; 1; 0
1650; 2; 1; 0; 0,653491974351702; 0,346508025648298; 1; 0; 1; 0
1657; 2; 0; 0; 1; 1; 1; 0; 1; 0
1675; 14; 0; 0; 1; 1; 1; 0; 1; 0
1676; 2; 0; 0; 1; 1; 1; 0; 1; 0
1677; 3; 0; 0; 0,999988509947992; 0,999988509947992; 1; 0; 1; 0
1684; 3; 0; 0; 1; 1; 1; 0; 1; 0
1687; 2; 0; 0; 0,999333310275123; 0,999333310275123; 1; 0; 1; 0
1690; 10; 0; 0; 1; 1; 1; 0; 1; 0
1691; 20; 0; 0; 1; 1; 1; 0; 1; 0
1698; 2; 0; 0; 1; 1; 1; 0; 1; 0
1703; 306; 0; 0; 0,999257508674425; 0,999257508674425; 1; 0; 1; 0
1718; 22; 20; 0; 0,0468273646164858; 0,0166253430537982; 1; 0; 1; 0
1726; 21; 0; 0; 1; 1; 1; 0; 1; 0
1729; 100; 0; 0; 0,999991604367208; 0,999991604367208; 1; 0; 1; 0
1753; 306; 0; 0; 0,99993097693721; 0,99993097693721; 1; 0; 1; 0
1759; 10; 0; 0; 0,99838305174373; 0,99838305174373; 1; 0; 1; 0
1779; 14; 0; 0; 1; 1; 1; 0; 1; 0
1785; 10; 0; 0; 1; 1; 1; 0; 1; 0
1800; 20; 10; 0; 0,95949234545382; 0,0403416387097888; 1; 0; 1; 0
1803; 22; 2; 2; 0,997450072635779; 0,997450072635779; 0; 1; 0; 1
1808; 340; 0; 0; 1; 1; 1; 0; 1; 0
1811; 340; 0; 0; 1; 1; 1; 0; 1; 0
1813; 20; 0; 0; 0,99133620339942; 0,99133620339942; 1; 0; 1; 0
1826; 2; 0; 0; 1; 1; 1; 0; 1; 0
1833; 10; 0; 0; 1; 1; 1; 0; 1; 0
1842; 20; 0; 0; 1; 1; 1; 0; 1; 0
1845; 21; 0; 0; 1; 1; 1; 0; 1; 0
1856; 10; 0; 0; 1; 1; 1; 0; 1; 0
1875; 4; 1; 0; 0,872956426930002; 0,127043573069998; 1; 0; 1; 0
1883; 10; 0; 0; 1; 1; 1; 0; 1; 0
1906; 2; 0; 1; 1; 0; 0; 0; 0,429220719890844; 0,570779280109156
1940; 13; 0; 0; 1; 1; 1; 0; 1; 0
1945; 10; 0; 0; 0,991381262576491; 0,991381262576491; 1; 0; 1; 0
1948; 4; 1; 0; 0,784481080579949; 0,215518919420051; 1; 0; 1; 0
1951; 6; 0; 4; 0,999435847627571; 1,30236017388656E-05; 0; 0; 0,332411615007083; 0,667588384992917
1954; 13; 2; 0; 0,0808849358617563; 0,029380769658924; 1; 0; 1; 0
1955; 10; 0; 0; 0,949926396624393; 0,949926396624393; 1; 0; 1; 0
1956; 10; 0; 0; 1; 1; 1; 0; 1; 0
1958; 19; 0; 0; 1; 1; 1; 0; 1; 0
1965; 3; 0; 0; 1; 1; 1; 0; 1; 0
1970; 3; 0; 0; 0,999998638036357; 0,999998638036357; 1; 0; 1; 0
1974; 2; 0; 0; 1; 1; 1; 0; 1; 0
1980; 10; 1; 0; 0,102341930991219; 0,0789226210790291; 1; 0; 1; 0
1981; 20; 0; 0; 1; 1; 1; 0; 1; 0
1984; 2; 1; 0; 0,693643885292949; 0,306356114707051; 1; 0; 1; 0
1996; 100; 0; 0; 1; 1; 1; 0; 1; 0
1997; 3; 0; 0; 0,998079139257961; 0,998079139257961; 1; 0; 1; 0
2008; 10; 0; 0; 1; 1; 1; 0; 1; 0
2019; 190; 0; 0; 0,999990546544946; 0,999990546544946; 1; 0; 1; 0
2021; 2; 0; 0; 0,999853085633773; 0,999853085633773; 1; 0; 1; 0
2023; 20; 0; 0; 1; 1; 1; 0; 1; 0
2030; 2; 0; 0; 0,996477216683117; 0,996477216683117; 1; 0; 1; 0
2031; 10; 0; 0; 1; 1; 1; 0; 1; 0
2032; 2; 1; 0; 0,994790236439638; 0,00520976356036255; 1; 0; 1; 0
2033; 17; 0; 0; 0,998650212741758; 0,998650212741758; 1; 0; 1; 0
2041; 12; 0; 0; 1; 1; 1; 0; 1; 0
2059; 10; 0; 0; 0,999222893719223; 0,999222893719223; 1; 0; 1; 0
2075; 2; 0; 0; 0,999999142936673; 0,999999142936673; 1; 0; 1; 0
2076; 3; 1; 0; 1; 0; 1; 0; 1; 0
2085; 10; 0; 0; 1; 1; 1; 0; 1; 0
2100; 3; 0; 0; 1; 1; 1; 0; 1; 0
2102; 20; 0; 0; 1; 1; 1; 0; 1; 0
2107; 2; 1; 1; 0,999952878010995; 0,999952878010995; 0; 0; 0,28436267146487; 0,71563732853513
2118; 2; 1; 1; 0,805611180138143; 0,805611180138143; 0; 0; 0,165726283978818; 0,834273716021182
2136; 13; 2; 0; 0,0771395326336567; 0,0743256083961193; 1; 0; 1; 0
2144; 10; 0; 0; 1; 1; 1; 0; 1; 0
2145; 4; 0; 0; 0,999996615978646; 0,999996615978646; 1; 0; 1; 0
2155; 2; 0; 1; 0,894117062643419; 0,105882937356581; 0; 0; 0,199321718519391; 0,800678281480609
2163; 3; 0; 0; 0,999789117426138; 0,999789117426138; 1; 0; 1; 0
2175; 2; 0; 0; 1; 1; 1; 0; 1; 0
2177; 2; 0; 0; 1; 1; 1; 0; 1; 0
2187; 17; 0; 0; 0,999997383158823; 0,999997383158823; 1; 0; 1; 0
2190; 2; 1; 1; 0,76675580261078; 0,76675580261078; 0; 0; 0,165408192434161; 0,834591807565839
2199; 2; 0; 0; 1; 1; 1; 0; 1; 0
2224; 20; 0; 0; 1; 1; 1; 0; 1; 0
2227; 20; 0; 0; 0,999994880534073; 0,999994880534073; 1; 0; 1; 0
2233; 100; 0; 0; 0,999996172187159; 0,999996172187159; 1; 0; 1; 0
2246; 10; 7; 0; 0,149438819575583; 0,103409840777053; 1; 0; 1; 0
2257; 20; 0; 0; 1; 1; 1; 0; 1; 0
2278; 20; 0; 0; 0,999999999965877; 0,999999999965877; 1; 0; 1; 0
2283; 20; 0; 0; 0,999999999965877; 0,999999999965877; 1; 0; 1; 0
2291; 3; 2; 1; 0,689346143737872; 0,29840927127784; 0; 0; 0,500290371048507; 0,499709628951493
2294; 18; 0; 0; 1; 1; 1; 0; 1; 0
2300; 10; 2; 1; 0,464313944383548; 0,3215776701298; 0; 1; 0; 1
2310; 2; 1; 1; 0,988732598950848; 0,988732598950848; 0; 0; 0,284346236596944; 0,715653763403056
2316; 24; 0; 0; 1; 1; 1; 0; 1; 0
2327; 10; 0; 0; 1; 1; 1; 0; 1; 0
2329; 10; 0; 0; 0,999951005342948; 0,999951005342948; 1; 0; 1; 0
2337; 21; 0; 0; 1; 1; 1; 0; 1; 0
2354; 20; 0; 0; 1; 1; 1; 0; 1; 0
2378; 10; 0; 0; 0,999999996380519; 0,999999996380519; 1; 0; 1; 0
2386; 10; 0; 0; 1; 1; 1; 0; 1; 0
2389; 2; 0; 0; 1; 1; 1; 0; 1; 0
2390; 25; 0; 0; 1; 1; 1; 0; 1; 0
2398; 20; 0; 0; 1; 1; 1; 0; 1; 0
2407; 2; 1; 1; 0,62340841492257; 0,62340841492257; 0; 0; 0,429144910859318; 0,570855089140682
2414; 2; 0; 0; 1; 1; 1; 0; 1; 0
2417; 10; 0; 0; 1; 1; 1; 0; 1; 0
2419; 10; 0; 0; 0,999991174089742; 0,999991174089742; 1; 0; 1; 0
2421; 18; 0; 0; 0,999999964798803; 0,999999964798803; 1; 0; 1; 0
2423; 3; 0; 0; 1; 1; 1; 0; 1; 0
2442; 10; 0; 0; 1; 1; 1; 0; 1; 0
2453; 30; 0; 0; 0,99999229403704; 0,99999229403704; 1; 0; 1; 0
2456; 10; 0; 0; 0,985920766355853; 0,985920766355853; 1; 0; 1; 0
2458; 2; 0; 0; 1; 1; 1; 0; 1; 0
2476; 2; 0; 0; 1; 1; 1; 0; 1; 0
2478; 2; 1; 1; 0,999961299512944; 0,999961299512944; 0; 0; 0,201039223774681; 0,798960776225319
2496; 2; 1; 1; 0,863819279139516; 0,863819279139516; 0; 0; 0,200841092605046; 0,799158907394954
2498; 2; 0; 0; 1; 1; 1; 0; 1; 0
2507; 10; 0; 0; 1; 1; 1; 0; 1; 0
2514; 40; 0; 0; 1; 1; 1; 0; 1; 0
2518; 2; 1; 0; 1; 0; 1; 0; 1; 0
2519; 10; 0; 0; 0,99999594609173; 0,99999594609173; 1; 0; 1; 0
2531; 20; 0; 0; 1; 1; 1; 0; 1; 0
2532; 25; 7; 0; 0,458141952214049; 0,184647758661242; 1; 0; 1; 0
