
Scenario Summaries

Total of vehicles entered: 5015
Total of vehicles detected: 5015

SECTIONS
Total inferences: 1321
FPR:  1085
FPR2: 1085
ER:   1236,82158004453
CR:   375,143643108698
FPR RATIO:   0,821347464042392
FPR2 RATIO:   0,821347464042392

TRIPS
Total inferences: 1224
FPR:  974
FPR2: 1029
ER:   1139,82384429928
CR:   329,350483400758
FPR RATIO:   0,795751633986928
FPR2 RATIO:   0,840686274509804

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
19	906	913	252	107,078563497995	75	73,0785634979952	25	20,8668858377342	33	35,8877228520364	17	16,3239548082247
20	906	946	156	73,0091461548719	20	30,0091461548719	8	11,5960095392744	11	15,0328609811218	1	3,38027563447572
21	913	943	76	30,1929544130582	21	25,1929544130582	6	6,00495192624378	6	11,3648508459423	9	7,8231516408721
22	913	1067	138	96,4658251236198	32	45,4658251236198	8	12,0339754098134	19	23,3610770047236	5	10,0707727090828
23	913	1100	320	180,030175168879	133	129,030175168879	48	45,9419814587253	54	49,7625853834771	31	33,325608326677
24	922	913	474	306,654636163939	228	229,654636163939	72	73,2569857196286	102	102,564908074829	54	53,832742369482
25	922	946	477	314,700201344224	277	260,700201344225	63	58,4028765058332	152	138,032915956033	62	64,2644088823586
26	943	913	121	87,9557550436227	12	25,9557550436227	0	4,85703723741967	10	12,0358823072779	2	9,06283549892517
27	943	946	273	164,09453713305	90	98,0945371330501	21	25,7886927636725	44	47,9100188211163	25	24,3958255482615
28	946	906	205	158,161333225686	106	114,161333225686	32	36,0131965101608	45	45,0711027355525	29	33,0770339799723
29	946	534	527	347,642551406461	244	237,642551406461	63	62,7743822986193	129	121,904693022718	52	52,9634760851234
30	1067	922	551	389,243288078358	337	325,243288078358	89	88,0307916134358	171	150,904384455099	77	86,3081120098233
31	1067	1100	12	11,4862818619996	0	11,4862818619996	0	4,10227327185111	0	5,52388180560202	0	1,86012678454652
32	1067	1201	71	37,8484752418817	32	22,8484752418817	12	11,279261496834	13	5,38715088381559	7	6,1820628612321
33	1067	529	130	52,0552957088216	30	35,0552957088216	7	6,17608466431028	16	19,831017982305	7	9,04819306220632
34	1067	1114	39	13,832681195935	6	8,83268119593503	1	2,35608037207209	4	5,11932959014667	1	1,35727123371627
35	1075	943	224	136,857337763615	65	82,8573377636147	14	23,6407780748484	41	42,5810502824519	10	16,6355094063145
36	1075	1067	303	153,96112063273	122	120,96112063273	27	30,8880916173766	69	64,4355924699446	26	25,6374365454091
37	1075	1100	104	80,0137705792603	1	22,0137705792602	0	9,38001648191846	1	7,99136793109413	0	4,64238616624765
38	1100	1075	129	77,1697251517921	42	52,1697251517921	7	11,2109157053865	29	29,1669696803199	6	11,7918397660857
39	1100	1176	152	132,444517711016	74	95,4445177110164	26	32,7585205158916	34	42,931159022504	14	19,7548381726209
40	1114	1133	431	246,5484515679	132	136,5484515679	31	32,7230583660279	63	65,1688733635908	38	38,6565198382811
41	1133	1067	189	153,701225171097	112	122,701225171097	27	34,7017917567983	52	40,0190404175445	33	47,9803929967542
42	1133	1100	155	79,4976865501618	35	38,4976865501618	8	8,0026257925864	21	23,6719958263469	6	6,82306493122857
43	1133	1201	33	12,4631544192848	4	3,46315441928485	1	0,815129883544573	2	2,46471901149347	1	0,183305524246805
44	1133	529	123	58,2727818606845	37	42,2727818606845	12	14,7643972410191	17	20,6669019259245	8	6,84148269374092
45	1133	922	123	81,4323175313824	56	54,4323175313824	11	7,80334044590637	29	39,2530511251878	16	7,37592596028828
46	1133	1114	37	17,7270479170902	15	12,7270479170902	5	3,98505696276686	1	0,0475512277125219	9	8,69443972661078
47	1176	1067	329	149,484909157993	136	107,484909157993	41	25,5909563366145	69	63,9410525203111	26	17,9529003010679
48	1176	1100	145	87,6594091689195	31	33,6594091689196	6	7,07708015212421	19	17,7584628625279	6	8,8238661542674
49	1176	1201	187	93,6376955602903	41	60,6376955602903	15	20,392513558396	20	27,3906026364943	6	12,8545793654
50	1189	1075	280	170,662503823813	79	106,662503823813	18	35,6979704687569	46	51,8410410031707	15	19,1234923518855
51	1189	1176	283	120,337496176187	84	56,3374961761869	31	14,3020295312431	35	28,1589589968293	18	13,8765076481145
52	1201	1133	404	210,545761881801	119	129,545761881801	37	41,3492837165937	51	52,9543861706189	31	35,2420919945885
Thanks for chose TyggerSoftware Inc. 2017
