MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; velocidad
1474; 3; 0; 0; 1; 1; 6,96101638095192
1477; 2; 0; 0; 1; 1; 6,01008374404987
1478; 3; 0; 0; 1; 1; 6,88990273673254
1484; 16; 0; 0; 1; 1; 10,0185789516893
1495; 20; 0; 0; 1; 1; 6,95421785492364
1522; 19; 0; 0; 1; 1; 8,44674621705104
1553; 18; 0; 0; 1; 1; 6,00465954412835
1576; 2; 0; 0; 1; 1; 9,58980085888943
1587; 10; 0; 0; 1; 1; 7,96552276383727
1588; 2; 0; 0; 1; 1; 6,76950105590429
1629; 4; 0; 0; 1; 1; 9,61500726852012
1675; 13; 2; 0; 1; 0; 9,62259345402243
1687; 2; 0; 0; 1; 1; 5,30301506827929
1689; 10; 0; 0; 1; 1; 8,45438481422827
1691; 22; 0; 0; 1; 1; 8,46314420688689
1692; 2; 0; 0; 1; 1; 4,51348790787161
1702; 10; 0; 0; 1; 1; 4,20603442676378
1703; 10; 0; 0; 1; 1; 5,40537416690915
1716; 22; 12; 0; 0,0454545454545455; 0,0454545454545455; 7,96531219471707
1726; 10; 0; 0; 1; 1; 4,20603442676378
1729; 2; 0; 0; 1; 1; 6,42916333941617
1753; 10; 0; 0; 1; 1; 5,62619421879405
1776; 2; 0; 0; 1; 1; 9,94139897273803
1808; 18; 0; 0; 1; 1; 8,57808506304049
1809; 2; 1; 0; 1; 0; 5,11350729021364
1809; 16; 0; 0; 1; 1; 13,5285260163052
1811; 22; 0; 0; 1; 1; 9,67216480787073
1813; 4; 0; 0; 1; 1; 7,47521568589446
1842; 2; 0; 0; 0,5; 0,5; 4,98711852319104
1875; 2; 1; 0; 1; 0; 8,62908460270324
1944; 2; 0; 0; 1; 1; 18,0842825914142
1948; 2; 0; 0; 1; 1; 6,12649446476891
1954; 2; 0; 0; 1; 1; 7,51260468006233
1956; 10; 0; 0; 1; 1; 6,76350785138261
1965; 3; 0; 0; 1; 1; 5,17660514159879
1975; 2; 0; 0; 1; 1; 9,0072563767818
1984; 2; 0; 0; 1; 1; 6,12649446476891
1996; 2; 0; 0; 0,5; 0,5; 8,027056352818
2008; 22; 0; 0; 1; 1; 11,2841922758492
2020; 2; 0; 0; 1; 1; 4,49686081590257
2030; 2; 1; 0; 1; 0; 5,11892970605986
2031; 10; 0; 0; 1; 1; 7,12704668343335
2032; 2; 1; 0; 1; 0; 4,499886415388
2032; 2; 0; 0; 1; 1; 7,5060469806515
2107; 10; 0; 0; 1; 1; 6,39198793606911
2126; 10; 6; 0; 0,1; 0,1; 15,0412066868166
2133; 10; 0; 0; 1; 1; 5,63059809053036
2175; 20; 0; 0; 1; 1; 6,02698880760049
2175; 2; 0; 0; 1; 1; 5,16373892401738
2177; 20; 0; 0; 1; 1; 6,02698880760049
2210; 10; 0; 0; 1; 1; 4,48643672188136
2246; 10; 0; 0; 1; 1; 6,88314276998924
2262; 10; 0; 0; 1; 1; 7,45447312765236
2278; 4; 0; 0; 1; 1; 7,47521568589446
2281; 2; 0; 0; 1; 1; 13,4257212024452
2283; 2; 1; 0; 1; 0; 7,48714655134048
2287; 10; 0; 0; 1; 1; 8,13215250289349
2299; 4; 0; 0; 1; 1; 11,2128235288417
2316; 10; 0; 0; 1; 1; 11,1817096914785
2378; 2; 0; 0; 1; 1; 12,8787508801069
2398; 2; 0; 0; 1; 1; 5,62107601987821
2413; 10; 0; 0; 1; 1; 8,67722762404409
2417; 10; 0; 0; 1; 1; 11,2803959112573
2423; 10; 0; 0; 1; 1; 5,96539040065734
2426; 16; 0; 0; 1; 1; 16,9106575203815
2440; 3; 0; 0; 1; 1; 6,96101638095192
2442; 2; 0; 0; 1; 1; 15,0702354928452
2446; 2; 0; 0; 1; 1; 5,62551792198915
2453; 18; 7; 0; 0,0555555555555555; 0,0555555555555555; 5,01036763414776
2455; 2; 0; 0; 1; 1; 12,2631159637947
2456; 10; 0; 0; 1; 1; 4,01967105347455
2499; 16; 0; 0; 1; 1; 12,8906040512559
2507; 10; 0; 0; 1; 1; 9,61379297546006
2511; 2; 0; 0; 1; 1; 11,1859736324442
2514; 4; 0; 0; 1; 1; 12,8146554615334
2514; 10; 0; 0; 1; 1; 12,8924628744142
2518; 2; 0; 0; 1; 1; 3,60605024642992
2525; 2; 0; 0; 1; 1; 9,58980085888943
2531; 22; 13; 0; 0,0454545454545455; 0,0454545454545455; 9,02735382067934
2532; 10; 0; 0; 1; 1; 11,1817096914785
2532; 2; 0; 0; 1; 1; 5,63445351004675
2536; 10; 0; 0; 1; 1; 9,61379297546006
2540; 18; 0; 0; 1; 1; 8,96587544029502
2542; 2; 0; 0; 1; 1; 7,48067778478656
2553; 2; 0; 0; 1; 1; 7,0523248560494
2571; 3; 0; 0; 1; 1; 9,0493212952375
2587; 10; 0; 0; 1; 1; 6,3895483951306
2609; 2; 1; 0; 1; 0; 5,63082267666584
2616; 22; 0; 0; 1; 1; 7,96531219471707
2626; 2; 0; 0; 1; 1; 5,86351584793507
2627; 19; 0; 0; 1; 1; 6,43561616537222
2636; 16; 0; 0; 1; 1; 11,2737716802543
2657; 10; 0; 0; 1; 1; 6,88314276998924
2671; 2; 0; 0; 1; 1; 9,34260843124346
2691; 10; 0; 0; 1; 1; 8,19938714636043
2695; 10; 0; 0; 1; 1; 7,45447312765236
2701; 20; 0; 0; 1; 1; 4,75814905863196
2702; 2; 0; 0; 1; 1; 10,1919364704474
2708; 2; 0; 0; 1; 1; 5,60538003803013
2715; 2; 0; 0; 1; 1; 8,42392988905725
2723; 16; 0; 0; 1; 1; 8,21862501446077
2748; 10; 3; 0; 1; 0; 16,1148513017962
2762; 3; 0; 0; 1; 1; 5,60798890339869
2775; 3; 0; 0; 1; 1; 4,488942139873
2776; 11; 0; 0; 1; 1; 11,1857671739802
2807; 11; 0; 0; 1; 1; 14,9143562319736
2810; 16; 11; 0; 0,0625; 0,0625; 5,87319717987008
2822; 4; 0; 0; 1; 1; 12,8146554615334
2822; 17; 0; 0; 1; 1; 11,2734819872138
2832; 10; 0; 0; 1; 1; 4,20603442676378
2838; 11; 0; 0; 1; 1; 11,1857671739802
2853; 3; 0; 0; 1; 1; 4,48639112271896
2856; 2; 0; 0; 1; 1; 11,283719769679
2858; 17; 9; 0; 0,0588235294117647; 0,0588235294117647; 7,51565465814252
2872; 2; 0; 0; 1; 1; 6,43174149605022
2874; 2; 1; 0; 1; 0; 6,8954258131259
2875; 16; 0; 0; 1; 1; 10,0185789516893
2878; 2; 0; 0; 1; 1; 7,5006905626522
2883; 16; 0; 0; 1; 1; 11,2709013206505
2911; 10; 0; 0; 1; 1; 5,63625654281885
2921; 14; 3; 0; 0,0714285714285714; 0,0714285714285714; 5,29270157451767
2936; 20; 0; 0; 1; 1; 9,04048321140073
2952; 10; 0; 0; 1; 1; 8,41206885352755
2957; 2; 0; 0; 1; 1; 5,6159532593715
2963; 3; 0; 0; 1; 1; 6,16069792987856
2973; 2; 0; 0; 0,5; 0,5; 4,28434885172017
2992; 2; 0; 0; 1; 1; 8,39107575152825
3011; 2; 0; 0; 1; 1; 9,58980085888943
3011; 10; 0; 0; 1; 1; 7,51500872375846
3018; 2; 1; 0; 1; 0; 7,48370731148038
3060; 2; 0; 0; 1; 1; 11,2689070200935
3063; 10; 0; 0; 1; 1; 7,03442434358047
3082; 3; 0; 0; 1; 1; 5,32313017366912
3095; 16; 0; 0; 1; 1; 6,44051504037169
3103; 3; 0; 0; 1; 1; 13,466826419619
3121; 2; 0; 0; 0,5; 0,5; 10,3976366888163
3129; 16; 0; 0; 1; 1; 12,8906040512559
3152; 3; 0; 0; 1; 1; 9,0493212952375
3158; 2; 0; 0; 1; 1; 15,0702354928452
3160; 2; 1; 0; 0,5; 0,5; 5,38608800504633
3212; 22; 14; 0; 0,0454545454545455; 0,0454545454545455; 13,541030731019
3214; 3; 0; 0; 1; 1; 9,61916172829929
3220; 11; 0; 0; 0,0909090909090909; 0,0909090909090909; 12,2230812634013
3225; 10; 0; 0; 1; 1; 9,61379297546006
3226; 2; 1; 0; 1; 0; 5,19016908463506
3229; 13; 0; 0; 1; 1; 11,2263590296928
3229; 2; 0; 0; 1; 1; 12,8787508801069
3247; 2; 1; 0; 0,5; 0,5; 7,50704541497009
3270; 2; 0; 0; 1; 1; 9,04836159395561
3284; 3; 0; 0; 1; 1; 4,48639112271896
3304; 2; 0; 0; 1; 1; 6,42408687986081
3315; 2; 0; 0; 1; 1; 6,42916333941617
3316; 10; 0; 0; 1; 1; 5,96357850212189
3321; 16; 0; 0; 1; 1; 5,0130126865995
3324; 2; 0; 0; 1; 1; 6,42408687986081
3327; 19; 0; 0; 1; 1; 6,75739697364083
3329; 11; 2; 0; 0,0909090909090909; 0,0909090909090909; 1,54286443779038
3332; 19; 0; 0; 1; 1; 10,3959953440628
3336; 3; 0; 0; 1; 1; 4,48639112271896
3355; 2; 0; 0; 1; 1; 7,54030132829634
3369; 10; 0; 0; 1; 1; 6,88314276998924
3395; 22; 1; 0; 0,0454545454545455; 0,0454545454545455; 9,02735382067934
3402; 2; 0; 0; 0,5; 0,5; 5,17893077408301
3420; 2; 0; 0; 1; 1; 7,92071765447989
3432; 4; 0; 0; 1; 1; 8,99274689848343
3475; 2; 0; 0; 1; 1; 5,30301506827929
3484; 10; 4; 0; 0,1; 0,1; 2,48557933360723
3486; 3; 0; 0; 1; 1; 4,488942139873
3486; 2; 0; 0; 1; 1; 6,43375455484415
3515; 10; 0; 0; 1; 1; 5,60168397155778
3527; 2; 0; 0; 1; 1; 9,00082867518264
3539; 3; 0; 0; 1; 1; 7,54110107936458
3550; 2; 0; 0; 1; 1; 9,00082867518264
3559; 10; 0; 0; 1; 1; 4,20603442676378
3562; 2; 0; 0; 1; 1; 7,5006905626522
3567; 16; 0; 0; 1; 1; 12,8906040512559
3570; 16; 0; 0; 1; 1; 15,0278684275339
3585; 10; 0; 0; 1; 1; 5,18838670457351
3586; 2; 0; 0; 1; 1; 7,08695790137674
3593; 2; 0; 0; 1; 1; 5,62320786788273
3594; 3; 0; 0; 1; 1; 8,22665572294318
3600; 3; 0; 0; 1; 1; 9,0493212952375
3604; 2; 0; 0; 1; 1; 5,62777380904394
3611; 3; 2; 0; 0,333333333333333; 0,333333333333333; 13,5535354457328
3676; 10; 0; 0; 1; 1; 11,1817096914785
3695; 10; 0; 0; 1; 1; 12,78297942998
3697; 10; 0; 0; 1; 1; 11,215686962354
3701; 3; 0; 0; 1; 1; 6,39776682696593
3752; 3; 0; 0; 1; 1; 8,41198335509804
3764; 18; 0; 0; 1; 1; 6,40963958641736
3795; 2; 0; 0; 1; 1; 8,99372163180514
3798; 11; 0; 0; 1; 1; 6,39186695656013
3805; 3; 0; 0; 1; 1; 8,41676651226188
3806; 3; 0; 0; 1; 1; 4,48639112271896
3809; 4; 0; 0; 1; 1; 7,49395574873619
3817; 10; 0; 0; 1; 1; 5,63950976996046
3817; 2; 0; 0; 1; 1; 6,93471201236523
3822; 16; 2; 0; 0,0625; 0,0625; 6,140160688046
3824; 2; 0; 0; 1; 1; 6,43174149605022
3824; 2; 0; 0; 1; 1; 6,43937544005343
3843; 16; 0; 0; 1; 1; 11,2792785448489
3846; 2; 0; 0; 1; 1; 7,52166783989366
3942; 2; 0; 0; 1; 1; 9,00082867518264
3958; 2; 1; 0; 0,5; 0,5; 5,38608800504633
3962; 10; 0; 0; 1; 1; 11,1859788881209
3964; 2; 0; 0; 1; 1; 11,1881010020377
3984; 20; 0; 0; 1; 1; 10,0449813460008
3997; 10; 0; 0; 1; 1; 4,80689648773003
4029; 11; 0; 0; 1; 1; 11,2130168541432
4030; 2; 0; 0; 1; 1; 5,62107601987821
4039; 2; 0; 0; 1; 1; 6,93471201236523
4055; 16; 0; 0; 1; 1; 12,8810300807434
4069; 22; 0; 0; 1; 1; 15,0455897011322
4083; 10; 0; 0; 1; 1; 7,96552276383727
4108; 2; 1; 0; 1; 0; 5,97907204056548
4125; 3; 0; 0; 1; 1; 11,2223553496825
4125; 16; 0; 0; 1; 1; 13,5285260163052
4129; 10; 0; 0; 1; 1; 7,96552276383727
4144; 2; 0; 0; 1; 1; 9,58980085888943
4153; 2; 0; 0; 1; 1; 6,59871175500836
4193; 4; 0; 0; 1; 1; 12,8146554615334
4193; 2; 0; 0; 1; 1; 11,3104519924445
4195; 10; 0; 0; 1; 1; 8,9809596228165
4207; 16; 14; 0; 0,0625; 0,0625; 5,87319717987008
4223; 18; 0; 0; 1; 1; 5,62936832262032
4225; 10; 0; 0; 1; 1; 7,51500872375846
4242; 2; 0; 0; 1; 1; 6,75634087347308
4245; 13; 0; 0; 1; 1; 7,924488726842
4258; 13; 2; 0; 1; 0; 6,41506230268162
4273; 22; 0; 0; 1; 1; 6,77051536550951
4278; 20; 0; 0; 1; 1; 11,3006040142509
4293; 3; 1; 0; 0,333333333333333; 0,333333333333333; 13,8420684987848
4294; 2; 0; 0; 1; 1; 6,43174149605022
4317; 3; 0; 0; 0,333333333333333; 0,333333333333333; 9,68109674695202
4331; 10; 0; 0; 1; 1; 8,4633679365771
4335; 4; 0; 0; 1; 1; 11,2128235288417
4339; 3; 0; 0; 1; 1; 5,2882189882749
4354; 2; 0; 0; 1; 1; 7,0523248560494
4372; 2; 0; 0; 1; 1; 11,1881010020377
4372; 10; 0; 0; 1; 1; 7,51500872375846
4379; 2; 0; 0; 1; 1; 4,47524040081507
4392; 2; 0; 0; 1; 1; 5,6182843965829
4436; 2; 0; 0; 1; 1; 7,02315061497677
4479; 10; 2; 0; 1; 0; 7,18676491837611
4486; 20; 0; 0; 1; 1; 8,21862110127339
4497; 2; 0; 0; 1; 1; 6,93471201236523
4503; 16; 0; 0; 1; 1; 12,9149821655812
4503; 11; 0; 0; 1; 1; 4,97145207732455
4512; 20; 0; 0; 1; 1; 9,04048321140073
4517; 3; 0; 0; 1; 1; 4,80684763148459
4523; 4; 0; 0; 1; 1; 6,91749761421802
4523; 2; 0; 0; 1; 1; 9,00082867518264
4528; 2; 0; 0; 1; 1; 7,5060469806515
4534; 18; 15; 0; 0,0555555555555555; 0,0555555555555555; 6,14908755099953
4565; 10; 0; 0; 1; 1; 5,59255350061626
4580; 2; 0; 0; 1; 1; 7,5006905626522
4592; 16; 0; 0; 1; 1; 13,5285260163052
4598; 2; 0; 0; 1; 1; 12,2217494401924
4614; 18; 0; 0; 1; 1; 6,40963958641736
4622; 10; 0; 0; 1; 1; 8,41206885352755
4628; 10; 0; 0; 1; 1; 5,17665775601695
4634; 4; 0; 0; 1; 1; 7,49395574873619
4645; 4; 0; 0; 1; 1; 9,96695424785928
4645; 2; 0; 0; 1; 1; 9,04836159395561
4670; 2; 0; 0; 1; 1; 9,58980085888943
4686; 4; 0; 0; 1; 1; 6,73050508796409
4704; 10; 0; 0; 1; 1; 14,9089462553047
4706; 2; 0; 0; 1; 1; 12,8787508801069
4710; 3; 0; 0; 1; 1; 5,60938274195259
4734; 2; 0; 0; 1; 1; 9,00082867518264
4747; 10; 4; 0; 0,1; 0,1; 7,52060334340831
4755; 10; 0; 0; 1; 1; 4,80689648773003
4765; 2; 0; 0; 1; 1; 7,5006905626522
4771; 3; 0; 0; 1; 1; 8,41676651226188
4783; 2; 0; 0; 1; 1; 11,2689070200935
4784; 2; 0; 0; 1; 1; 7,49476802650428
4812; 16; 0; 0; 1; 1; 12,8906040512559
4845; 2; 1; 0; 1; 0; 6,24144692506314
4877; 10; 0; 0; 1; 1; 5,18132285931721
4919; 2; 0; 0; 1; 1; 11,2421520397564
4924; 2; 1; 0; 1; 0; 4,99746712447213
4927; 2; 0; 0; 1; 1; 4,02989991774251
4932; 2; 0; 0; 1; 1; 3,09974311535608
4932; 2; 0; 0; 1; 1; 7,5060469806515
4933; 2; 0; 0; 1; 1; 7,45873400135844
4954; 17; 0; 0; 1; 1; 6,1491719930257
4965; 2; 1; 0; 1; 0; 4,97069948636901
4968; 13; 0; 0; 1; 1; 13,4731192257973
4970; 10; 0; 0; 1; 1; 7,47739453646893
4972; 3; 0; 0; 1; 1; 8,41676651226188
4972; 2; 0; 0; 1; 1; 5,62953523548863
5003; 4; 0; 0; 1; 1; 12,8146554615334
5067; 3; 0; 0; 1; 1; 9,61916172829929
5067; 16; 0; 0; 1; 1; 6,14933000741146
5073; 2; 1; 0; 1; 0; 6,60859086183156
5077; 18; 0; 0; 1; 1; 6,92845332014809
5090; 10; 0; 0; 1; 1; 4,80689648773003
5134; 3; 0; 0; 1; 1; 6,12547878421139
5144; 10; 0; 0; 1; 1; 6,44623143720712
5153; 10; 0; 0; 1; 1; 5,20570132611734
5188; 2; 0; 0; 1; 1; 7,54030132829634
5200; 2; 0; 0; 1; 1; 3,72936700067922
5203; 2; 0; 0; 1; 1; 6,42408687986081
5211; 2; 1; 0; 1; 0; 4,73118686028034
5223; 16; 0; 0; 1; 1; 5,0130126865995
5227; 20; 0; 0; 1; 1; 8,21862110127339
5238; 2; 1; 0; 1; 0; 4,07664002765828
5263; 2; 0; 0; 1; 1; 5,30301506827929
5291; 11; 0; 0; 1; 1; 11,1857671739802
5298; 2; 0; 0; 1; 1; 15,0806026565927
5306; 3; 2; 0; 1; 0; 8,74138065177216
5311; 3; 2; 0; 1; 0; 7,47795198790619
5321; 2; 0; 0; 1; 1; 4,73118686028034
5324; 2; 0; 0; 1; 1; 3,74880524525515
5338; 2; 0; 0; 1; 1; 5,6159532593715
5343; 10; 0; 0; 1; 1; 15,0830293336287
5355; 2; 0; 0; 1; 1; 3,59885303544495
5355; 11; 0; 0; 1; 1; 7,45717811598682
5357; 11; 0; 0; 1; 1; 14,9143562319736
5359; 2; 0; 0; 1; 1; 7,47853998900947
5375; 2; 1; 0; 1; 0; 7,50776356888779
5396; 10; 0; 0; 1; 1; 11,215686962354
5402; 10; 0; 0; 1; 1; 5,20730850454176
5419; 3; 0; 0; 1; 1; 4,80804235024508
5435; 10; 0; 0; 1; 1; 4,80689648773003
5445; 2; 0; 0; 1; 1; 9,04836159395561
5456; 2; 0; 0; 1; 1; 5,28779707913684
5464; 2; 0; 0; 1; 1; 2,81476761774431
5481; 3; 0; 0; 1; 1; 4,28093918098444
5491; 4; 0; 0; 1; 1; 7,47521568589446
5518; 2; 0; 0; 1; 1; 6,59478242205421
5524; 10; 0; 0; 1; 1; 5,63950976996046
5526; 10; 0; 0; 1; 1; 6,13172974176869
5548; 3; 0; 0; 1; 1; 6,46380092516964
5564; 10; 0; 0; 1; 1; 11,1851070012325
5571; 10; 0; 0; 1; 1; 4,47404280049301
5575; 10; 0; 0; 1; 1; 5,27797033522543
5636; 2; 0; 0; 1; 1; 14,9146315099256
5662; 10; 0; 0; 1; 1; 8,94878311049675
5702; 16; 0; 0; 1; 1; 6,76426300815261
5716; 2; 1; 0; 1; 0; 4,66100955015905
5753; 2; 0; 0; 1; 1; 4,49686081590257
5759; 2; 0; 0; 1; 1; 5,62551792198915
5783; 10; 0; 0; 1; 1; 5,61309976426031
5795; 11; 0; 0; 1; 1; 11,1857671739802
5800; 3; 0; 0; 1; 1; 3,33830881432448
5804; 2; 0; 0; 1; 1; 5,00840312004155
5833; 2; 0; 0; 1; 1; 3,29935587750418
5853; 18; 0; 0; 1; 1; 6,8968272617654
5859; 2; 1; 0; 1; 0; 4,73118686028034
5889; 10; 0; 0; 1; 1; 4,22963232747034
5889; 2; 0; 0; 1; 1; 3,46735600618261
5892; 2; 0; 0; 1; 1; 2,49597922638733
5930; 10; 0; 0; 1; 1; 6,12338156101125
5932; 10; 0; 0; 1; 1; 8,19938714636043
5947; 10; 0; 0; 1; 1; 4,21553611102629
5951; 16; 0; 0; 1; 1; 13,5285260163052
5980; 14; 10; 0; 1; 0; 6,66488346420743
5993; 3; 0; 0; 1; 1; 4,488942139873
5996; 2; 0; 0; 1; 1; 15,0806026565927
6004; 2; 0; 0; 1; 1; 8,99372163180514
6026; 10; 8; 0; 0,1; 0,1; 3,83110528786589
6031; 2; 0; 0; 1; 1; 3,21326163879013
6032; 2; 0; 0; 1; 1; 7,49476802650428
6042; 3; 1; 0; 1; 0; 9,83405323324368
6055; 2; 0; 0; 1; 1; 9,00082867518264
6062; 3; 0; 0; 1; 1; 9,0493212952375
6066; 10; 0; 0; 1; 1; 6,42652823275422
6076; 2; 1; 0; 1; 0; 5,63055305656878
6083; 10; 0; 0; 1; 1; 6,76741172395255
6108; 10; 0; 0; 1; 1; 6,76950105590429
6112; 16; 0; 0; 1; 1; 11,3006093948836
6119; 13; 2; 0; 1; 0; 4,81129672701122
6125; 10; 0; 0; 1; 1; 5,27797033522543
6139; 3; 0; 0; 1; 1; 7,52974191429601
6153; 11; 0; 0; 1; 1; 4,47430686959209
6163; 14; 5; 0; 0,0714285714285714; 0,0714285714285714; 3,46061256795386
6206; 4; 0; 0; 1; 1; 9,96695424785928
6206; 16; 0; 0; 1; 1; 11,2737716802543
6209; 10; 7; 0; 0,1; 0,1; 2,29438092332975
6224; 10; 0; 0; 1; 1; 7,45447312765236
6229; 18; 0; 0; 1; 1; 5,60843463811519
6231; 20; 0; 0; 1; 1; 5,02249067300041
6236; 4; 0; 0; 1; 1; 8,97025882307336
6236; 2; 0; 0; 1; 1; 9,04836159395561
6268; 3; 0; 0; 1; 1; 5,17954862293039
6281; 3; 0; 0; 1; 1; 5,97124903850153
6283; 17; 0; 0; 1; 1; 5,63674099360689
6292; 2; 0; 0; 1; 1; 5,59405050101883
6297; 3; 0; 0; 1; 1; 7,48157023312167
