MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; %linkOK; %linkNO; %DistOK; %DistNO
21; 4; 0; 0; 1; 1; 1; 0; 1; 0
32; 10; 0; 0; 1; 1; 1; 0; 1; 0
35; 2; 0; 0; 1; 1; 1; 0; 1; 0
37; 2; 0; 0; 1; 1; 1; 0; 1; 0
40; 2; 0; 0; 1; 1; 1; 0; 1; 0
46; 10; 0; 0; 1; 1; 1; 0; 1; 0
54; 2; 0; 0; 1; 1; 1; 0; 1; 0
65; 4; 0; 0; 1; 1; 1; 0; 1; 0
68; 2; 0; 0; 1; 1; 1; 0; 1; 0
69; 16; 0; 0; 1; 1; 1; 0; 1; 0
74; 12; 0; 0; 1; 1; 1; 0; 1; 0
77; 2; 0; 0; 1; 1; 1; 0; 1; 0
78; 2; 0; 0; 1; 1; 1; 0; 1; 0
89; 2; 0; 0; 1; 1; 1; 0; 1; 0
92; 4; 0; 0; 1; 1; 1; 0; 1; 0
98; 2; 0; 0; 1; 1; 1; 0; 1; 0
106; 2; 0; 0; 1; 1; 1; 0; 1; 0
108; 2; 0; 0; 1; 1; 1; 0; 1; 0
113; 10; 0; 0; 1; 1; 1; 0; 1; 0
117; 18; 0; 0; 1; 1; 1; 0; 1; 0
133; 2; 0; 0; 1; 1; 1; 0; 1; 0
138; 10; 0; 0; 1; 1; 1; 0; 1; 0
144; 2; 0; 0; 1; 1; 1; 0; 1; 0
146; 16; 0; 0; 1; 1; 1; 0; 1; 0
147; 2; 0; 0; 1; 1; 1; 0; 1; 0
148; 15; 0; 0; 1; 1; 1; 0; 1; 0
158; 13; 0; 0; 1; 1; 1; 0; 1; 0
159; 4; 0; 0; 1; 1; 1; 0; 1; 0
164; 4; 0; 0; 1; 1; 1; 0; 1; 0
170; 2; 0; 0; 1; 1; 1; 0; 1; 0
172; 36; 0; 0; 1; 1; 1; 0; 1; 0
176; 12; 0; 0; 1; 1; 1; 0; 1; 0
179; 4; 0; 0; 1; 1; 1; 0; 1; 0
180; 36; 0; 0; 1; 1; 1; 0; 1; 0
191; 10; 0; 0; 1; 1; 1; 0; 1; 0
197; 2; 0; 0; 1; 1; 1; 0; 1; 0
198; 2; 0; 0; 1; 1; 1; 0; 1; 0
