
Scenario Summaries

Total of vehicles entered: 6074
Total of vehicles detected: 6074

SECTIONS
Total inferences: 1141
FPR:  1043
FPR2: 1043
ER:   1088,56580831394
CR:   292,77019354914
FPR RATIO:   0,914110429447853
FPR2 RATIO:   0,914110429447853

TRIPS
Total inferences: 1093
FPR:  989
FPR2: 1012
ER:   1040,56580831394
CR:   272,328319034766
FPR RATIO:   0,904849039341263
FPR2 RATIO:   0,925892040256176

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
0	509	519	505	418,645396894393	85	90,645396894393	25	26,6316324593036	49	51,9683163194302	11	12,0454481156592
1	509	539	335	269,354603105607	74	68,354603105607	14	12,3683675406964	46	43,0316836805698	14	12,9545518843408
2	519	534	616	589,56822405014	99	101,568224050139	14	15,4413299093572	72	71,8493091785502	13	14,2775849622321
3	519	906	327	253,451459035366	86	88,451459035366	28	28,3823484804738	43	46,1230943839029	15	13,9460161709894
4	529	519	150	144,374286191112	45	44,3742861911124	15	15,1920459305274	19	19,0040872430228	11	10,1781530175622
5	529	539	84	76,402285126285	31	28,402285126285	7	6,01046522382819	18	17,2736432264343	6	5,1181766760225
6	534	529	597	581,396552844251	160	164,396552844251	44	44,1871433968251	89	91,3819268685477	27	28,8274825788782
7	534	922	225	235,061261628164	73	83,0612616281645	11	13,6731388456825	48	53,1739383656777	14	16,2141844168043
8	534	1067	0	0,654545707586238	0	0,654545707586238	0	9,12188821265652E-05	0	0,654454488704112	0	0
9	534	1100	97	90,5857169329824	18	13,5857169329824	5	2,68526535813505	10	8,49849655616634	3	2,40195501868099
10	534	1201	106	102,420545239262	22	22,4205452392624	8	8,3802141608936	13	13,007003757943	1	1,03332732042583
11	534	1114	51	58,8534961886608	9	18,8534961886609	4	8,12010419012661	4	7,48004941473639	1	3,25334258379786
12	539	529	108	81,0091964000189	0	0,00919640001885913	0	0,000156268306954607	0	0	0	0,00904013171190452
13	539	922	203	195,192132526153	50	50,192132526153	6	5,99838396165487	35	35,2886717453576	9	8,90507681914055
14	539	1067	0	0,313160681820315	0	0,313160681820315	0	0	0	0,31035063013137	0	0,00281005168894467
15	539	1100	60	45,9409983452908	2	0,940998345290796	0	0	1	0	1	0,940998345290796
16	539	1201	30	17	0	0	0	0	0	0	0	0
17	539	1114	251	212,301400278609	69	61,3014002786089	17	14,3802925345628	39	35,706304531515	13	11,2148032125311
18	539	1114	0	0	0	0	0	0	0	0	0	0
19	906	913	304	252,356787333744	97	95,3567873337441	30	29,266785053	53	52,5576918196662	14	13,5323104610778
20	906	946	172	162,463458974097	22	27,4634589740966	8	8,93584165253241	12	16,2146801348945	2	2,3129371866697
