MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; velocidad
21; 2; 0; 0; 1; 1; 7,18662187018728
32; 10; 0; 0; 0,9998882854139; 0,9998882854139; 15,0412066868166
54; 20; 0; 0; 0,981599403232946; 0,981599403232946; 7,29071226725866
68; 3; 0; 0; 1; 1; 9,83621879917119
69; 2; 0; 0; 1; 1; 20,5644581680809
77; 16; 0; 0; 1; 1; 5,78424540761481
89; 11; 0; 0; 1; 1; 20,3377584981459
92; 10; 0; 0; 1; 1; 6,99069187577033
108; 10; 0; 0; 1; 1; 7,98693549391325
113; 10; 0; 0; 0,999935580880435; 0,999935580880435; 16,1155785930178
148; 10; 0; 0; 1; 1; 16,1128850570299
158; 10; 0; 0; 1; 1; 12,0929501493199
164; 10; 0; 0; 1; 1; 7,9261119364287
172; 2; 0; 0; 0,999910702997158; 0,999910702997158; 8,67884750756961
191; 10; 0; 0; 0,88597357016347; 0,88597357016347; 10,5245620579881
199; 11; 0; 0; 1; 1; 17,2088725753542
207; 10; 0; 0; 1; 1; 13,9771371143482
230; 10; 0; 0; 1; 1; 6,04600378445001
231; 20; 0; 0; 0,947229899641089; 0,947229899641089; 6,27811334125051
235; 16; 0; 0; 1; 1; 9,82661686511614
244; 20; 0; 0; 0,998275523685588; 0,998275523685588; 9,61753533127738
244; 2; 0; 0; 1; 1; 6,3908993396173
257; 2; 0; 0; 1; 1; 15,9830014314824
302; 3; 0; 0; 1; 1; 16,941919307166
321; 10; 0; 0; 0,99971865649481; 0,99971865649481; 13,6738242607424
329; 20; 0; 0; 0,999793649045391; 0,999793649045391; 10,7624800135723
333; 3; 0; 0; 1; 1; 8,22665572294318
363; 3; 0; 0; 1; 1; 15,4017448246964
368; 16; 0; 0; 1; 1; 16,1437277069765
372; 10; 0; 0; 1; 1; 12,7790967902612
377; 2; 0; 0; 1; 1; 12,4312233355974
379; 4; 0; 0; 1; 1; 12,8146554615334
379; 2; 0; 0; 1; 1; 11,3104519924445
386; 10; 2; 0; 0,882415143076356; 0,117584856923644; 5,85714758009772
400; 2; 0; 0; 1; 1; 10,5765378466907
402; 2; 0; 0; 0,789559097182844; 0,789559097182844; 14,066509878026
402; 13; 0; 0; 1; 1; 13,4731192257973
416; 2; 0; 0; 1; 1; 18,8507533207409
428; 16; 0; 0; 1; 1; 5,93646239202573
429; 3; 0; 0; 1; 1; 8,26435088154441
434; 10; 0; 0; 1; 1; 12,4241218794206
468; 2; 0; 0; 1; 1; 12,9093473100435
473; 4; 0; 0; 1; 1; 12,9432790153156
482; 4; 0; 0; 1; 1; 16,0250121142002
493; 2; 0; 0; 1; 1; 12,4312233355974
528; 2; 0; 0; 1; 1; 7,62413497951286
543; 20; 0; 0; 0,998712803954236; 0,998712803954236; 10,5121897806985
546; 10; 0; 0; 1; 1; 7,09949821681177
565; 2; 0; 0; 1; 1; 15,0806026565927
570; 16; 0; 0; 1; 1; 16,7416435479757
574; 2; 1; 0; 0,930609217328745; 0,069390782671255; 16,0438854671582
583; 10; 0; 0; 1; 1; 6,88314276998924
620; 22; 0; 0; 0,956855297391539; 0,956855297391539; 9,95664024339634
630; 10; 0; 0; 0,998520748574156; 0,998520748574156; 12,8924628744142
651; 2; 0; 0; 1; 1; 12,4312233355974
