
Scenario Summaries

Total of vehicles entered: 5015
Total of vehicles detected: 5015

SECTIONS
Total inferences: 1321
FPR:  1077
FPR2: 1104
ER:   1232,74933372871
CR:   375,143643108698
FPR RATIO:   0,815291445874338
FPR2 RATIO:   0,835730507191522

TRIPS
Total inferences: 1224
FPR:  1008
FPR2: 1041
ER:   1135,74933372871
CR:   329,350483400758
FPR RATIO:   0,823529411764706
FPR2 RATIO:   0,850490196078431

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
0	509	519	354	155,032419283503	114	104,032419283503	42	39	58	50,8714285714286	14	14,1609907120743
1	509	539	284	152,967580716497	65	74,9675807164972	16	21	38	43,1285714285714	11	10,8390092879257
2	519	534	509	316,758824869661	185	179,758824869661	54	56,5988116458705	105	92,9356676003734	26	30,2243456234168
3	519	906	255	93,6849580502057	53	70,6849580502058	21	22,4531937017231	22	36,4166433239963	10	11,8151210244863
4	529	519	132	103,411363636364	36	58,4113636363638	13	20,0520053475936	14	23,4808823529412	9	14,8784759358289
5	529	539	61	30,7665162237144	18	19,7665162237144	3	6,59431075460487	11	10,3644491129785	4	2,80775635613097
6	534	529	438	247,76531770603	146	138,76531770603	43	49,468288144604	79	67,9300486063645	24	21,3669809550615
7	534	922	185	130,035678266522	106	91,0356782665219	23	19,8150252525253	61	48,7026154401155	22	22,5180375738812
8	534	1067	0	2,31675813866216	0	2,31675813866216	0	0,712373737373737	0	1,36792929292929	0	0,236455108359133
9	534	1100	70	39,9763471177945	22	18,9763471177945	6	3,40972222222222	13	12,3462301587302	3	3,22039473684211
10	534	1201	83	44,502571770335	27	22,5025717703349	13	11,9119550770867	11	7,10387426900584	3	3,48674242424242
11	534	1114	31	17,8673701298701	6	10,8673701298701	3	2,52487373737374	2	5,94666305916306	1	2,39583333333333
12	539	529	101	55,2764705882353	2	5,27647058823529	1	2	1	2,5	0	0,776470588235294
13	539	922	169	89,578322142254	51	56,5783221422541	8	11,9347593582888	28	32,5424369747899	15	12,1011258091753
14	539	1067	0	0,2	0	0,2	0	0	0	0	0	0,2
15	539	1100	40	22,6210839598998	2	3,62108395989975	0	1,24305555555556	2	1,26289682539683	0	1,11513157894737
16	539	1201	18	10,8818181818182	0	3,88181818181818	0	1,88181818181818	0	1	0	1
17	539	1114	215	119,176402068004	65	62,1764020680043	17	17,5346776589424	35	34,1876867413632	13	10,4540376676987
18	539	1114	0	0	0	0	0	0	0	0	0	0
19	906	913	252	114,304047887097	75	80,3040478870975	25	23,7438948306595	33	38,5690539852305	17	17,9910990712074
20	906	946	156	69,4604157452455	20	26,4604157452455	8	8,64313725490196	11	15,1652661064426	1	2,65201238390093
21	913	943	76	34,795449854583	21	29,795449854583	6	8,59923695155893	6	12,0588923288614	9	9,13732057416267
22	913	1067	138	103,724903502071	32	52,7249035020707	8	13,272687400319	19	27,8748519024835	5	11,5773641992682
23	913	1100	320	179,525381635908	133	128,525381635908	48	47,0758811020421	54	47,886300421285	31	33,5632001125809
24	922	913	474	308,558433516948	228	231,558433516947	72	75,8168292835476	102	100,545727509505	54	55,1958767238954
25	922	946	477	285,246721080777	277	231,246721080776	63	49,9388873252651	152	128,670794633643	62	52,637039121869
26	943	913	121	90,1832535885167	12	28,1832535885167	0	4,38708133971292	10	14,7052631578947	2	9,09090909090909
27	943	946	273	172,077587015667	90	106,077587015668	21	30,5952403289865	44	47,943309253526	25	27,5390374331551
28	946	906	205	144,079505582137	106	100,079505582137	32	30,9338383838384	45	39,3176767676768	29	29,8279904306221
29	946	534	527	336,705218259553	244	226,705218259553	63	61,2434265253153	129	118,461693225935	52	47,0000985083029
30	1067	922	551	345,875270897834	337	281,875270897833	89	75,18578001376	171	138,739374785002	77	67,9501160990713
31	1067	1100	12	10,0818235428142	0	10,0818235428142	0	3,16780029396128	0	5,16754140252592	0	1,74648184632705
32	1067	1201	71	47,5486466835539	32	32,5486466835538	12	12,0666658848547	13	13,2366599430841	7	7,24532085561497
33	1067	529	130	69,5110892203772	30	52,5110892203773	7	10,6071488882634	16	25,9814804390656	7	15,9224598930481
34	1067	1114	39	16,2952633924383	6	11,2952633924383	1	2,66085584951684	4	5,71896636645089	1	2,91544117647059
35	1075	943	224	142,465390749601	65	88,4653907496013	14	25,3830847171405	41	44,5896800825594	10	18,4926259499015
36	1075	1067	303	148,323923444976	122	115,323923444976	27	26,7483253588517	69	62,7119617224881	26	25,8636363636364
37	1075	1100	104	73,6	1	15,6	0	5	1	7,6	0	3
38	1100	1075	129	74,2893141945774	42	49,2893141945775	7	11,1314100759921	29	28,3016418050474	6	9,85626231353785
39	1100	1176	152	121,086631016043	74	84,0866310160428	26	27,8165775401069	34	38,9171122994653	14	17,3529411764706
40	1114	1133	431	247,672368923646	132	137,672368923646	31	32,5537405791663	63	66,8533161669772	38	38,2653121775026
41	1133	1067	189	129,279044536475	112	98,2790445364748	27	26,725677830941	52	36,6510025062657	33	34,9023641992682
42	1133	1100	155	77,999060150376	35	36,999060150376	8	8,84722222222222	21	21,2242063492064	6	6,92763157894737
43	1133	1201	33	14,8454545454545	4	5,84545454545455	1	1,74545454545455	2	3,1	1	1
44	1133	529	123	58,6250023454358	37	42,6250023454358	12	13,5708790693311	17	21,4338024204897	8	7,62032085561497
45	1133	922	123	105,315883291116	56	78,3158832911155	11	15,8201519842387	29	44,2320949432405	16	18,2636363636364
46	1133	1114	37	18,3333333333333	15	13,3333333333333	5	3,83333333333333	1	1	9	8,5
47	1176	1067	329	158,467464114832	136	116,467464114833	41	30,2291866028709	69	66,2382775119617	26	20
