
Scenario Summaries

Total of vehicles entered: 6235
Total of vehicles detected: 6235

SECTIONS
Total inferences: 3736
FPR:  3726
FPR2: 3726
ER:   3733,20621782662
CR:   1218,32254172303
FPR RATIO:   0,997323340471092
FPR2 RATIO:   0,997323340471092

TRIPS
Total inferences: 3002
FPR:  2993
FPR2: 2994
ER:   2999,2062848337
CR:   808,657136182018
FPR RATIO:   0,997001998667555
FPR2 RATIO:   0,997335109926715

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
38	1088	1067	619	610,321804722066	415	414,321804722067	113	113,012402402969	224	224,256380434844	78	77,0530218842534
39	1088	1100	563	560,187908898787	316	320,187908898787	70	73,103820855395	191	191,9797693567	55	55,104318686692
40	1093	1067	590	585,017431753053	404	406,017431753054	81	80,999910394937	257	256,017542385875	66	68,9999789722421
41	1093	1100	602	592,132296650409	352	348,132296650409	83	80,0042074181241	207	205,120644987255	62	63,0074442450299
42	1100	1107	474	466,307945691195	268	268,307945691195	62	62,1055371482586	157	157,091063422387	49	49,1113451205488
43	1100	1184	446	441,012259858001	281	281,012259858002	66	66,0024911252605	160	159,009350921568	55	56,0004178111731
44	1107	1075	559	558,006258013762	378	379,006258013762	105	105,000734403762	203	203,005518261423	70	71,0000053485772
45	1114	1133	481	471,000362460699	305	305,000362460699	88	88,0000652801307	156	156,000000000292	61	61,0002971802759
46	1114	1194	382	372,037911022332	233	233,037911022332	61	61,0083159607482	124	123,024794637837	48	49,0048004237459
47	1124	1114	458	457,03827348303	333	333,038273483031	89	89,0083812408789	165	164,02479463813	79	80,0050976040218
48	1133	1044	568	558,175780716195	335	335,175780716195	94	94,0112422596714	173	173,121882763402	68	68,0426556931214
49	1133	1142	571	567,88530104486	298	298,88530104486	73	72,9974320668417	161	159,923014630252	64	65,9648543477653
50	1142	544	590	586,920636361634	381	381,920636361634	80	79,9920229015811	230	228,968279306378	71	72,9603341536746
51	1142	1124	434	429,434537285031	212	212,434537285031	56	55,6704568167878	112	111,752457742627	44	45,011622725616
52	1169	1201	554	552,022808278024	345	346,022808278024	129	129,000293085634	166	165,020102755525	50	52,002412436865
53	1176	1088	523	515,284038458798	313	312,284038458798	82	82,1047980129126	177	177,070121436483	54	53,1091190094021
54	1176	1169	535	527,029909076636	273	273,029909076636	89	89,0024958568443	150	150,024774646049	34	34,0026385737428
55	1184	1176	599	593,313947535434	375	374,313947535434	117	117,107293869757	203	203,094896082532	55	54,1117575831448
56	1189	1107	369	350,698312322568	217	217,698312322568	69	68,8951972555035	112	111,914454839036	36	36,8886602280283
57	1189	1184	437	418,301687677432	219	218,301687677432	83	83,1048027444964	104	104,085545160964	32	31,1113397719717
58	1201	1133	462	459,060719300356	245	246,060719300356	59	59,0086090463825	136	136,044897393362	50	51,0072128606109
59	1201	1194	358	353,962088977668	202	201,962088977668	79	78,9916840392518	99	98,9752053621626	24	23,9951995762541
Thanks for chose TyggerSoftware Inc. 2017
