MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; %linkOK; %linkNO; %DistOK; %DistNO
4; 11; 0; 0; 1; 1; 1; 0; 1; 0
21; 2; 0; 0; 1; 1; 1; 0; 1; 0
32; 10; 0; 0; 1; 1; 1; 0; 1; 0
54; 20; 0; 0; 0,999987313868461; 0,999987313868461; 1; 0; 1; 0
68; 3; 0; 0; 0,982934605205545; 0,982934605205545; 1; 0; 1; 0
70; 16; 0; 0; 1; 1; 1; 0; 1; 0
77; 16; 2; 0; 0,827365719808408; 0,169457929728552; 1; 0; 1; 0
109; 2; 0; 0; 1; 1; 1; 0; 1; 0
113; 40; 0; 0; 1; 1; 1; 0; 1; 0
128; 2; 0; 0; 1; 1; 1; 0; 1; 0
176; 10; 0; 0; 1; 1; 1; 0; 1; 0
191; 10; 0; 0; 0,999957816500601; 0,999957816500601; 1; 0; 1; 0
231; 20; 0; 0; 0,995869011458554; 0,995869011458554; 1; 0; 1; 0
235; 10; 6; 0; 0,148606562604248; 0,0264606480161076; 1; 0; 1; 0
244; 20; 0; 0; 1; 1; 1; 0; 1; 0
273; 3; 0; 0; 0,538958994779859; 0,538958994779859; 1; 0; 1; 0
277; 10; 0; 0; 1; 1; 1; 0; 1; 0
281; 10; 0; 0; 0,999995821093547; 0,999995821093547; 1; 0; 1; 0
302; 10; 6; 0; 0,118563324329322; 0,0286711792741547; 1; 0; 1; 0
304; 10; 7; 0; 0,14127643198304; 0,0617643878897276; 1; 0; 1; 0
321; 10; 0; 0; 1; 1; 1; 0; 1; 0
340; 2; 1; 1; 0,993377451950076; 0,993377451950076; 0; 0; 0,167385047325938; 0,832614952674062
358; 2; 0; 0; 1; 1; 1; 0; 1; 0
362; 3; 1; 0; 0,387816473850521; 0,224367052298957; 1; 0; 1; 0
363; 3; 1; 0; 0,369241097181702; 0,261517805636596; 1; 0; 1; 0
365; 10; 0; 0; 1; 1; 1; 0; 1; 0
379; 68; 0; 0; 1; 1; 1; 0; 1; 0
402; 2; 1; 1; 0,999900440937046; 0,999900440937046; 0; 0; 0,200412394553236; 0,799587605446764
416; 10; 0; 2; 0,83527342971616; 0,037977708859733; 0; 0; 0,14218621912864; 0,85781378087136
447; 10; 0; 0; 1; 1; 1; 0; 1; 0
