
Scenario Summaries

Total of vehicles entered: 5015
Total of vehicles detected: 5015

SECTIONS
Total inferences: 1321
FPR:  1026
FPR2: 1026
ER:   1157,74180955816
CR:   375,143643108698
FPR RATIO:   0,77668433005299
FPR2 RATIO:   0,77668433005299

TRIPS
Total inferences: 1224
FPR:  920
FPR2: 971
ER:   1061,27226275144
CR:   329,350483400758
FPR RATIO:   0,751633986928105
FPR2 RATIO:   0,793300653594771

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
0	509	519	354	162,936354178883	114	111,936354178883	42	41,5798633061823	58	57,2505958774958	14	13,105894995205
1	509	539	284	145,063645821117	65	67,0636458211169	16	18,4201366938177	38	36,7494041225042	11	11,894105004795
2	519	534	509	319,948376082309	185	182,948376082309	54	58,4777438614266	105	97,4503450894369	26	27,0202871314452
3	519	906	255	87,488144404316	53	64,488144404316	21	18,2529931814437	22	33,4561628966942	10	12,7789883261781
4	529	519	132	92,5001663077414	36	47,5001663077415	13	15,150873736688	14	18,6559121086352	9	13,6933804624183
5	529	539	61	37,7369003708669	18	26,7369003708669	3	7,21374626155921	11	16,3308579705783	4	3,19229613872944
6	534	529	438	252,981971907542	146	143,981971907542	43	48,2599363248791	79	72,0099579317508	24	23,7120776509117
7	534	922	185	132,233207611256	106	93,2332076112564	23	22,2265246837017	61	48,6715514695521	22	22,3351314580026
8	534	1067	0	11,0314860058153	0	11,0314860058153	0	2,62553886825081	0	5,71327769704454	0	2,69266944051999
9	534	1100	70	46,0336610713305	22	25,0336610713305	6	8,16245571859988	13	10,3375683874566	3	6,53363696527402
10	534	1201	83	45,2110989416013	27	23,2110989416013	13	11,9581258262595	11	6,97589488505476	3	4,2770782302871
11	534	1114	31	23,5784346653414	6	16,5784346653414	3	2,71830484502854	2	10,1474238897008	1	3,71270593061208
12	539	529	101	55,9324026821022	2	5,93240268210217	1	2,20995709203167	1	2,19234802212631	0	1,53009756794419
13	539	922	169	86,134901700873	51	53,1349017008731	8	10,2381535306548	28	31,3575268606845	15	11,5392213095338
14	539	1067	0	2,15324069848342	0	2,15324069848342	0	0,104137429649686	0	0,00377449299740984	0	2,04532877583633
15	539	1100	40	23,0355679421969	2	4,03556794219686	0	0,509634904838323	2	2,02968817685562	0	1,49624486050292
16	539	1201	18	12,3359297433671	0	5,3359297433671	0	1,90838245758104	0	2,96014664614095	0	0,467400639645112
17	539	1114	215	117,208503424961	65	60,2085034249612	17	17,6636175406214	35	32,5367778942776	13	10,0081079900621
18	539	1114	0	0	0	0	0	0	0	0	0	0
19	906	913	252	108,171111260278	75	74,1711112602784	25	21,79617991003	33	36,3026731472494	17	16,0722582029992
20	906	946	156	83,0079823500584	20	40,0079823500585	8	11,59892237448	11	18,7319412879198	1	9,67711868765858
21	913	943	76	31,0332676717163	21	26,0332676717163	6	6,00703716799806	6	10,3787992880671	9	9,64743121565116
22	913	1067	138	103,742634228391	32	52,7426342283905	8	15,9810678084446	19	25,4423302136729	5	11,319236206273
23	913	1100	320	164,415492116517	133	113,415492116517	48	38,7494634895887	54	47,2179399051178	31	27,4480887218104
24	922	913	474	296,954429837417	228	219,954429837417	72	68,1242086546422	102	99,6941853915934	54	52,1360357911819
25	922	946	477	313,665061062088	277	259,665061062088	63	63,3825522594535	152	134,986482266383	62	61,2960265362519
26	943	913	121	89,0658529189278	12	27,0658529189278	0	5,81717990135916	10	13,042210868015	2	8,20646214955363
27	943	946	273	169,139389914453	90	103,139389914453	21	25,6337768744257	44	48,2653571552955	25	29,2402558847314
28	946	906	205	157,690949206021	106	113,690949206021	32	36,1421091030663	45	43,578451538475	29	33,9703885644796
29	946	534	527	362,121484120578	244	252,121484120578	63	67,4731424052929	129	124,405329171123	52	60,2430125441623
30	1067	922	551	388,494467180202	337	324,494467180202	89	88,2387422538328	171	153,479386108722	77	82,776338817647
31	1067	1100	12	20,2377188197837	0	20,2377188197837	0	7,10966286135388	0	8,65999095038231	0	4,46806500804751
