
Scenario Summaries

Total of vehicles entered: 6235
Total of vehicles detected: 6235

SECTIONS
Total inferences: 3736
FPR:  3731
FPR2: 3731
ER:   3720,09416877966
CR:   1218,32254172303
FPR RATIO:   0,998661670235546
FPR2 RATIO:   0,998661670235546

TRIPS
Total inferences: 3002
FPR:  2998
FPR2: 2999
ER:   2986,12157972078
CR:   808,657136182018
FPR RATIO:   0,998667554963358
FPR2 RATIO:   0,999000666222518

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
0	509	514	576	545,295728413683	324	324,295728413683	95	95,0090702837587	179	179,287884913418	50	49,9987732165065
1	509	524	353	341,704271586316	206	205,704271586316	55	54,9909297162411	111	110,712115086582	40	40,0012267834934
2	514	519	688	674,943293970183	440	440,943293970188	119	118,018948886113	246	246,804397778391	75	76,119947305686
3	519	534	612	608,060890863032	317	317,060890863036	79	79,022328826872	187	186,026906379341	51	52,0116556568231
4	519	924	535	520,882403107152	314	314,882403107153	77	75,9966200592407	181	182,77749139905	56	56,1082916488629
5	524	539	454	452,51369080989	303	303,513690809891	72	72,4033957107848	175	175,023623864635	56	56,0866712344714
6	529	514	426	419,647565556506	235	235,647565556506	60	59,0098786023539	132	133,516512864974	43	43,1211740891796
7	529	524	452	449,809419223573	232	232,809419223575	65	65,4124659945436	137	137,311508778054	30	30,085444450978
8	534	529	606	600,768769810425	289	289,768769810426	75	74,4342153094706	170	171,248433615225	44	44,0861208857305
9	534	549	672	670,311442192783	425	425,311442192787	120	119,621756397047	238	237,597186378438	67	68,0924994173046
10	539	544	420	419,230103940833	225	226,230103940834	47	47,1432281111816	142	143,012131051731	36	36,0747447779218
11	539	1124	410	406,283586869057	276	275,283586869057	81	81,2601675996033	140	139,011492812905	55	55,0119264565496
12	544	529	491	487,688214969654	293	293,688214969654	71	70,988129287427	176	176,579588027802	46	46,120497654427
13	544	549	570	569,658189156741	323	324,658189156742	58	58,1760682248627	200	199,52339054715	65	66,9587303847304
14	549	922	619	617,220482476835	369	369,220482476839	69	68,9045479524798	226	224,542019010543	74	75,773915513817
15	549	1054	637	636,749148872688	387	388,749148872692	110	109,89327666943	216	216,578557915045	61	62,277314288218
16	906	939	436	430,164804497411	263	264,164804497411	71	71,0103182532041	156	156,987280263073	36	36,1672059811359
17	906	976	399	387,531034647947	240	240,531034647947	60	59,0001211311011	132	133,033069866106	48	48,4978436507404
18	913	919	372	370,652924148492	211	211,652924148492	43	43,0580436279171	121	121,042462505356	47	47,5524180152201
19	913	1093	650	645,771443439774	440	441,771443439778	99	99,0266582727987	263	263,639987490882	78	79,1047976760995
20	919	943	446	443,766519846445	330	329,766519846446	79	79,0077957110287	180	179,243141296777	71	71,5155828386429
21	922	913	616	614,328619498488	377	378,328619498493	79	79,0642262400852	218	218,688905670329	80	80,5754875880792
22	922	946	588	581,466146276354	390	391,466146276356	97	97,0497027700074	230	229,791625244404	63	64,6248182619464
23	924	906	604	595,695839145355	415	416,695839145357	110	109,010439384305	231	233,020350129178	74	74,6650496318762
24	939	913	485	479,095748089778	307	308,095748089778	73	73,0204756606308	182	181,993544325909	52	53,0817281032403
25	939	946	605	599,366610902024	298	298,366610902027	89	88,997759434703	161	161,269947100047	48	48,098904367279
26	943	939	457	451,297554494394	259	259,297554494395	69	69,0079168421297	138	138,276211162884	52	52,0134264893835
27	943	976	383	369,468965352052	255	254,468965352051	57	56,9998788688989	142	140,966930133894	56	56,5021563492595
28	946	924	458	449,813436038203	253	253,813436038205	68	68,0138193250645	140	139,242858730128	45	46,5567579830134
29	946	534	666	663,019321140173	396	397,019321140178	113	113,033642879646	224	224,818713614322	59	59,166964646212
30	1044	1088	659	656,50418719937	424	429,504187199374	108	108,329521397129	236	240,392400912947	80	80,7822648893006
31	1044	1169	483	478,66026347949	290	290,660263479492	97	97,0342158901708	141	140,506397407723	52	53,1196501815983
32	1054	1044	634	635,298283394607	426	430,29828339461	121	121,222722895987	233	235,496428146964	72	73,5791323516614
33	1054	1142	555	553,189689824926	353	356,189689824929	71	70,8444043476382	223	224,059619917804	59	61,2856655594877
34	1067	922	666	659,574283298007	432	434,574283298008	119	119,209381057613	237	238,93851190419	76	76,4263903362086
35	1067	1054	588	587,738824346845	406	411,738824346847	83	83,1738505741947	250	252,977490149722	73	75,5874836229311
36	1075	919	508	505,113595697954	318	317,113595697954	101	100,949752083111	156	155,200678791421	61	60,9631648234228
37	1075	1093	500	493,273407840564	304	305,273407840566	61	61,0910476499623	196	196,080695235632	47	48,1016649549721
38	1088	1067	619	613,833419296141	415	417,833419296144	113	113,240416735836	224	226,06044809725	78	78,5325544630623
39	1088	1100	563	559,380684952151	316	319,380684952151	70	70,1739771839206	191	193,749803221617	55	55,4569045466152
40	1093	1067	590	588,479688348711	404	409,479688348712	81	81,1428148959719	257	259,855553956663	66	68,4813194960774
41	1093	1100	602	593,565162931627	352	349,565162931633	83	82,9748910267891	207	203,865128769851	62	62,7251431349942
42	1100	1107	474	466,570696346966	268	268,570696346967	62	62,0954628699677	157	157,319455499407	49	49,155777977594
43	1100	1184	446	441,375151536815	281	281,375151536819	66	66,0534053407423	160	159,295476492062	55	56,0262697040153
44	1107	1075	559	557,387003538519	378	378,387003538519	105	105,040799733074	203	203,281374027053	70	70,064829778395
45	1114	1133	481	472,028598453702	305	306,028598453703	88	88,0559424479783	156	156,760783507017	61	61,21187249871
46	1114	1194	382	371,902331347095	233	232,902331347095	61	60,9890689658889	124	122,917799186709	48	48,9954631944967
47	1124	1114	458	457,930929800798	333	333,930929800799	89	89,0450114138673	165	164,678582693725	79	80,2073356932067
48	1133	1044	568	559,866167284253	335	336,866167284256	94	94,1410143913132	173	174,402370173707	68	68,3227827192375
49	1133	1142	571	566,573953292375	298	297,573953292374	73	72,9614088677338	161	159,698317486237	64	64,914226938405
50	1142	544	590	587,116300185562	381	382,116300185563	80	80,020969401108	230	230,09084752322	71	72,0044832612356
51	1142	1124	434	430,647342931741	212	213,647342931741	56	55,7848438142639	112	112,667089880821	44	45,1954092366571
52	1169	1201	554	551,509190775828	345	345,509190775831	129	129,05741184518	166	165,422104966218	50	51,0296739644357
53	1176	1088	523	516,70991704892	313	313,709917048921	82	82,0848725226269	177	177,417850405919	54	54,2071941203769
54	1176	1169	535	526,848927296337	273	272,848927296341	89	89,023195955009	150	149,915707558495	34	33,9100237828374
55	1184	1176	599	594,55884434526	375	375,558844345261	117	117,108068477636	203	203,333557964414	55	55,1172179032143
56	1189	1107	369	349,816307191554	217	216,816307191554	69	68,9453368631062	112	111,961918527646	36	35,909051800801
57	1189	1184	437	419,183692808444	219	219,183692808445	83	83,0546631368937	104	104,038081472353	32	32,090948199199
58	1201	1133	462	458,411522122927	245	245,411522122928	59	59,046480811069	136	136,339904152928	50	50,0251371589326
59	1201	1194	358	354,097668652904	202	202,097668652905	79	79,010931034111	99	99,0822008132904	24	24,0045368055032
Thanks for chose TyggerSoftware Inc. 2017
