
Scenario Summaries

Total of vehicles entered: 6109
Total of vehicles detected: 6109

SECTIONS
Total inferences: 1240
FPR:  1141
FPR2: 1141
ER:   1052,95374518251
CR:   163,632346180538
FPR RATIO:   0,920161290322581
FPR2 RATIO:   0,920161290322581

TRIPS
Total inferences: 1211
FPR:  1117
FPR2: 1131
ER:   1024,37461571161
CR:   157,705646265115
FPR RATIO:   0,922378199834847
FPR2 RATIO:   0,933938893476466

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
0	509	519	505	410,220111135937	138	135,220111135937	49	47,5314155957681	68	66,6492139213441	21	21,0394816188248
1	509	539	330	277,779888864063	75	77,7798888640629	19	20,4685844042318	40	41,3507860786559	16	15,9605183811752
2	519	529	220	200,781678760786	7	10,7816787607864	0	0,515799994097466	6	7,55112271674688	1	2,71475604994201
3	519	549	410	389,541794333656	147	143,541794333657	52	49,6863653704234	74	74,3564865598534	21	19,4989424033804
4	519	906	327	261,118632650416	83	93,1186326504158	28	30,167691214073	40	45,7264836716123	15	17,2244577647305
5	529	519	147	155,221994608922	42	55,2219946089224	15	16,8384409828257	16	25,9848790268686	11	12,3986745992281
6	529	539	87	91,7206385569347	31	42,7206385569347	6	6,44310200507987	20	29,0091151357048	5	7,26842141615002
7	539	529	108	85,4827690017632	0	4,48276900176321	0	0,636419100621939	0	2,50022348155872	0	1,34612641958256
8	539	549	340	328,396794727358	85	88,396794727358	19	19,7029766014583	46	50,9877926721172	20	17,7060254537824
9	539	1114	242	223,620963691877	84	90,6209636918765	22	22,5722907072314	44	46,8718850606849	18	21,1767879239602
10	549	913	379	370,538419219373	107	114,538419219372	25	24,2651546234929	61	69,3721923391563	21	20,9010722567223
11	549	946	158	162,074705428703	54	63,0747054287026	7	9,71381153992423	34	38,9435044045642	13	14,4173894842142
12	549	1044	410	407,34608523882	157	169,346085238821	59	63,1833464893678	74	79,3048761076908	24	26,8578626417624
13	549	1142	183	177,678168106872	50	53,6781681068721	11	13,28094958619	31	31,2046863638353	8	9,19253215684689
14	906	913	300	262,41139006898	103	110,41139006898	31	31,4216548795809	57	62,832597437017	15	16,157137752382
15	906	946	182	163,508990781136	24	30,5089907811363	5	7,06757715267594	16	17,1763464689904	3	6,26506715946989
16	913	943	123	125,623037143628	59	67,6230371436275	14	16,6380070346833	33	38,679211314927	12	12,3058187940173
17	913	1067	157	180,388689685783	52	79,3886896857831	13	15,6489086639768	29	50,5904005362258	10	13,1493804855805
18	913	1100	454	416,304807519697	135	126,304807519697	33	32,669912473977	75	68,9134215044315	27	24,7214735412885
19	943	913	129	121,577025277256	29	35,5770252772558	3	4,88719300604397	21	25,0368183864373	5	5,65301388477452
20	943	946	362	325,890391060608	77	81,890391060608	21	23,2983067525132	37	38,7189966125356	19	19,8730876955592
21	946	906	243	246,801748199701	129	132,8017481997	42	42,3215408181838	62	63,2824602343949	25	27,1977471471214
22	946	529	354	331,605857154688	93	105,605857154688	23	25,0317280430763	54	64,7036757714156	16	15,8704533401963
23	946	549	239	243,556457863227	69	83,5564578632265	19	24,7599661220555	39	42,6049345729906	11	16,1915571681806
24	1044	1067	218	232,001683741372	68	84,0016837413717	20	25,1757914960936	34	42,1568131185731	14	16,669079126705
25	1044	1100	370	368,646191248568	93	120,646191248568	22	25,9956851361082	52	70,529802049103	19	24,1207040633569
26	1044	1201	250	244,895065076082	127	126,895065076082	53	52,1943178965619	54	53,0939614607858	20	21,6067857187342
27	1067	913	209	204,789699783501	58	63,7896997835005	17	20,3828256635193	28	30,9414251929737	13	12,4654489270075
28	1067	946	415	393,489975947168	174	184,489975947168	58	59,0335395382022	84	90,7522230927107	32	34,704213316255
29	1067	1044	203	201,070864864331	91	101,070864864331	25	24,2647515752179	51	59,941418897231	15	16,8646943918819
30	1067	1142	347	351,441143910812	107	127,441143910811	18	20,2040504507125	67	83,6083254442055	22	23,6287680158935
31	1075	943	261	227,844379194236	59	61,8443791942363	20	21,5474927238739	29	29,0766036840459	10	11,2202827863164
32	1075	1067	409	384,647104265695	148	147,647104265695	30	28,7884842091957	95	94,1671329167057	23	24,6914871397934
33	1075	1100	110	91,1298777198925	4	10,1298777198925	0	3,02201558860184	4	5,97306750450266	0	1,13479462678799
34	1100	1075	162	160,862475050845	42	49,862475050845	8	9,18559681255653	24	27,5164039359982	10	13,1604743022904
35	1100	1176	198	214,76636922031	77	96,7663692203093	19	25,628125526407	48	58,7429804947969	10	12,3952631991058
36	1114	1044	346	316,546092463734	98	108,546092463734	30	31,4039583007262	44	49,8466271212922	24	27,295507041716
37	1114	1142	166	146,829650968871	37	41,8296509688707	9	10,4639525729384	24	25,0896885093938	4	6,27600988653843
38	1142	529	351	335,072328248619	122	126,072328248619	34	33,0975958501099	66	70,2389721928522	22	22,7357602056573
39	1142	549	199	214,142331069526	62	80,1423310695256	8	12,2939541450377	40	49,8760454102855	14	17,9723315142022
40	1142	1114	166	162,754779740728	60	68,7547797407285	17	19,2956201664331	26	30,0644305700012	17	19,3947290042942
41	1176	1067	380	342,754206812961	157	160,754206812961	53	52,2719828583857	71	77,3290460556164	33	31,1531778989589
42	1176	1100	162	146,547967782997	12	14,5479677829973	1	2,12610914027652	9	8,84309337275788	2	3,57876526996291
43	1176	1201	264	235,705308495373	47	59,7053084953728	21	25,0576378186298	18	23,8704408971665	8	10,7772297795766
44	1189	1075	323	290,758886128978	84	84,7588861289787	28	30,1723957091149	41	39,7004001692561	15	14,8860902506075
45	1189	1176	365	320,241113871021	98	97,2411138710215	43	40,8276042908851	37	38,2995998307439	18	18,1139097493925
46	1201	1044	163	165,579897499136	21	31,5798974991355	5	8,51373816345191	14	19,6876545022479	2	3,37850483343571
47	1201	1142	323	298,020476072319	98	100,020476072319	28	27,7382175517398	48	48,2767478557045	22	24,005510664875
Thanks for chose TyggerSoftware Inc. 2017
