MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; %linkOK; %linkNO; %DistOK; %DistNO
21; 2; 0; 0; 1; 1; 1; 0; 1; 0
32; 10; 0; 0; 0,998746317869623; 0,998746317869623; 1; 0; 1; 0
46; 10; 0; 0; 0,999971511230226; 0,999971511230226; 1; 0; 1; 0
54; 10; 0; 0; 0,767485343839997; 0,767485343839997; 1; 0; 1; 0
68; 19; 0; 0; 0,967799458032022; 0,967799458032022; 1; 0; 1; 0
74; 13; 0; 0; 0,999383541110805; 0,999383541110805; 1; 0; 1; 0
77; 16; 2; 0; 0,338900899186242; 0,218428740961215; 1; 0; 1; 0
92; 10; 0; 0; 0,815012739290659; 0,815012739290659; 1; 0; 1; 0
108; 18; 0; 0; 0,915876818031598; 0,915876818031598; 1; 0; 1; 0
113; 10; 0; 0; 0,999745244330009; 0,999745244330009; 1; 0; 1; 0
158; 21; 0; 0; 0,991790583704882; 0,991790583704882; 1; 0; 1; 0
164; 2; 1; 1; 0,611157749797128; 0,611157749797128; 0; 0; 0,332790223572103; 0,667209776427897
172; 20; 0; 0; 0,91218846231118; 0,91218846231118; 1; 0; 1; 0
176; 13; 0; 0; 0,931779253929762; 0,931779253929762; 1; 0; 1; 0
191; 10; 0; 0; 1; 1; 1; 0; 1; 0
207; 18; 0; 0; 0,998882272490037; 0,998882272490037; 1; 0; 1; 0
230; 10; 0; 0; 0,649748423715728; 0,649748423715728; 1; 0; 1; 0
231; 10; 0; 0; 0,627262427984175; 0,627262427984175; 1; 0; 1; 0
235; 10; 0; 0; 0,957990722534095; 0,957990722534095; 1; 0; 1; 0
244; 190; 0; 0; 0,575005093632927; 0,575005093632927; 1; 0; 1; 0
257; 16; 0; 0; 0,999992878615789; 0,999992878615789; 1; 0; 1; 0
281; 2; 0; 1; 0,803894923799394; 0,196105076200606; 0; 0; 0,499619597261387; 0,500380402738613
302; 10; 0; 0; 1; 1; 1; 0; 1; 0
321; 10; 0; 0; 0,998548535683782; 0,998548535683782; 1; 0; 1; 0
329; 10; 0; 0; 0,977402435215952; 0,977402435215952; 1; 0; 1; 0
333; 19; 0; 0; 0,943658172884069; 0,943658172884069; 1; 0; 1; 0
340; 19; 0; 0; 0,99476212682243; 0,99476212682243; 1; 0; 1; 0
358; 19; 0; 0; 0,997855049284059; 0,997855049284059; 1; 0; 1; 0
363; 20; 0; 0; 0,999761537011617; 0,999761537011617; 1; 0; 1; 0
368; 10; 0; 0; 1; 1; 1; 0; 1; 0
372; 18; 0; 0; 0,992171288630038; 0,992171288630038; 1; 0; 1; 0
377; 19; 0; 0; 0,995614554168909; 0,995614554168909; 1; 0; 1; 0
386; 10; 0; 0; 0,372391359504951; 0,372391359504951; 1; 0; 1; 0
400; 2; 0; 0; 0,999992786189241; 0,999992786189241; 1; 0; 1; 0
402; 160; 0; 0; 0,999158053300165; 0,999158053300165; 1; 0; 1; 0
412; 16; 0; 0; 0,996207288188257; 0,996207288188257; 1; 0; 1; 0
428; 16; 0; 0; 0,35829436285758; 0,35829436285758; 1; 0; 1; 0
434; 18; 0; 0; 0,994352378145679; 0,994352378145679; 1; 0; 1; 0
454; 13; 0; 0; 0,929180137448556; 0,929180137448556; 1; 0; 1; 0
463; 19; 0; 0; 0,978391748553058; 0,978391748553058; 1; 0; 1; 0
468; 16; 0; 0; 0,994538200402739; 0,994538200402739; 1; 0; 1; 0
473; 2; 0; 0; 0,99991817855096; 0,99991817855096; 1; 0; 1; 0
482; 2; 0; 0; 1; 1; 1; 0; 1; 0
493; 16; 0; 0; 0,999799217961922; 0,999799217961922; 1; 0; 1; 0
528; 20; 0; 0; 0,879728768930892; 0,879728768930892; 1; 0; 1; 0
543; 10; 0; 0; 0,958340553945001; 0,958340553945001; 1; 0; 1; 0
546; 18; 0; 0; 0,88850401620361; 0,88850401620361; 1; 0; 1; 0
570; 10; 0; 0; 1; 1; 1; 0; 1; 0
574; 2; 0; 0; 0,798819430253435; 0,798819430253435; 1; 0; 1; 0
583; 10; 0; 0; 0,815693915496642; 0,815693915496642; 1; 0; 1; 0
620; 23; 0; 0; 0,93996466576365; 0,93996466576365; 1; 0; 1; 0
630; 10; 0; 0; 0,993749177216123; 0,993749177216123; 1; 0; 1; 0
651; 19; 0; 0; 0,992770446205745; 0,992770446205745; 1; 0; 1; 0
673; 18; 0; 0; 0,998281467903857; 0,998281467903857; 1; 0; 1; 0
679; 16; 0; 0; 0,965703440691662; 0,965703440691662; 1; 0; 1; 0
684; 13; 0; 0; 1; 1; 1; 0; 1; 0
718; 2; 0; 0; 1; 1; 1; 0; 1; 0
730; 10; 0; 0; 0,954649666738283; 0,954649666738283; 1; 0; 1; 0
787; 10; 0; 0; 0,868199112391272; 0,868199112391272; 1; 0; 1; 0
817; 10; 0; 0; 0,931899120812978; 0,931899120812978; 1; 0; 1; 0
826; 16; 0; 0; 1; 1; 1; 0; 1; 0
827; 13; 0; 0; 0,999829501036563; 0,999829501036563; 1; 0; 1; 0
828; 10; 0; 0; 1; 1; 1; 0; 1; 0
846; 19; 0; 0; 0,996490945188043; 0,996490945188043; 1; 0; 1; 0
875; 22; 0; 0; 0,990702071961844; 0,990702071961844; 1; 0; 1; 0
881; 23; 0; 0; 0,931903623888356; 0,931903623888356; 1; 0; 1; 0
886; 10; 0; 0; 0,996826895691607; 0,996826895691607; 1; 0; 1; 0
894; 10; 0; 0; 0,74093513911402; 0,74093513911402; 1; 0; 1; 0
919; 160; 0; 0; 0,994080521500106; 0,994080521500106; 1; 0; 1; 0
