MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; velocidad
4; 18; 0; 0; 0,999997225824575; 0,999997225824575; 4,19462752045978
21; 2; 0; 0; 1; 1; 14,0261431922664
32; 20; 0; 0; 1; 1; 10,0769249029093
37; 2; 0; 0; 1; 1; 10,5575837886828
40; 24; 0; 0; 0,999983562989466; 0,999983562989466; 6,35104325055075
47; 10; 0; 0; 1; 1; 7,03105214342425
54; 2; 0; 0; 1; 1; 10,6031668030752
64; 3; 0; 0; 1; 1; 9,37006206358065
68; 21; 0; 0; 1; 1; 9,42637634920573
70; 2; 1; 0; 0,996380341245414; 0,00361965875458571; 11,7326294479169
71; 10; 0; 0; 1; 1; 6,24982412748822
74; 21; 0; 0; 1; 1; 14,1070205567191
77; 2; 0; 0; 0,947795699073548; 0,947795699073548; 4,14092804044126
106; 2; 0; 0; 1; 1; 7,06804157305251
109; 20; 0; 0; 1; 1; 7,02634502484776
113; 2; 0; 0; 1; 1; 9,35350170118998
113; 20; 0; 0; 1; 1; 7,83760825781835
128; 20; 0; 0; 0,999992930873329; 0,999992930873329; 6,25241695798858
158; 22; 2; 0; 0,997484490936841; 2,31783356829827E-05; 8,42020344544312
176; 10; 0; 0; 1; 1; 8,41206885352755
176; 13; 0; 0; 1; 1; 10,604467114932
191; 19; 0; 0; 1; 1; 11,6751323827165
198; 3; 0; 0; 1; 1; 6,03574591559715
231; 2; 0; 0; 1; 1; 8,4825334424602
235; 18; 0; 0; 1; 1; 14,1023766742136
244; 2; 0; 0; 1; 1; 21,2063336061505
273; 21; 0; 0; 1; 1; 5,65582580952344
277; 19; 0; 0; 1; 1; 8,45926465494068
281; 10; 0; 0; 1; 1; 4,67337158529308
302; 18; 0; 0; 1; 1; 14,1023766742136
304; 10; 7; 0; 0,149438819575583; 0,103409840777053; 7,00210496444723
321; 2; 0; 0; 1; 1; 6,99380105810223
321; 20; 0; 0; 1; 1; 8,81730929004565
332; 2; 0; 0; 1; 1; 13,9876021162045
340; 2; 1; 0; 0,999887965045691; 0,000112034954308756; 8,79205893872546
341; 21; 0; 0; 1; 1; 7,06941947961194
352; 21; 0; 0; 1; 1; 11,2856164453753
358; 18; 0; 0; 1; 1; 10,4937259988061
362; 3; 0; 0; 1; 1; 10,5149791938726
363; 15; 0; 0; 1; 1; 14,118266089305
363; 10; 0; 0; 1; 1; 7,04034077205785
365; 13; 0; 0; 1; 1; 7,98998492008638
371; 2; 0; 0; 1; 1; 7,01512627589249
377; 2; 0; 0; 1; 1; 7,05672316978204
377; 3; 0; 0; 1; 1; 6,03574591559715
379; 3; 0; 0; 0,931337019385398; 0,931337019385398; 8,93997046329638
380; 3; 0; 0; 0,502864611063801; 0,502864611063801; 3,82287905025908
386; 2; 0; 0; 1; 1; 9,40896422637605
386; 19; 0; 0; 0,99991313319707; 0,99991313319707; 6,36825402693625
402; 2; 0; 0; 1; 1; 21,1838404652817
402; 2; 0; 0; 0,996029026916935; 0,996029026916935; 9,37159518326988
412; 2; 0; 0; 1; 1; 13,9876021162045
416; 17; 0; 0; 1; 1; 6,00772865964082
416; 18; 0; 0; 0,999646987118983; 0,999646987118983; 7,05118833710682
447; 10; 0; 0; 1; 1; 7,01005737793963
454; 21; 0; 0; 1; 1; 9,40468037114608
468; 10; 0; 0; 1; 1; 7,04532067852356
473; 2; 1; 0; 0,997248629799317; 0,00275137020068333; 8,02801169634612
477; 20; 0; 0; 0,999853826759154; 0,999853826759154; 5,62717526218973
477; 10; 0; 0; 1; 1; 6,03457780462102
495; 17; 0; 0; 1; 1; 4,20541006174858
498; 3; 0; 0; 1; 1; 10,5317396324586
503; 2; 1; 0; 0,86044985375431; 0,13955014624569; 4,38414369353149
528; 10; 0; 0; 0,999999990284156; 0,999999990284156; 7,05156359990031
537; 10; 0; 0; 1; 1; 7,04532067852356
543; 2; 0; 0; 1; 1; 10,6031668030752
546; 20; 0; 0; 0,99983605906373; 0,99983605906373; 6,98856855717409
555; 10; 0; 0; 1; 1; 4,67337158529308
556; 19; 0; 0; 1; 1; 11,6751323827165
570; 18; 0; 0; 1; 1; 14,1023766742136
591; 2; 1; 0; 1; 0; 5,41752169151477
615; 2; 0; 0; 1; 1; 9,35350170118998
615; 2; 0; 0; 1; 1; 10,4920082372228
