
Scenario Summaries

Total of vehicles entered: 5925
Total of vehicles detected: 5925

SECTIONS
Total inferences: 4767
FPR:  4353
FPR2: 4355
ER:   4534,1875356504
CR:   1354,18568426259
FPR RATIO:   0,913152926368785
FPR2 RATIO:   0,913572477449129

TRIPS
Total inferences: 3381
FPR:  2933
FPR2: 3013
ER:   3150,40070487107
CR:   659,399938597562
FPR RATIO:   0,867494824016563
FPR2 RATIO:   0,891156462585034

FLOWS
Link	Tail	Head	RealAll	EstAll	RealInfer	EstInfer	ReInf1	Estinf1	ReInf2	Estinf2	ReInf3	Estinf3
0	509	514	411	270,955858851695	213	202,955858851695	65	64,7886250278573	121	113,149583171125	27	25,0176506527133
1	509	524	247	194,044141148305	149	159,044141148305	32	36,2113749721427	80	83,8504168288751	37	38,9823493472866
2	514	519	535	446,387441836425	367	384,387441836425	105	112,764746595023	205	206,728458723247	57	64,8942365181563
3	519	534	499	435,650479422875	359	377,650479422874	90	97,0290477293664	214	214,7457553737	55	65,8756763198094
4	519	924	364	247,73696241355	189	187,736962413551	55	55,7356988656561	103	103,982703349547	31	28,0185601983468
5	524	539	325	300,92500034375	252	274,925000343749	58	69,1976153372738	130	135,483878145259	64	70,2435068612186
6	529	514	312	285,43158298473	204	231,43158298473	54	63,9761215671653	96	106,578875552122	54	60,876585865443
7	529	524	320	267,880859195445	189	201,880859195446	58	64,9862403651311	96	94,6334613163834	35	42,2611575139321
8	534	529	419	384,517128469993	269	314,517128469993	69	94,2113967110485	146	149,67774990485	54	70,6279818540947
9	534	549	556	529,119109925656	471	502,119109925655	133	137,470135165777	263	271,081552894656	75	93,5674218652239
10	539	544	351	324,10351046873	254	279,10351046873	52	67,7376431453292	147	154,757118103913	55	56,6087492194895
11	539	1124	312	250,821489875019	198	195,821489875019	61	57,4599721919446	89	87,7267600413452	48	50,6347576417293
12	544	529	362	317,795313710182	268	262,795313710182	78	71,7509652212479	139	140,534586963656	51	50,5097615252803
13	544	549	490	501,728858605955	400	462,728858605955	69	102,331689856416	230	241,199239456209	101	119,197929293332
14	549	922	518	523,840085979968	423	483,840085979968	94	118,328190457083	234	247,365417531652	95	118,146477991235
15	549	1054	547	526,007882551643	463	496,007882551642	117	130,47363456511	268	273,915374819212	78	91,6188731673208
16	906	939	349	279,751678816891	241	248,751678816891	72	72,9873444626197	125	132,766251811882	44	42,998082542391
17	906	976	230	132,980189722644	88	87,9801897226439	25	26,9799978058863	47	42,6582572275705	16	18,341934689187
18	913	919	290	244,504183147684	171	201,504183147684	49	57,9349466650652	83	90,3707243676119	39	53,1985121150068
19	913	1093	533	514,562127132705	462	490,562127132706	122	135,692152139765	236	244,999636888509	104	109,870338104431
20	919	943	328	307,733611109524	247	284,733611109524	77	91,0555465631552	114	127,267788202154	56	66,4102763442147
21	922	913	511	494,926435635759	410	459,926435635759	115	133,847168459776	200	212,351919476938	95	113,727347699047
22	922	946	465	418,655060094328	368	398,655060094328	82	94,6411690637019	201	209,78149765329	85	94,2323933773386
