MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; velocidad
21; 2; 0; 0; 0,968418018810822; 0,968418018810822; 7,18662187018728
32; 10; 0; 0; 0,9998882854139; 0,9998882854139; 15,0412066868166
54; 20; 0; 0; 0,88491098563214; 0,88491098563214; 7,29071226725866
68; 3; 0; 0; 0,608284638905531; 0,608284638905531; 9,83621879917119
69; 2; 0; 0; 1; 1; 20,5644581680809
77; 16; 2; 0; 0,389935328041604; 0,11780492720979; 5,78424540761481
89; 11; 0; 0; 1; 1; 20,3377584981459
92; 10; 0; 0; 0,484319363711423; 0,484319363711423; 6,99069187577033
108; 10; 0; 0; 0,908086124757672; 0,908086124757672; 7,98693549391325
113; 10; 0; 0; 0,999935580880435; 0,999935580880435; 16,1155785930178
148; 10; 0; 0; 0,998673148504381; 0,998673148504381; 16,1128850570299
158; 10; 0; 0; 0,986377029196992; 0,986377029196992; 12,0929501493199
164; 10; 0; 0; 0,753716862190366; 0,753716862190366; 7,9261119364287
172; 2; 0; 0; 0,999910702997158; 0,999910702997158; 8,67884750756961
191; 10; 0; 0; 0,717944871068081; 0,717944871068081; 10,5245620579881
199; 11; 0; 0; 1; 1; 17,2088725753542
207; 10; 0; 0; 0,996168831288442; 0,996168831288442; 13,9771371143482
230; 10; 0; 0; 0,339407481683854; 0,339407481683854; 6,04600378445001
231; 20; 0; 0; 0,775505997762828; 0,775505997762828; 6,27811334125051
235; 16; 0; 0; 0,964842166747604; 0,964842166747604; 9,82661686511614
244; 20; 0; 0; 0,962966442104593; 0,962966442104593; 9,61753533127738
244; 2; 1; 0; 0,755254068025491; 0,244745931974509; 6,3908993396173
257; 2; 0; 0; 1; 1; 15,9830014314824
302; 3; 0; 0; 0,807305574465244; 0,807305574465244; 16,941919307166
321; 10; 0; 0; 0,99971865649481; 0,99971865649481; 13,6738242607424
329; 20; 0; 0; 0,989595806937368; 0,989595806937368; 10,7624800135723
333; 3; 0; 0; 0,579067592889718; 0,579067592889718; 8,22665572294318
363; 3; 0; 0; 0,779791385959529; 0,779791385959529; 15,4017448246964
368; 16; 0; 0; 0,999984558106177; 0,999984558106177; 16,1437277069765
372; 10; 0; 0; 0,984595187100486; 0,984595187100486; 12,7790967902612
377; 2; 0; 0; 0,999999942753121; 0,999999942753121; 12,4312233355974
379; 4; 0; 0; 0,966251737486361; 0,966251737486361; 12,8146554615334
379; 2; 0; 0; 0,999617248478824; 0,999617248478824; 11,3104519924445
386; 10; 3; 0; 0,297698623222878; 0,0133292505468062; 5,85714758009772
400; 2; 0; 0; 1; 1; 10,5765378466907
402; 2; 1; 0; 0,705453305568227; 0,294546694431773; 14,066509878026
402; 13; 0; 0; 0,999914891181491; 0,999914891181491; 13,4731192257973
416; 2; 0; 0; 1; 1; 18,8507533207409
428; 16; 2; 0; 0,426317231590672; 0,18040688318296; 5,93646239202573
429; 3; 2; 0; 0,592450370862839; 0,407330325199662; 8,26435088154441
434; 10; 0; 0; 0,988253952350497; 0,988253952350497; 12,4241218794206
