MAC; alternativas; MasProb; Elección; MaxProb; ElecProb; %linkOK; %linkNO; %DistOK; %DistNO
21; 2; 0; 0; 0,968418018810822; 0,968418018810822; 1; 0; 1; 0
32; 10; 0; 0; 0,9998882854139; 0,9998882854139; 1; 0; 1; 0
54; 20; 0; 0; 0,88491098563214; 0,88491098563214; 1; 0; 1; 0
68; 3; 0; 0; 0,608284638905531; 0,608284638905531; 1; 0; 1; 0
69; 2; 0; 0; 1; 1; 1; 0; 1; 0
77; 16; 2; 0; 0,389935328041604; 0,11780492720979; 1; 0; 1; 0
89; 11; 0; 0; 1; 1; 1; 0; 1; 0
92; 10; 0; 0; 0,484319363711423; 0,484319363711423; 1; 0; 1; 0
108; 10; 0; 0; 0,908086124757672; 0,908086124757672; 1; 0; 1; 0
113; 10; 0; 0; 0,999935580880435; 0,999935580880435; 1; 0; 1; 0
148; 10; 0; 0; 0,998673148504381; 0,998673148504381; 1; 0; 1; 0
158; 10; 0; 0; 0,986377029196992; 0,986377029196992; 1; 0; 1; 0
164; 10; 0; 0; 0,753716862190366; 0,753716862190366; 1; 0; 1; 0
172; 2; 0; 0; 0,999910702997158; 0,999910702997158; 1; 0; 1; 0
191; 10; 0; 0; 0,717944871068081; 0,717944871068081; 1; 0; 1; 0
199; 11; 0; 0; 1; 1; 1; 0; 1; 0
207; 10; 0; 0; 0,996168831288442; 0,996168831288442; 1; 0; 1; 0
230; 10; 0; 0; 0,339407481683854; 0,339407481683854; 1; 0; 1; 0
231; 20; 0; 0; 0,775505997762828; 0,775505997762828; 1; 0; 1; 0
235; 16; 0; 0; 0,964842166747604; 0,964842166747604; 1; 0; 1; 0
244; 40; 20; 0; 0,727284322771527; 0,235682119333066; 1; 0; 1; 0
257; 2; 0; 0; 1; 1; 1; 0; 1; 0
302; 3; 0; 0; 0,807305574465244; 0,807305574465244; 1; 0; 1; 0
321; 10; 0; 0; 0,99971865649481; 0,99971865649481; 1; 0; 1; 0
329; 20; 0; 0; 0,989595806937368; 0,989595806937368; 1; 0; 1; 0
333; 3; 0; 0; 0,579067592889718; 0,579067592889718; 1; 0; 1; 0
363; 3; 0; 0; 0,779791385959529; 0,779791385959529; 1; 0; 1; 0
368; 16; 0; 0; 0,999984558106177; 0,999984558106177; 1; 0; 1; 0
372; 10; 0; 0; 0,984595187100486; 0,984595187100486; 1; 0; 1; 0
377; 2; 0; 0; 0,999999942753121; 0,999999942753121; 1; 0; 1; 0
379; 8; 0; 0; 0,965881903163999; 0,965881903163999; 1; 0; 1; 0
386; 10; 3; 0; 0,297698623222878; 0,0133292505468062; 1; 0; 1; 0
400; 2; 0; 0; 1; 1; 1; 0; 1; 0
402; 26; 1; 1; 0,705393265270878; 0,705393265270878; 0; 0; 0,499830914844845; 0,500169085155155
416; 2; 0; 0; 1; 1; 1; 0; 1; 0
428; 16; 2; 0; 0,426317231590672; 0,18040688318296; 1; 0; 1; 0
429; 3; 2; 0; 0,592450370862839; 0,407330325199662; 1; 0; 1; 0
434; 10; 0; 0; 0,988253952350497; 0,988253952350497; 1; 0; 1; 0
468; 2; 0; 0; 0,999999957189808; 0,999999957189808; 1; 0; 1; 0
473; 4; 0; 0; 1; 1; 1; 0; 1; 0
482; 4; 0; 0; 1; 1; 1; 0; 1; 0
493; 2; 0; 0; 0,999999953117791; 0,999999953117791; 1; 0; 1; 0
528; 2; 0; 0; 1; 1; 1; 0; 1; 0
543; 20; 0; 0; 0,982059536728427; 0,982059536728427; 1; 0; 1; 0
546; 10; 0; 0; 0,891573427132937; 0,891573427132937; 1; 0; 1; 0
565; 2; 0; 0; 1; 1; 1; 0; 1; 0
570; 16; 0; 0; 0,99998476617193; 0,99998476617193; 1; 0; 1; 0
574; 2; 1; 0; 0,954028288158263; 0,0459717118417364; 1; 0; 1; 0
583; 10; 0; 0; 0,482654821979567; 0,482654821979567; 1; 0; 1; 0
620; 22; 0; 0; 0,956855297391539; 0,956855297391539; 1; 0; 1; 0
630; 10; 0; 0; 0,998520748574156; 0,998520748574156; 1; 0; 1; 0
651; 2; 0; 0; 0,999999927572273; 0,999999927572273; 1; 0; 1; 0
673; 10; 0; 0; 0,994717315174194; 0,994717315174194; 1; 0; 1; 0
684; 18; 11; 1; 0,2841832047232; 0; 0; 1; 0; 1
718; 2; 0; 0; 1; 1; 1; 0; 1; 0
787; 20; 0; 0; 0,943279593776429; 0,943279593776429; 1; 0; 1; 0
817; 20; 0; 0; 0,970807408166426; 0,970807408166426; 1; 0; 1; 0
818; 3; 0; 0; 0,857590889240094; 0,857590889240094; 1; 0; 1; 0
825; 11; 0; 0; 1; 1; 1; 0; 1; 0
826; 16; 0; 0; 0,756178066197134; 0,756178066197134; 1; 0; 1; 0
827; 10; 0; 0; 0,538313159395037; 0,538313159395037; 1; 0; 1; 0
828; 16; 0; 0; 0,432037831952696; 0,432037831952696; 1; 0; 1; 0
875; 16; 0; 0; 0,424953496912037; 0,424953496912037; 1; 0; 1; 0
881; 22; 0; 0; 0,957272542967315; 0,957272542967315; 1; 0; 1; 0
886; 64; 0; 0; 0,873300998200117; 0,873300998200117; 1; 0; 1; 0
919; 64; 0; 0; 0,983963437133038; 0,983963437133038; 1; 0; 1; 0
928; 11; 0; 0; 1; 1; 1; 0; 1; 0
935; 2; 0; 0; 0,985104115951504; 0,985104115951504; 1; 0; 1; 0
960; 10; 0; 0; 0,850880530479121; 0,850880530479121; 1; 0; 1; 0
969; 10; 0; 0; 0,997331630231959; 0,997331630231959; 1; 0; 1; 0
991; 3; 0; 0; 0,613066157706954; 0,613066157706954; 1; 0; 1; 0
1051; 2; 0; 0; 1; 1; 1; 0; 1; 0
1054; 4; 0; 0; 0,999851159363622; 0,999851159363622; 1; 0; 1; 0
1061; 10; 0; 0; 0,470695851718143; 0,470695851718143; 1; 0; 1; 0
1063; 10; 0; 0; 0,485684715292392; 0,485684715292392; 1; 0; 1; 0
1070; 16; 0; 0; 0,643442381668289; 0,643442381668289; 1; 0; 1; 0
1093; 2; 0; 0; 0,999999998450373; 0,999999998450373; 1; 0; 1; 0
1097; 2; 1; 0; 0,697550953419903; 0,302449046580097; 1; 0; 1; 0
1098; 10; 0; 0; 0,999887794522253; 0,999887794522253; 1; 0; 1; 0
1102; 2; 0; 0; 0,999999958175257; 0,999999958175257; 1; 0; 1; 0
1127; 2; 0; 0; 0,999999904608791; 0,999999904608791; 1; 0; 1; 0
1145; 10; 0; 0; 0,459645378774841; 0,459645378774841; 1; 0; 1; 0
1208; 16; 0; 0; 0,999965678640345; 0,999965678640345; 1; 0; 1; 0
1209; 3; 2; 0; 0,707126129114684; 0,102805318519348; 1; 0; 1; 0
1211; 10; 0; 0; 0,797181065399823; 0,797181065399823; 1; 0; 1; 0
1236; 10; 0; 0; 0,999995812973076; 0,999995812973076; 1; 0; 1; 0
1244; 2; 1; 0; 0,676607538501153; 0,323392461498847; 1; 0; 1; 0
1249; 10; 0; 0; 0,475657120326315; 0,475657120326315; 1; 0; 1; 0
1250; 3; 0; 0; 0,566123700815396; 0,566123700815396; 1; 0; 1; 0
1271; 2; 0; 0; 1; 1; 1; 0; 1; 0
1273; 3; 0; 0; 0,617710346455334; 0,617710346455334; 1; 0; 1; 0
1315; 3; 0; 0; 0,695220584510665; 0,695220584510665; 1; 0; 1; 0
1331; 20; 0; 0; 0,99377383464095; 0,99377383464095; 1; 0; 1; 0
1342; 2; 1; 1; 0,589776308144657; 0,589776308144657; 0; 0; 0,499871699868275; 0,500128300131725
1347; 10; 0; 0; 0,894238769242821; 0,894238769242821; 1; 0; 1; 0
1364; 16; 2; 0; 0,426717717886303; 0,180546183677326; 1; 0; 1; 0
1370; 2; 0; 0; 0,999999615053501; 0,999999615053501; 1; 0; 1; 0
1376; 2; 0; 0; 1; 1; 1; 0; 1; 0
1384; 2; 0; 0; 1; 1; 1; 0; 1; 0
1395; 2; 1; 0; 0,860719182394996; 0,139280817605004; 1; 0; 1; 0
1415; 2; 0; 0; 0,997181487472489; 0,997181487472489; 1; 0; 1; 0
1437; 11; 0; 0; 1; 1; 1; 0; 1; 0
1471; 2; 0; 0; 1; 1; 1; 0; 1; 0
1478; 3; 2; 0; 0,595638173323998; 0,329283610817982; 1; 0; 1; 0
1484; 3; 0; 0; 0,507566259381551; 0,507566259381551; 1; 0; 1; 0
1504; 26; 1; 1; 0,579252572777063; 0,579252572777063; 0; 0; 0,499830914844845; 0,500169085155155
1540; 3; 0; 0; 0,491869459526095; 0,491869459526095; 1; 0; 1; 0
1553; 22; 0; 0; 0,812868770174914; 0,812868770174914; 1; 0; 1; 0
1587; 2; 0; 0; 0,992100442447761; 0,992100442447761; 1; 0; 1; 0
1588; 2; 0; 0; 0,997598013142401; 0,997598013142401; 1; 0; 1; 0
1620; 2; 1; 1; 0,612087537642834; 0,612087537642834; 0; 0; 0,500599967389935; 0,499400032610065
1649; 22; 0; 0; 0,84350910945268; 0,84350910945268; 1; 0; 1; 0
1675; 2; 0; 0; 0,645382914512099; 0,645382914512099; 1; 0; 1; 0
1684; 2; 1; 0; 0,67851357712374; 0,32148642287626; 1; 0; 1; 0
1687; 2; 0; 0; 0,856815531981505; 0,856815531981505; 1; 0; 1; 0
1691; 48; 0; 0; 0,627985974324207; 0,627985974324207; 1; 0; 1; 0
1692; 2; 1; 0; 0,983021381432384; 0,0169786185676161; 1; 0; 1; 0
1703; 10; 0; 2; 0,387917077918847; 0,213662001880921; 0; 0; 0,248741993199409; 0,751258006800591
1716; 22; 0; 0; 0,879913922180408; 0,879913922180408; 1; 0; 1; 0
1742; 2; 0; 0; 1; 1; 1; 0; 1; 0
1753; 3; 0; 0; 0,60842149724816; 0,60842149724816; 1; 0; 1; 0
1771; 4; 0; 0; 1; 1; 1; 0; 1; 0
1776; 11; 0; 0; 1; 1; 1; 0; 1; 0
1808; 22; 0; 0; 0,957069932568977; 0,957069932568977; 1; 0; 1; 0
1809; 48; 0; 0; 0,53740010004022; 0,53740010004022; 1; 0; 1; 0
1810; 10; 0; 0; 0,606457452640062; 0,606457452640062; 1; 0; 1; 0
1811; 22; 0; 0; 0,95795017765758; 0,95795017765758; 1; 0; 1; 0
1812; 2; 0; 0; 0,999963578799842; 0,999963578799842; 1; 0; 1; 0
1842; 2; 1; 0; 1; 0; 1; 0; 1; 0
1884; 10; 0; 0; 0,973222247755886; 0,973222247755886; 1; 0; 1; 0
1898; 10; 0; 0; 0,995057706610948; 0,995057706610948; 1; 0; 1; 0
1944; 2; 0; 0; 0,993991265632451; 0,993991265632451; 1; 0; 1; 0
1946; 16; 0; 0; 0,941018102448046; 0,941018102448046; 1; 0; 1; 0
1956; 2; 0; 0; 1; 1; 1; 0; 1; 0
1974; 20; 0; 0; 0,953281125333944; 0,953281125333944; 1; 0; 1; 0
1980; 2; 0; 0; 0,994837891081203; 0,994837891081203; 1; 0; 1; 0
1984; 2; 0; 0; 0,926797558328385; 0,926797558328385; 1; 0; 1; 0
1996; 2; 1; 1; 0,60679061284436; 0,60679061284436; 0; 0; 0,199321718519391; 0,800678281480609
2008; 22; 0; 0; 0,99361112644232; 0,99361112644232; 1; 0; 1; 0
2031; 10; 0; 0; 0,851209136756322; 0,851209136756322; 1; 0; 1; 0
2058; 4; 0; 0; 1; 1; 1; 0; 1; 0
2075; 16; 2; 0; 0,2628459332674; 0,161905596360922; 1; 0; 1; 0
2126; 16; 0; 0; 0,999954537294749; 0,999954537294749; 1; 0; 1; 0
2133; 3; 0; 0; 0,596572478858559; 0,596572478858559; 1; 0; 1; 0
2175; 20; 0; 0; 0,797587213260014; 0,797587213260014; 1; 0; 1; 0
2177; 20; 0; 0; 0,789975506721588; 0,789975506721588; 1; 0; 1; 0
2230; 16; 0; 0; 0,999995270847392; 0,999995270847392; 1; 0; 1; 0
2246; 10; 0; 0; 0,481827738204958; 0,481827738204958; 1; 0; 1; 0
2248; 11; 0; 0; 1; 1; 1; 0; 1; 0
2264; 3; 0; 0; 0,636480220941769; 0,636480220941769; 1; 0; 1; 0
2278; 4; 0; 0; 0,749126497020082; 0,749126497020082; 1; 0; 1; 0
2281; 36; 0; 0; 0,613515959848717; 0,613515959848717; 1; 0; 1; 0
2283; 4; 0; 0; 0,576027434722734; 0,576027434722734; 1; 0; 1; 0
2299; 64; 0; 0; 0,90101715341562; 0,90101715341562; 1; 0; 1; 0
2316; 10; 0; 0; 0,995888982846425; 0,995888982846425; 1; 0; 1; 0
2329; 22; 0; 0; 0,785879081003132; 0,785879081003132; 1; 0; 1; 0
2350; 16; 0; 0; 0,974180265180338; 0,974180265180338; 1; 0; 1; 0
2364; 2; 0; 0; 0,99995398118328; 0,99995398118328; 1; 0; 1; 0
2378; 2; 0; 0; 1; 1; 1; 0; 1; 0
2413; 2; 0; 0; 0,999995247609817; 0,999995247609817; 1; 0; 1; 0
2417; 16; 0; 0; 0,999364720442033; 0,999364720442033; 1; 0; 1; 0
2421; 2; 0; 0; 0,999986420866006; 0,999986420866006; 1; 0; 1; 0
2423; 10; 0; 0; 0,410503869334927; 0,410503869334927; 1; 0; 1; 0
2426; 16; 0; 0; 0,999950591408802; 0,999950591408802; 1; 0; 1; 0
2440; 3; 0; 0; 0,546050372487662; 0,546050372487662; 1; 0; 1; 0
2458; 2; 0; 0; 1; 1; 1; 0; 1; 0
2459; 2; 0; 0; 1; 1; 1; 0; 1; 0
2478; 2; 0; 1; 0,841263171795125; 0,158736828204875; 0; 0; 0,167385047325938; 0,832614952674062
2496; 16; 0; 0; 0,632291008693884; 0,632291008693884; 1; 0; 1; 0
2499; 16; 0; 0; 0,842369157359037; 0,842369157359037; 1; 0; 1; 0
2514; 16; 0; 0; 0,999902710073917; 0,999902710073917; 1; 0; 1; 0
2525; 2; 0; 0; 0,999992928616071; 0,999992928616071; 1; 0; 1; 0
2531; 16; 0; 0; 0,999359147002646; 0,999359147002646; 1; 0; 1; 0
2532; 20; 0; 0; 0,909932829092833; 0,909932829092833; 1; 0; 1; 0
2542; 2; 1; 0; 0,546946269401105; 0,453053730598895; 1; 0; 1; 0
2553; 2; 0; 0; 0,936014156883774; 0,936014156883774; 1; 0; 1; 0
2554; 2; 0; 0; 0,986888365701869; 0,986888365701869; 1; 0; 1; 0
2560; 2; 0; 0; 1; 1; 1; 0; 1; 0
2567; 2; 0; 0; 1; 1; 1; 0; 1; 0
2571; 3; 0; 0; 0,604293599929825; 0,604293599929825; 1; 0; 1; 0
2616; 22; 0; 0; 0,813243501680501; 0,813243501680501; 1; 0; 1; 0
2636; 16; 0; 0; 0,998963605220143; 0,998963605220143; 1; 0; 1; 0
2666; 3; 0; 0; 0,614419836672762; 0,614419836672762; 1; 0; 1; 0
2691; 10; 0; 0; 0,977644615362693; 0,977644615362693; 1; 0; 1; 0
2695; 10; 0; 0; 0,912530294273494; 0,912530294273494; 1; 0; 1; 0
2702; 2; 0; 0; 1; 1; 1; 0; 1; 0
2717; 11; 0; 0; 1; 1; 1; 0; 1; 0
2723; 3; 0; 0; 0,580346108135629; 0,580346108135629; 1; 0; 1; 0
2748; 16; 0; 0; 0,99999659721493; 0,99999659721493; 1; 0; 1; 0
2750; 10; 1; 0; 0,374935839878208; 0,268748474980751; 1; 0; 1; 0
2766; 20; 0; 0; 0,99930322247266; 0,99930322247266; 1; 0; 1; 0
2776; 2; 0; 0; 0,999998089266767; 0,999998089266767; 1; 0; 1; 0
2807; 11; 0; 0; 1; 1; 1; 0; 1; 0
2810; 16; 7; 0; 0,323735874520519; 0; 1; 0; 1; 0
2814; 10; 1; 0; 0,37764539874259; 0,278982662402254; 1; 0; 1; 0
2822; 2; 0; 0; 0,999780392524919; 0,999780392524919; 1; 0; 1; 0
2824; 10; 0; 0; 0,644289554058; 0,644289554058; 1; 0; 1; 0
2845; 2; 0; 0; 0,999984769513343; 0,999984769513343; 1; 0; 1; 0
2856; 2; 0; 0; 1; 1; 1; 0; 1; 0
2858; 4; 0; 0; 0,999662601865912; 0,999662601865912; 1; 0; 1; 0
2875; 3; 0; 0; 0,750720698581937; 0,750720698581937; 1; 0; 1; 0
2877; 10; 0; 0; 0,361234750451407; 0,361234750451407; 1; 0; 1; 0
2883; 3; 0; 0; 0,746913432685079; 0,746913432685079; 1; 0; 1; 0
2898; 3; 0; 0; 0,537456683404323; 0,537456683404323; 1; 0; 1; 0
2901; 11; 0; 0; 1; 1; 1; 0; 1; 0
2903; 3; 0; 0; 0,952985114380472; 0,952985114380472; 1; 0; 1; 0
2936; 40; 0; 0; 0,954847159852803; 0,954847159852803; 1; 0; 1; 0
2940; 13; 0; 0; 0,998354056312767; 0,998354056312767; 1; 0; 1; 0
2957; 2; 0; 0; 0,974138666026552; 0,974138666026552; 1; 0; 1; 0
2963; 3; 0; 0; 0,578777861436984; 0,578777861436984; 1; 0; 1; 0
3011; 2; 0; 0; 0,999975639375111; 0,999975639375111; 1; 0; 1; 0
3060; 2; 0; 0; 1; 1; 1; 0; 1; 0
3066; 3; 1; 1; 0,563005370614642; 0,563005370614642; 0; 0; 0,124270025085709; 0,875729974914291
3082; 3; 2; 0; 0,553202157013722; 0,428023796488295; 1; 0; 1; 0
3095; 3; 0; 0; 0,788655855550697; 0,788655855550697; 1; 0; 1; 0
3143; 2; 0; 0; 0,999573991732725; 0,999573991732725; 1; 0; 1; 0
3148; 2; 0; 0; 0,999544027375546; 0,999544027375546; 1; 0; 1; 0
3152; 3; 0; 0; 0,626606141804782; 0,626606141804782; 1; 0; 1; 0
3158; 2; 0; 0; 0,996470769486749; 0,996470769486749; 1; 0; 1; 0
3160; 2; 1; 0; 1; 0; 1; 0; 1; 0
3185; 10; 0; 0; 0,99873877028196; 0,99873877028196; 1; 0; 1; 0
3212; 22; 0; 0; 0,999416848189138; 0,999416848189138; 1; 0; 1; 0
3214; 3; 0; 0; 0,952197982535492; 0,952197982535492; 1; 0; 1; 0
3220; 11; 0; 0; 0,996661257583739; 0,996661257583739; 1; 0; 1; 0
3229; 10; 0; 0; 0,998427138565284; 0,998427138565284; 1; 0; 1; 0
3312; 3; 0; 0; 0,948221256803591; 0,948221256803591; 1; 0; 1; 0
3321; 16; 2; 0; 0,4360871038016; 0,245793299485957; 1; 0; 1; 0
3323; 10; 0; 0; 0,862230267488592; 0,862230267488592; 1; 0; 1; 0
3332; 16; 0; 0; 0,999995889062061; 0,999995889062061; 1; 0; 1; 0
3336; 3; 0; 0; 0,600584131287289; 0,600584131287289; 1; 0; 1; 0
3345; 18; 5; 1; 0,2427504634464; 0,216985602419095; 0; 1; 0; 1
3347; 2; 0; 1; 0,886518769480246; 0,113481230519754; 0; 0; 0,167385047325938; 0,832614952674062
3369; 10; 0; 0; 0,59704209293377; 0,59704209293377; 1; 0; 1; 0
3395; 48; 0; 0; 0,591495235317496; 0,591495235317496; 1; 0; 1; 0
3402; 2; 1; 0; 1; 0; 1; 0; 1; 0
3420; 2; 1; 0; 0,511938219700777; 0,488061780299223; 1; 0; 1; 0
3435; 10; 0; 0; 0,999238476148834; 0,999238476148834; 1; 0; 1; 0
3454; 11; 0; 0; 1; 1; 1; 0; 1; 0
3465; 2; 1; 1; 0,619785894943777; 0,619785894943777; 0; 1; 0; 1
3472; 10; 0; 0; 0,990169638677789; 0,990169638677789; 1; 0; 1; 0
3477; 10; 5; 0; 0,259526545009934; 0,00548592781151508; 1; 0; 1; 0
3492; 2; 0; 0; 1; 1; 1; 0; 1; 0
3539; 3; 0; 0; 0,622971524066334; 0,622971524066334; 1; 0; 1; 0
3555; 11; 0; 0; 1; 1; 1; 0; 1; 0
3570; 3; 0; 0; 0,948476521747582; 0,948476521747582; 1; 0; 1; 0
3573; 2; 0; 0; 0,999576770596072; 0,999576770596072; 1; 0; 1; 0
3589; 10; 0; 0; 0,649746808669038; 0,649746808669038; 1; 0; 1; 0
3594; 3; 0; 0; 0,622971524066334; 0,622971524066334; 1; 0; 1; 0
3600; 3; 0; 0; 0,609167849954558; 0,609167849954558; 1; 0; 1; 0
3676; 10; 0; 0; 0,993662940595272; 0,993662940595272; 1; 0; 1; 0
3701; 3; 2; 0; 0,7493829004728; 0,128730434892928; 1; 0; 1; 0
3714; 3; 2; 0; 0,746498506991634; 0,135683557619513; 1; 0; 1; 0
3740; 4; 0; 0; 0,999642109585599; 0,999642109585599; 1; 0; 1; 0
3843; 16; 0; 0; 0,620737605604848; 0,620737605604848; 1; 0; 1; 0
3846; 2; 0; 0; 0,94909977137334; 0,94909977137334; 1; 0; 1; 0
3875; 10; 0; 0; 0,760665387883172; 0,760665387883172; 1; 0; 1; 0
3892; 3; 0; 0; 0,952225878934246; 0,952225878934246; 1; 0; 1; 0
3902; 10; 2; 0; 0,373617521487814; 0,252339937342918; 1; 0; 1; 0
3926; 2; 0; 0; 0,749831294561038; 0,749831294561038; 1; 0; 1; 0
3958; 2; 1; 0; 1; 0; 1; 0; 1; 0
3968; 10; 0; 0; 0,999319524039474; 0,999319524039474; 1; 0; 1; 0
3972; 16; 0; 0; 0,951372952590504; 0,951372952590504; 1; 0; 1; 0
3984; 20; 0; 0; 0,993354048465004; 0,993354048465004; 1; 0; 1; 0
4029; 4; 0; 0; 1; 1; 1; 0; 1; 0
4034; 2; 1; 0; 0,936856651824782; 0,0631433481752177; 1; 0; 1; 0
4055; 3; 0; 0; 0,940755356388577; 0,940755356388577; 1; 0; 1; 0
4069; 10; 0; 0; 0,999999243622891; 0,999999243622891; 1; 0; 1; 0
4083; 10; 0; 0; 0,95547774823473; 0,95547774823473; 1; 0; 1; 0
4106; 3; 0; 0; 0,951112086606026; 0,951112086606026; 1; 0; 1; 0
4124; 10; 0; 0; 0,986558640100948; 0,986558640100948; 1; 0; 1; 0
4125; 16; 0; 0; 0,998668727256918; 0,998668727256918; 1; 0; 1; 0
4129; 10; 0; 0; 0,96874728382012; 0,96874728382012; 1; 0; 1; 0
4147; 16; 0; 0; 0,999908976610424; 0,999908976610424; 1; 0; 1; 0
4193; 2; 0; 0; 0,999963500874128; 0,999963500874128; 1; 0; 1; 0
4208; 13; 0; 0; 0,999991083579252; 0,999991083579252; 1; 0; 1; 0
4214; 10; 0; 0; 0,996333996042308; 0,996333996042308; 1; 0; 1; 0
4223; 48; 0; 0; 0,543480542777315; 0,543480542777315; 1; 0; 1; 0
4225; 10; 2; 0; 0,433677765611212; 0,276939537461102; 1; 0; 1; 0
4234; 2; 0; 0; 0,926439253375807; 0,926439253375807; 1; 0; 1; 0
4238; 2; 0; 0; 0,999999640491444; 0,999999640491444; 1; 0; 1; 0
4258; 10; 0; 0; 0,991720254521635; 0,991720254521635; 1; 0; 1; 0
4273; 16; 0; 0; 0,93559192661199; 0,93559192661199; 1; 0; 1; 0
4278; 20; 0; 0; 0,997239440143515; 0,997239440143515; 1; 0; 1; 0
4293; 32; 1; 0; 0,960887553390296; 0,0389210179595864; 1; 0; 1; 0
4316; 22; 0; 0; 0,994915851065227; 0,994915851065227; 1; 0; 1; 0
4317; 3; 0; 0; 0,605236276433876; 0,605236276433876; 1; 0; 1; 0
4331; 10; 0; 0; 0,978914371224704; 0,978914371224704; 1; 0; 1; 0
4354; 2; 0; 0; 0,946828714626286; 0,946828714626286; 1; 0; 1; 0
4355; 10; 0; 0; 0,975801194718825; 0,975801194718825; 1; 0; 1; 0
4392; 2; 0; 1; 0,657829459072359; 0,342170540927641; 0; 0; 0,500256624585928; 0,499743375414072
4436; 2; 0; 0; 1; 1; 1; 0; 1; 0
4457; 2; 0; 0; 0,944239824214652; 0,944239824214652; 1; 0; 1; 0
4486; 20; 0; 0; 0,980081345524022; 0,980081345524022; 1; 0; 1; 0
4503; 2; 0; 0; 1; 1; 1; 0; 1; 0
4512; 20; 0; 0; 0,990563997739213; 0,990563997739213; 1; 0; 1; 0
4543; 20; 0; 0; 0,993112606054987; 0,993112606054987; 1; 0; 1; 0
4565; 3; 1; 0; 0,568484461723088; 0,325870087033616; 1; 0; 1; 0
4592; 16; 0; 0; 0,999990284006957; 0,999990284006957; 1; 0; 1; 0
4598; 2; 0; 0; 1; 1; 1; 0; 1; 0
4637; 3; 0; 0; 0,492751106699948; 0,492751106699948; 1; 0; 1; 0
4645; 8; 0; 0; 0,997432260734375; 0,997432260734375; 1; 0; 1; 0
4704; 10; 0; 0; 0,999781086089907; 0,999781086089907; 1; 0; 1; 0
4706; 2; 0; 0; 1; 1; 1; 0; 1; 0
4734; 4; 0; 0; 0,978792452162295; 0,978792452162295; 1; 0; 1; 0
4747; 16; 0; 0; 0,988726400377418; 0,988726400377418; 1; 0; 1; 0
4755; 10; 0; 0; 0,968570687042598; 0,968570687042598; 1; 0; 1; 0
4779; 4; 0; 0; 1; 1; 1; 0; 1; 0
4783; 2; 0; 0; 1; 1; 1; 0; 1; 0
4793; 4; 0; 0; 1; 1; 1; 0; 1; 0
4812; 16; 0; 0; 0,998125861688498; 0,998125861688498; 1; 0; 1; 0
4844; 4; 0; 0; 0,999341675348361; 0,999341675348361; 1; 0; 1; 0
4848; 18; 11; 1; 0,345105968598128; 0; 0; 1; 0; 1
4859; 10; 0; 0; 0,970388764679067; 0,970388764679067; 1; 0; 1; 0
4863; 10; 0; 0; 0,988253600687238; 0,988253600687238; 1; 0; 1; 0
4914; 3; 0; 0; 0,94877043522226; 0,94877043522226; 1; 0; 1; 0
4924; 2; 0; 1; 0,79985278100274; 0,20014721899726; 0; 0; 0,33314918551223; 0,66685081448777
4927; 2; 1; 0; 0,872484379681687; 0,127515620318313; 1; 0; 1; 0
4932; 2; 0; 0; 0,991076357045822; 0,991076357045822; 1; 0; 1; 0
4952; 20; 0; 0; 0,99195509636141; 0,99195509636141; 1; 0; 1; 0
4965; 11; 0; 0; 1; 1; 1; 0; 1; 0
4968; 13; 0; 0; 0,999948844490472; 0,999948844490472; 1; 0; 1; 0
5018; 2; 0; 0; 0,95982993927827; 0,95982993927827; 1; 0; 1; 0
5067; 16; 0; 0; 0,968687542342339; 0,968687542342339; 1; 0; 1; 0
5073; 10; 0; 0; 0,546688039425952; 0,546688039425952; 1; 0; 1; 0
5077; 22; 0; 0; 0,977082641156124; 0,977082641156124; 1; 0; 1; 0
5140; 2; 0; 0; 0,999998280607393; 0,999998280607393; 1; 0; 1; 0
5142; 11; 0; 0; 1; 1; 1; 0; 1; 0
